athlete_name,country,discipline,year,season_best,career_best,pb_gap,meets_count,consistency,yoy_improvement,age
Dennis BIEDERBICK,GER,men_800m,2021,105.88,105.88,0.0,1,0.0,0.0,23.9
Joonas RINNE,FIN,men_800m,2021,105.96,105.88,0.08,1,0.0,0.0,27.2
Joonas RINNE,FIN,men_800m,2023,105.88,105.88,0.0,1,0.0,0.08,27.2
Jack LUNN,AUS,men_800m,2023,105.88,105.88,0.0,1,0.0,0.0,21.7
Hamza BELMIR,MAR,men_800m,2022,105.89,105.89,0.0,1,0.0,0.0,27.6
Rajay HAMILTON,JAM,men_800m,2023,105.91,105.91,0.0,1,0.0,0.0,27.6
Balázs VINDICS,HUN,men_800m,2023,105.91,105.91,0.0,1,0.0,0.0,29.2
Cian MCPHILLIPS,IRL,men_800m,2023,105.92,105.92,0.0,1,0.0,0.0,21.0
Mostafa SMAILI,MAR,men_800m,2021,105.94,105.94,0.0,1,0.0,0.0,24.4
Konstantin KHOLMOGOROV,RUS,men_800m,2021,105.94,105.94,0.0,1,0.0,0.0,25.4
Renier DE VILLIERS,RSA,men_800m,2021,105.95,105.95,0.0,1,0.0,0.0,19.0
Handal ROBAN,VIN,men_800m,2023,105.95,105.95,0.0,1,0.0,0.0,20.8
Jurgen WIELART,NED,men_800m,2021,105.96,105.96,0.0,1,0.0,0.0,29.5
Evans KIPCHUMBA,KEN,men_800m,2022,105.97,105.97,0.0,1,0.0,0.0,27.5
Joshua LAY,GBR,men_800m,2021,105.99,105.99,0.0,1,0.0,0.0,21.2
José Ignacio PÉREZ,ESP,men_800m,2023,105.99,105.99,0.0,1,0.0,0.0,22.4
Maarten PLAUM,NED,men_800m,2021,106.0,106.0,0.0,1,0.0,0.0,25.3
Nikolay VERBITSKIY,RUS,men_800m,2022,106.0,106.0,0.0,1,0.0,0.0,26.6
Devin DIXON,USA,men_800m,2023,106.0,106.0,0.0,1,0.0,0.0,25.7
