athlete_name,country,discipline,year,season_best,career_best,pb_gap,meets_count,consistency,yoy_improvement,age
Boglárka TAKÁCS,HUN,women_200m,2023,22.77,22.77,0.0,1,0.0,0.67,21.4
Jayla KIRKLAND,USA,women_200m,2021,22.78,22.78,0.0,4,0.1593,0.0,22.3
Beth DOBBIN,GBR,women_200m,2021,22.78,22.78,0.0,13,0.2034,0.0,27.2
Beth DOBBIN,GBR,women_200m,2022,23.01,22.78,0.23,8,0.1577,-0.23,27.2
Symone DARIUS,USA,women_200m,2022,22.78,22.78,0.0,6,0.2015,0.0,23.8
Mekenze KELLEY,USA,women_200m,2022,22.78,22.78,0.0,3,0.3089,0.0,18.4
Iyana GRAY,USA,women_200m,2022,22.78,22.78,0.0,6,0.2417,0.0,19.3
Iyana GRAY,USA,women_200m,2023,22.95,22.78,0.17,5,0.1964,-0.17,19.3
Kristina MAKARENKO,RUS,women_200m,2021,22.79,22.79,0.0,3,0.3459,0.0,24.3
Cynthia BOLINGO,BEL,women_200m,2021,22.79,22.79,0.0,3,0.2011,0.0,28.4
Cynthia BOLINGO,BEL,women_200m,2022,23.24,22.79,0.45,1,0.0,-0.45,28.4
Olga SAFRONOVA,KAZ,women_200m,2021,22.79,22.79,0.0,3,0.127,0.0,30.1
Olga SAFRONOVA,KAZ,women_200m,2022,23.21,22.79,0.42,3,0.0586,-0.42,30.1
Krystsina TSIMANOUSKAYA,BLR,women_200m,2021,23.17,22.8,0.37,4,0.1466,0.0,25.6
Krystsina TSIMANOUSKAYA,BLR,women_200m,2022,23.31,22.8,0.51,2,0.0495,-0.14,25.6
Krystsina TSIMANOUSKAYA,BLR,women_200m,2023,22.8,22.8,0.0,3,0.2695,0.37,25.6
Kamaya DUBOSE-EPPS,USA,women_200m,2021,22.91,22.81,0.1,6,0.2225,0.0,
Kamaya DUBOSE-EPPS,USA,women_200m,2022,22.81,22.81,0.0,1,0.0,0.1,
Kamaya DUBOSE-EPPS,USA,women_200m,2023,23.1,22.81,0.29,4,0.0645,-0.29,
Rosie ELLIOTT,NZL,women_200m,2023,22.81,22.81,0.0,1,0.0,0.0,25.3
Beyonce DEFREITAS,IVB,women_200m,2022,23.2,22.81,0.39,2,0.1414,0.0,22.1
Beyonce DEFREITAS,IVB,women_200m,2023,22.81,22.81,0.0,4,0.2671,0.39,22.1
Cassondra HALL,USA,women_200m,2021,22.82,22.82,0.0,9,0.1441,0.0,23.7
Briana WILLIAMS,JAM,women_200m,2021,23.48,22.82,0.66,1,0.0,0.0,19.6
Briana WILLIAMS,JAM,women_200m,2022,22.82,22.82,0.0,1,0.0,0.66,19.6
Lauren GALE,CAN,women_200m,2021,23.15,22.82,0.33,1,0.0,0.0,22.4
Lauren GALE,CAN,women_200m,2022,22.82,22.82,0.0,3,0.255,0.33,22.4
Lauren GALE,CAN,women_200m,2023,23.17,22.82,0.35,1,0.0,-0.35,22.4
Aaliyah BUTLER,USA,women_200m,2023,22.82,22.82,0.0,1,0.0,0.0,19.4
Shannon RAY,USA,women_200m,2021,23.39,22.82,0.57,2,0.0212,0.0,26.4
Shannon RAY,USA,women_200m,2022,22.84,22.82,0.02,6,0.2378,0.55,26.4
Shannon RAY,USA,women_200m,2023,22.82,22.82,0.0,4,0.0933,0.02,26.4
Anna Jade KEEFER,USA,women_200m,2022,22.83,22.83,0.0,3,0.2139,0.0,23.4
Georgia HULLS,NZL,women_200m,2021,23.35,22.84,0.51,2,0.0283,0.0,22.6
Georgia HULLS,NZL,women_200m,2022,23.17,22.84,0.33,5,0.1293,0.18,22.6
Georgia HULLS,NZL,women_200m,2023,22.84,22.84,0.0,2,0.2263,0.33,22.6
Amira YOUNG,USA,women_200m,2021,23.21,22.84,0.37,3,0.1305,0.0,22.8
Amira YOUNG,USA,women_200m,2022,23.39,22.84,0.55,2,0.0212,-0.18,22.8
Amira YOUNG,USA,women_200m,2023,22.84,22.84,0.0,6,0.1242,0.37,22.8
Tasa JIYA,NED,women_200m,2021,23.14,22.84,0.3,2,0.0354,0.0,25.7
Tasa JIYA,NED,women_200m,2023,22.84,22.84,0.0,4,0.1424,0.3,25.7
Sada WILLIAMS,BAR,women_200m,2021,23.08,22.85,0.23,3,0.1943,0.0,24.5
Sada WILLIAMS,BAR,women_200m,2022,22.85,22.85,0.0,2,0.0566,0.23,24.5
Sada WILLIAMS,BAR,women_200m,2023,22.98,22.85,0.13,4,0.069,-0.13,24.5
Rosey EFFIONG,USA,women_200m,2022,23.0,22.85,0.15,4,0.1005,0.0,22.0
Rosey EFFIONG,USA,women_200m,2023,22.85,22.85,0.0,6,0.1451,0.15,22.0
Adaejah HODGE,IVB,women_200m,2022,23.25,22.85,0.4,4,0.0829,0.0,16.2
Adaejah HODGE,IVB,women_200m,2023,22.85,22.85,0.0,1,0.0,0.4,16.2
Polyniki EMMANOUILIDOU,GRE,women_200m,2022,23.2,22.85,0.35,4,0.1103,0.0,19.1
Polyniki EMMANOUILIDOU,GRE,women_200m,2023,22.85,22.85,0.0,3,0.1706,0.35,19.1
Jada BAYLARK,USA,women_200m,2021,22.86,22.86,0.0,5,0.1415,0.0,24.6
Jada BAYLARK,USA,women_200m,2022,22.92,22.86,0.06,5,0.1458,-0.06,24.6
Jada BAYLARK,USA,women_200m,2023,22.9,22.86,0.04,5,0.1858,-0.04,24.6
Paula SEVILLA,ESP,women_200m,2021,23.4,22.86,0.54,1,0.0,0.0,25.1
Paula SEVILLA,ESP,women_200m,2022,22.86,22.86,0.0,3,0.167,0.54,25.1
Paula SEVILLA,ESP,women_200m,2023,23.1,22.86,0.24,3,0.0889,-0.24,25.1
Camryn DICKSON,USA,women_200m,2021,23.29,22.86,0.43,1,0.0,0.0,18.8
Camryn DICKSON,USA,women_200m,2022,23.2,22.86,0.34,3,0.1405,0.09,18.8
Camryn DICKSON,USA,women_200m,2023,22.86,22.86,0.0,7,0.1699,0.34,18.8
Jonah ROSS,USA,women_200m,2021,22.87,22.87,0.0,4,0.2689,0.0,19.9
Jonah ROSS,USA,women_200m,2022,22.91,22.87,0.04,4,0.2165,-0.04,19.9
Jonah ROSS,USA,women_200m,2023,23.42,22.87,0.55,1,0.0,-0.55,19.9
Sophia JUNK,GER,women_200m,2021,22.87,22.87,0.0,8,0.209,0.0,22.3
Sophia JUNK,GER,women_200m,2022,23.27,22.87,0.4,1,0.0,-0.4,22.3
Fiordaliza COFIL,DOM,women_200m,2021,23.33,22.87,0.46,2,0.0919,0.0,21.6
Fiordaliza COFIL,DOM,women_200m,2022,22.87,22.87,0.0,5,0.1987,0.46,21.6
Fiordaliza COFIL,DOM,women_200m,2023,23.2,22.87,0.33,1,0.0,-0.33,21.6
Georgina ADAM,GBR,women_200m,2021,23.45,22.87,0.58,1,0.0,0.0,22.4
Georgina ADAM,GBR,women_200m,2022,22.87,22.87,0.0,3,0.2926,0.58,22.4
Georgina ADAM,GBR,women_200m,2023,23.46,22.87,0.59,1,0.0,-0.59,22.4
Hima DAS,IND,women_200m,2021,22.88,22.88,0.0,3,0.225,0.0,22.2
Hima DAS,IND,women_200m,2022,23.29,22.88,0.41,4,0.0714,-0.41,22.2
Lina Esther LICONA TORRES,COL,women_200m,2023,22.88,22.88,0.0,3,0.2651,0.0,24.5
Anna HALL,USA,women_200m,2022,23.08,22.88,0.2,3,0.0321,0.0,21.2
Anna HALL,USA,women_200m,2023,22.88,22.88,0.0,1,0.0,0.2,21.2
Rebekka HAASE,GER,women_200m,2021,22.89,22.89,0.0,8,0.1599,0.0,28.5
Rebekka HAASE,GER,women_200m,2022,22.93,22.89,0.04,3,0.1818,-0.04,28.5
Marije VAN HUNENSTIJN,NED,women_200m,2021,22.89,22.89,0.0,3,0.1997,0.0,27.2
Marije VAN HUNENSTIJN,NED,women_200m,2022,23.26,22.89,0.37,4,0.0984,-0.37,27.2
Marije VAN HUNENSTIJN,NED,women_200m,2023,23.45,22.89,0.56,1,0.0,-0.56,27.2
Delecia MCDUFFIE,USA,women_200m,2021,23.04,22.89,0.15,2,0.0354,0.0,
Delecia MCDUFFIE,USA,women_200m,2022,22.89,22.89,0.0,5,0.2364,0.15,
Kenondra DAVIS,USA,women_200m,2021,23.11,22.89,0.22,2,0.2404,0.0,20.1
Kenondra DAVIS,USA,women_200m,2022,23.23,22.89,0.34,1,0.0,-0.12,20.1
Kenondra DAVIS,USA,women_200m,2023,22.89,22.89,0.0,4,0.0777,0.22,20.1
Stephenie Ann MCPHERSON,JAM,women_200m,2021,22.9,22.9,0.0,6,0.2443,0.0,32.4
Stephenie Ann MCPHERSON,JAM,women_200m,2022,23.16,22.9,0.26,2,0.0707,-0.26,32.4
Britany ANDERSON,JAM,women_200m,2022,22.9,22.9,0.0,1,0.0,0.0,21.3
Wurrie NJADOE,GAM,women_200m,2021,23.26,22.9,0.36,2,0.099,0.0,24.8
Wurrie NJADOE,GAM,women_200m,2022,22.9,22.9,0.0,8,0.1907,0.36,24.8
Niesha BURGHER,JAM,women_200m,2023,22.9,22.9,0.0,3,0.2579,0.0,20.8
Salwa Eid NASER,BRN,women_200m,2023,22.9,22.9,0.0,1,0.0,0.0,25.0
Wadeline JONATHAS,USA,women_200m,2021,22.91,22.91,0.0,1,0.0,0.0,23.1
Felicia BROWN-EDWARDS,USA,women_200m,2022,22.91,22.91,0.0,4,0.2461,0.0,29.1
Felicia BROWN-EDWARDS,USA,women_200m,2023,23.01,22.91,0.1,4,0.1945,-0.1,29.1
Kavia FRANCIS,JAM,women_200m,2021,23.08,22.91,0.17,5,0.1572,0.0,19.8
Kavia FRANCIS,JAM,women_200m,2022,22.91,22.91,0.0,2,0.0636,0.17,19.8
Vera FILATOVA,RUS,women_200m,2021,23.4,22.92,0.48,1,0.0,0.0,26.6
Vera FILATOVA,RUS,women_200m,2022,22.92,22.92,0.0,5,0.1729,0.48,26.6
Divonne FRANKLIN,USA,women_200m,2023,22.92,22.92,0.0,1,0.0,0.0,
Tiana WILSON,USA,women_200m,2021,22.93,22.93,0.0,3,0.1762,0.0,20.8
Jamile SAMUEL,NED,women_200m,2021,22.93,22.93,0.0,3,0.1201,0.0,30.2
Jamile SAMUEL,NED,women_200m,2022,22.96,22.93,0.03,9,0.147,-0.03,30.2
Jamile SAMUEL,NED,women_200m,2023,23.45,22.93,0.52,1,0.0,-0.52,30.2
Imani LANSIQUOT,GBR,women_200m,2022,22.93,22.93,0.0,3,0.2307,0.0,24.5
Imani LANSIQUOT,GBR,women_200m,2023,23.23,22.93,0.3,2,0.0283,-0.3,24.5
Christine MALLARD,USA,women_200m,2022,23.5,22.93,0.57,1,0.0,0.0,
Christine MALLARD,USA,women_200m,2023,22.93,22.93,0.0,3,0.2346,0.57,
Ella CONNOLLY,AUS,women_200m,2021,22.96,22.95,0.01,2,0.3748,0.0,22.0
Ella CONNOLLY,AUS,women_200m,2022,22.95,22.95,0.0,10,0.1592,0.01,22.0
Ella CONNOLLY,AUS,women_200m,2023,23.07,22.95,0.12,6,0.1277,-0.12,22.0
Mia BRAHE-PEDERSEN,USA,women_200m,2022,22.95,22.95,0.0,7,0.1333,0.0,16.6
Alana REID,JAM,women_200m,2022,22.95,22.95,0.0,5,0.1901,0.0,17.5
Alana REID,JAM,women_200m,2023,22.96,22.95,0.01,2,0.0849,-0.01,17.5
Brittany AVENI,USA,women_200m,2021,22.96,22.96,0.0,5,0.1144,0.0,23.3
Brittany AVENI,USA,women_200m,2022,23.1,22.96,0.14,1,0.0,-0.14,23.3
Shae ANDERSON,USA,women_200m,2021,22.96,22.96,0.0,2,0.2546,0.0,23.0
Shae ANDERSON,USA,women_200m,2022,23.04,22.96,0.08,5,0.1851,-0.08,23.0
Alexa ROSSUM,USA,women_200m,2021,22.96,22.96,0.0,3,0.1539,0.0,20.5
Alexa ROSSUM,USA,women_200m,2023,23.01,22.96,0.05,2,0.2546,-0.05,20.5
Lisa Marie KWAYIE,GER,women_200m,2021,22.96,22.96,0.0,7,0.15,0.0,24.7
Lisa Marie KWAYIE,GER,women_200m,2022,23.27,22.96,0.31,2,0.1273,-0.31,24.7
Jessica-Bianca WESSOLLY,GER,women_200m,2021,22.96,22.96,0.0,6,0.1573,0.0,25.5
Jessica-Bianca WESSOLLY,GER,women_200m,2022,23.14,22.96,0.18,8,0.1159,-0.18,25.5
Praise Oghenefejiro IDAMADUDU,NGR,women_200m,2022,22.96,22.96,0.0,6,0.1874,0.0,23.4
Danah HUSSEIN,IRQ,women_200m,2021,22.97,22.97,0.0,2,0.3111,0.0,35.4
Vittoria FONTANA,ITA,women_200m,2022,22.97,22.97,0.0,4,0.134,0.0,21.9
Vittoria FONTANA,ITA,women_200m,2023,23.27,22.97,0.3,1,0.0,-0.3,21.9
Tahalia FAIRMAN,USA,women_200m,2022,23.34,22.97,0.37,3,0.0231,0.0,
Tahalia FAIRMAN,USA,women_200m,2023,22.97,22.97,0.0,5,0.1695,0.37,
Manqi GE,CHN,women_200m,2021,22.98,22.98,0.0,4,0.2419,0.0,23.8
Alia ARMSTRONG,USA,women_200m,2022,22.98,22.98,0.0,3,0.189,0.0,21.4
Alia ARMSTRONG,USA,women_200m,2023,23.24,22.98,0.26,1,0.0,-0.26,21.4
Raheema WESTFALL,USA,women_200m,2022,22.98,22.98,0.0,5,0.1611,0.0,
Nikola HOROWSKA,POL,women_200m,2022,22.98,22.98,0.0,9,0.185,0.0,21.5
Nikola HOROWSKA,POL,women_200m,2023,23.38,22.98,0.4,3,0.0624,-0.4,21.5
Shana GREBO,FRA,women_200m,2022,22.98,22.98,0.0,6,0.1226,0.0,21.8
Shana GREBO,FRA,women_200m,2023,23.43,22.98,0.45,1,0.0,-0.45,21.8
Roneisha MCGREGOR,JAM,women_200m,2021,22.99,22.99,0.0,1,0.0,0.0,24.6
Roneisha MCGREGOR,JAM,women_200m,2022,23.14,22.99,0.15,3,0.1206,-0.15,24.6
Irene SIRAGUSA,ITA,women_200m,2021,22.99,22.99,0.0,5,0.1923,0.0,28.9
Irene SIRAGUSA,ITA,women_200m,2022,23.05,22.99,0.06,6,0.1525,-0.06,28.9
Irene SIRAGUSA,ITA,women_200m,2023,23.07,22.99,0.08,1,0.0,-0.08,28.9
Yahnari LYONS,USA,women_200m,2022,22.99,22.99,0.0,1,0.0,0.0,17.9
Khamica BINGHAM,CAN,women_200m,2022,22.99,22.99,0.0,2,0.3536,0.0,28.4
Khamica BINGHAM,CAN,women_200m,2023,23.42,22.99,0.43,2,0.0141,-0.43,28.4
Amari BROWN,USA,women_200m,2022,22.99,22.99,0.0,6,0.1493,0.0,
Amari BROWN,USA,women_200m,2023,23.38,22.99,0.39,1,0.0,-0.39,
Jan'Taijah JONES,USA,women_200m,2021,23.44,22.99,0.45,1,0.0,0.0,22.0
Jan'Taijah JONES,USA,women_200m,2022,23.18,22.99,0.19,1,0.0,0.26,22.0
Jan'Taijah JONES,USA,women_200m,2023,22.99,22.99,0.0,3,0.155,0.19,22.0
Megan MCGINNIS,USA,women_200m,2023,22.99,22.99,0.0,2,0.1838,0.0,
Taylon BIELDT,RSA,women_200m,2022,23.42,22.99,0.43,1,0.0,0.0,24.5
Taylon BIELDT,RSA,women_200m,2023,22.99,22.99,0.0,6,0.1943,0.43,24.5
Lorraine MARTINS,BRA,women_200m,2022,23.08,22.99,0.09,7,0.1372,0.0,22.2
Lorraine MARTINS,BRA,women_200m,2023,22.99,22.99,0.0,5,0.1163,0.09,22.2
Josephine ANOKYE,GHA,women_200m,2021,23.0,23.0,0.0,3,0.1644,0.0,28.9
Alexandra BURGHARDT,GER,women_200m,2021,23.0,23.0,0.0,6,0.2118,0.0,28.2
Alexandra BURGHARDT,GER,women_200m,2022,23.04,23.0,0.04,4,0.0954,-0.04,28.2
Alexandra BURGHARDT,GER,women_200m,2023,23.12,23.0,0.12,3,0.1572,-0.12,28.2
Maia MCCOY,USA,women_200m,2021,23.0,23.0,0.0,6,0.1857,0.0,24.5
Maia MCCOY,USA,women_200m,2023,23.28,23.0,0.28,2,0.1061,-0.28,24.5
Kiara PARKER,USA,women_200m,2022,23.0,23.0,0.0,4,0.1678,0.0,25.7
Kiara PARKER,USA,women_200m,2023,23.18,23.0,0.18,1,0.0,-0.18,25.7
Femke BOL,NED,women_200m,2021,23.16,23.0,0.16,2,0.0354,0.0,21.8
Femke BOL,NED,women_200m,2022,23.0,23.0,0.0,2,0.0354,0.16,21.8
Yunisleydis DE LA C. GARCÍA,CUB,women_200m,2022,23.07,23.0,0.07,1,0.0,0.0,23.7
Yunisleydis DE LA C. GARCÍA,CUB,women_200m,2023,23.0,23.0,0.0,8,0.1402,0.07,23.7
Halle BIEBER,USA,women_200m,2022,23.4,23.01,0.39,1,0.0,0.0,
Halle BIEBER,USA,women_200m,2023,23.01,23.01,0.0,4,0.1601,0.39,
Imaobong Nse UKO,NGR,women_200m,2022,23.33,23.01,0.32,3,0.07,0.0,19.1
Imaobong Nse UKO,NGR,women_200m,2023,23.01,23.01,0.0,4,0.0995,0.32,19.1
Amarachukwu Jecinta OBI,NGR,women_200m,2021,23.02,23.02,0.0,6,0.2148,0.0,27.2
Torrie LEWIS,AUS,women_200m,2021,23.38,23.02,0.36,2,0.0283,0.0,17.6
Torrie LEWIS,AUS,women_200m,2022,23.18,23.02,0.16,5,0.1404,0.2,17.6
Torrie LEWIS,AUS,women_200m,2023,23.02,23.02,0.0,7,0.1593,0.16,17.6
Shamier LITTLE,USA,women_200m,2023,23.02,23.02,0.0,1,0.0,0.0,28.1
Ockera MYRIE,JAM,women_200m,2022,23.05,23.02,0.03,3,0.1531,0.0,22.6
Ockera MYRIE,JAM,women_200m,2023,23.02,23.02,0.0,1,0.0,0.03,22.6
Shashalee FORBES,JAM,women_200m,2021,23.03,23.03,0.0,4,0.1526,0.0,26.1
Shashalee FORBES,JAM,women_200m,2022,23.07,23.03,0.04,5,0.1561,-0.04,26.1
Shashalee FORBES,JAM,women_200m,2023,23.25,23.03,0.22,2,0.1414,-0.22,26.1
Alyssa ROBINSON,USA,women_200m,2021,23.03,23.03,0.0,4,0.0827,0.0,
Alyssa ROBINSON,USA,women_200m,2023,23.32,23.03,0.29,1,0.0,-0.29,
María VICENTE,ESP,women_200m,2021,23.03,23.03,0.0,4,0.1943,0.0,20.2
Viwe JINGQI,RSA,women_200m,2022,23.03,23.03,0.0,7,0.192,0.0,17.1
Lauren Rain WILLIAMS,USA,women_200m,2022,23.03,23.03,0.0,3,0.1587,0.0,22.8
Lauren Rain WILLIAMS,USA,women_200m,2023,23.26,23.03,0.23,1,0.0,-0.23,22.8
Anastasiya ROMANOVA,RUS,women_200m,2021,23.42,23.03,0.39,2,0.0283,0.0,22.9
Anastasiya ROMANOVA,RUS,women_200m,2022,23.03,23.03,0.0,7,0.1684,0.39,22.9
Delphine NKANSA,BEL,women_200m,2022,23.03,23.03,0.0,7,0.1447,0.0,20.8
Delphine NKANSA,BEL,women_200m,2023,23.14,23.03,0.11,2,0.0424,-0.11,20.8
Line KLOSTER,NOR,women_200m,2021,23.11,23.03,0.08,1,0.0,0.0,32.2
Line KLOSTER,NOR,women_200m,2022,23.03,23.03,0.0,5,0.1897,0.08,32.2
Kennedy SIMON,USA,women_200m,2021,23.35,23.03,0.32,1,0.0,0.0,22.2
Kennedy SIMON,USA,women_200m,2022,23.07,23.03,0.04,1,0.0,0.28,22.2
Kennedy SIMON,USA,women_200m,2023,23.03,23.03,0.0,1,0.0,0.04,22.2
Lumeka KATUNDU,ZAM,women_200m,2021,23.04,23.04,0.0,4,0.0709,0.0,29.6
Lumeka KATUNDU,ZAM,women_200m,2022,23.12,23.04,0.08,2,0.2051,-0.08,29.6
Kendra HARRISON,USA,women_200m,2021,23.04,23.04,0.0,1,0.0,0.0,28.5
Murielle AHOURÉ,CIV,women_200m,2021,23.05,23.05,0.0,1,0.0,0.0,33.8
Imke VERVAET,BEL,women_200m,2021,23.05,23.05,0.0,8,0.1177,0.0,29.2
Imke VERVAET,BEL,women_200m,2022,23.05,23.05,0.0,8,0.1507,0.0,29.2
Imke VERVAET,BEL,women_200m,2023,23.21,23.05,0.16,3,0.0651,-0.16,29.2
Pia SKRZYSZOWSKA,POL,women_200m,2021,23.05,23.05,0.0,1,0.0,0.0,20.7
Pia SKRZYSZOWSKA,POL,women_200m,2022,23.31,23.05,0.26,1,0.0,-0.26,20.7
Ashleigh NELSON,GBR,women_200m,2021,23.05,23.05,0.0,5,0.133,0.0,30.3
Ashleigh NELSON,GBR,women_200m,2022,23.14,23.05,0.09,2,0.2192,-0.09,30.3
Dominique CLARKE,JAM,women_200m,2022,23.05,23.05,0.0,3,0.2013,0.0,20.9
Arialis GANDULLA,POR,women_200m,2023,23.05,23.05,0.0,4,0.0929,0.0,27.9
Sarah ATCHO,SUI,women_200m,2022,23.34,23.05,0.29,3,0.0503,0.0,27.6
Sarah ATCHO,SUI,women_200m,2023,23.05,23.05,0.0,3,0.0656,0.29,27.6
Ángela Gabriela TENORIO,ECU,women_200m,2021,23.06,23.06,0.0,2,0.2758,0.0,25.8
Ángela Gabriela TENORIO,ECU,women_200m,2022,23.33,23.06,0.27,2,0.1202,-0.27,25.8
Stacey Ann WILLIAMS,JAM,women_200m,2021,23.06,23.06,0.0,2,0.2828,0.0,22.1
Stacey Ann WILLIAMS,JAM,women_200m,2022,23.27,23.06,0.21,1,0.0,-0.21,22.1
Shimayra WILLIAMS,JAM,women_200m,2021,23.06,23.06,0.0,1,0.0,0.0,25.5
Tiriah KELLEY,USA,women_200m,2021,23.5,23.06,0.44,1,0.0,0.0,
Tiriah KELLEY,USA,women_200m,2022,23.06,23.06,0.0,1,0.0,0.44,
Jada SEAMAN,USA,women_200m,2021,23.22,23.06,0.16,1,0.0,0.0,20.8
Jada SEAMAN,USA,women_200m,2022,23.06,23.06,0.0,3,0.1943,0.16,20.8
Archana SUSEENTRAN,IND,women_200m,2021,23.26,23.06,0.2,1,0.0,0.0,28.4
Archana SUSEENTRAN,IND,women_200m,2022,23.06,23.06,0.0,4,0.1994,0.2,28.4
Archana SUSEENTRAN,IND,women_200m,2023,23.21,23.06,0.15,2,0.1768,-0.15,28.4
Orangy JIMÉNEZ,VEN,women_200m,2022,23.27,23.06,0.21,4,0.0775,0.0,21.1
Orangy JIMÉNEZ,VEN,women_200m,2023,23.06,23.06,0.0,2,0.2828,0.21,21.1
Paméra LOSANGE,FRA,women_200m,2022,23.23,23.06,0.17,4,0.1078,0.0,19.8
Paméra LOSANGE,FRA,women_200m,2023,23.06,23.06,0.0,1,0.0,0.17,19.8
Shary VALLECILLA,COL,women_200m,2021,23.07,23.07,0.0,2,0.1344,0.0,20.5
Shary VALLECILLA,COL,women_200m,2022,23.26,23.07,0.19,5,0.0798,-0.19,20.5
Jaide STEPTER BAYNES,USA,women_200m,2021,23.27,23.07,0.2,1,0.0,0.0,27.4
Jaide STEPTER BAYNES,USA,women_200m,2022,23.07,23.07,0.0,2,0.0919,0.2,27.4
Aneesa SCOTT,USA,women_200m,2022,23.07,23.07,0.0,4,0.1014,0.0,
Tima Seikeseye GODBLESS,NGR,women_200m,2021,23.44,23.07,0.37,1,0.0,0.0,18.4
Tima Seikeseye GODBLESS,NGR,women_200m,2022,23.07,23.07,0.0,4,0.1793,0.37,18.4
Tima Seikeseye GODBLESS,NGR,women_200m,2023,23.28,23.07,0.21,2,0.0495,-0.21,18.4
Na'taja BALLARD,USA,women_200m,2023,23.07,23.07,0.0,3,0.0751,0.0,
Leticia LIMA,BRA,women_200m,2021,23.08,23.08,0.0,1,0.0,0.0,21.8
Leticia LIMA,BRA,women_200m,2022,23.5,23.08,0.42,1,0.0,-0.42,21.8
Leticia LIMA,BRA,women_200m,2023,23.39,23.08,0.31,2,0.0354,-0.31,21.8
Tierra FRASIER,USA,women_200m,2022,23.08,23.08,0.0,3,0.1861,0.0,
Dennisha PAGE,USA,women_200m,2023,23.08,23.08,0.0,4,0.2071,0.0,
Ziyah HOLMAN,USA,women_200m,2022,23.47,23.08,0.39,1,0.0,0.0,21.2
Ziyah HOLMAN,USA,women_200m,2023,23.08,23.08,0.0,4,0.1894,0.39,21.2
Ama PIPI,GBR,women_200m,2021,23.13,23.08,0.05,6,0.1299,0.0,25.6
Ama PIPI,GBR,women_200m,2022,23.45,23.08,0.37,1,0.0,-0.32,25.6
Ama PIPI,GBR,women_200m,2023,23.08,23.08,0.0,3,0.0954,0.05,25.6
Natasha HASTINGS,USA,women_200m,2021,23.09,23.09,0.0,3,0.14,0.0,34.9
Carolle ZAHI,FRA,women_200m,2021,23.09,23.09,0.0,3,0.1914,0.0,27.0
Nicole YEARGIN,GBR,women_200m,2021,23.18,23.09,0.09,3,0.1607,0.0,23.8
Nicole YEARGIN,GBR,women_200m,2022,23.09,23.09,0.0,2,0.1414,0.09,23.8
Lucia CARRILLO,ESP,women_200m,2021,23.32,23.09,0.23,1,0.0,0.0,20.5
Lucia CARRILLO,ESP,women_200m,2022,23.09,23.09,0.0,4,0.191,0.23,20.5
Lucia CARRILLO,ESP,women_200m,2023,23.5,23.09,0.41,1,0.0,-0.41,20.5
Leonie VAN VLIET,NED,women_200m,2021,23.16,23.09,0.07,3,0.0666,0.0,29.0
Leonie VAN VLIET,NED,women_200m,2022,23.09,23.09,0.0,9,0.1219,0.07,29.0
Leonie VAN VLIET,NED,women_200m,2023,23.45,23.09,0.36,1,0.0,-0.36,29.0
Sedrickia WYNN,USA,women_200m,2023,23.09,23.09,0.0,6,0.1284,0.0,
Susanne GOGL-WALLI,AUT,women_200m,2023,23.09,23.09,0.0,1,0.0,0.0,27.1
Natassha MCDONALD,CAN,women_200m,2021,23.1,23.1,0.0,1,0.0,0.0,25.4
Natassha MCDONALD,CAN,women_200m,2022,23.21,23.1,0.11,5,0.1429,-0.11,25.4
Susanne WALLI,AUT,women_200m,2021,23.44,23.1,0.34,1,0.0,0.0,26.2
Susanne WALLI,AUT,women_200m,2022,23.1,23.1,0.0,3,0.1872,0.34,26.2
Leah ANDERSON,JAM,women_200m,2021,23.36,23.1,0.26,1,0.0,0.0,22.5
Leah ANDERSON,JAM,women_200m,2022,23.39,23.1,0.29,3,0.0608,-0.03,22.5
Leah ANDERSON,JAM,women_200m,2023,23.1,23.1,0.0,3,0.115,0.26,22.5
Ackera NUGENT,JAM,women_200m,2023,23.1,23.1,0.0,1,0.0,0.0,21.0
Damazvia DAMES,BAH,women_200m,2023,23.1,23.1,0.0,2,0.2192,0.0,
Jada MOORE,USA,women_200m,2021,23.11,23.11,0.0,3,0.1626,0.0,20.2
Jada MOORE,USA,women_200m,2022,23.28,23.11,0.17,2,0.0778,-0.17,20.2
Rafailia SPANOUDAKI-CHATZIRIGA,GRE,women_200m,2021,23.11,23.11,0.0,6,0.1368,0.0,27.2
Rafailia SPANOUDAKI-CHATZIRIGA,GRE,women_200m,2022,23.24,23.11,0.13,2,0.0636,-0.13,27.2
Lina NIELSEN,GBR,women_200m,2021,23.13,23.11,0.02,2,0.2404,0.0,25.1
Lina NIELSEN,GBR,women_200m,2022,23.11,23.11,0.0,1,0.0,0.02,25.1
Destiny SMITH-BARNETT,USA,women_200m,2022,23.11,23.11,0.0,1,0.0,0.0,26.3
Destiny SMITH-BARNETT,USA,women_200m,2023,23.42,23.11,0.31,1,0.0,-0.31,26.3
Nicole CAICEDO,ECU,women_200m,2023,23.11,23.11,0.0,1,0.0,0.0,22.5
Shaniya BENJAMIN,USA,women_200m,2021,23.47,23.11,0.36,1,0.0,0.0,
Shaniya BENJAMIN,USA,women_200m,2023,23.11,23.11,0.0,1,0.0,0.36,
Tianna HOLMES,USA,women_200m,2021,23.12,23.12,0.0,5,0.1424,0.0,
Tianna HOLMES,USA,women_200m,2022,23.47,23.12,0.35,1,0.0,-0.35,
Tianna HOLMES,USA,women_200m,2023,23.27,23.12,0.15,3,0.1021,-0.15,
