athlete_name,country,discipline,year,season_best,career_best,pb_gap,meets_count,consistency,yoy_improvement,age
Ángela Gabriela TENORIO,ECU,women_100m,2021,11.3,11.12,0.18,8,0.0744,0.0,26.3
Ángela Gabriela TENORIO,ECU,women_100m,2022,11.14,11.12,0.02,6,0.1323,0.16,26.3
Ángela Gabriela TENORIO,ECU,women_100m,2023,11.12,11.12,0.0,8,0.0937,0.02,26.3
Remona BURCHELL,JAM,women_100m,2021,11.14,11.13,0.01,6,0.1406,0.0,30.8
Remona BURCHELL,JAM,women_100m,2022,11.13,11.13,0.0,13,0.1219,0.01,30.8
Remona BURCHELL,JAM,women_100m,2023,11.17,11.13,0.04,6,0.086,-0.04,30.8
Serena COLE,JAM,women_100m,2021,11.42,11.13,0.29,1,0.0,0.0,18.1
Serena COLE,JAM,women_100m,2022,11.13,11.13,0.0,6,0.1009,0.29,18.1
Serena COLE,JAM,women_100m,2023,11.17,11.13,0.04,5,0.1492,-0.04,18.1
Dafne SCHIPPERS,NED,women_100m,2021,11.15,11.13,0.02,7,0.0951,0.0,29.9
Dafne SCHIPPERS,NED,women_100m,2022,11.13,11.13,0.0,8,0.1017,0.02,29.9
Rebekka HAASE,GER,women_100m,2021,11.21,11.13,0.08,8,0.078,0.0,29.4
Rebekka HAASE,GER,women_100m,2022,11.2,11.13,0.07,12,0.0924,0.01,29.4
Rebekka HAASE,GER,women_100m,2023,11.13,11.13,0.0,3,0.0529,0.07,29.4
Jonielle SMITH,JAM,women_100m,2021,11.28,11.13,0.15,1,0.0,0.0,26.8
Jonielle SMITH,JAM,women_100m,2022,11.23,11.13,0.1,2,0.0495,0.05,26.8
Jonielle SMITH,JAM,women_100m,2023,11.13,11.13,0.0,3,0.1769,0.1,26.8
Tristan EVELYN,BAR,women_100m,2021,11.14,11.14,0.0,4,0.1603,0.0,23.5
Tristan EVELYN,BAR,women_100m,2022,11.2,11.14,0.06,2,0.0778,-0.06,23.5
Tristan EVELYN,BAR,women_100m,2023,11.4,11.14,0.26,1,0.0,-0.26,23.5
Brianna LYSTON,JAM,women_100m,2021,11.44,11.14,0.3,1,0.0,0.0,17.8
Brianna LYSTON,JAM,women_100m,2022,11.14,11.14,0.0,3,0.0757,0.3,17.8
Lynna IRBY,USA,women_100m,2021,11.2,11.14,0.06,2,0.1768,0.0,23.5
Lynna IRBY,USA,women_100m,2022,11.14,11.14,0.0,3,0.08,0.06,23.5
Lynna IRBY,USA,women_100m,2023,11.31,11.14,0.17,2,0.0141,-0.17,23.5
Shimayra WILLIAMS,JAM,women_100m,2021,11.34,11.14,0.2,2,0.0778,0.0,25.3
Shimayra WILLIAMS,JAM,women_100m,2022,11.14,11.14,0.0,1,0.0,0.2,25.3
Semira KILLEBREW,USA,women_100m,2023,11.14,11.14,0.0,8,0.1183,0.0,22.1
Alfreda STEELE,USA,women_100m,2021,11.15,11.15,0.0,9,0.0875,0.0,23.4
Alfreda STEELE,USA,women_100m,2022,11.27,11.15,0.12,5,0.051,-0.12,23.4
N'Ketia SEEDO,NED,women_100m,2021,11.5,11.15,0.35,1,0.0,0.0,19.2
N'Ketia SEEDO,NED,women_100m,2022,11.15,11.15,0.0,11,0.1236,0.35,19.2
N'Ketia SEEDO,NED,women_100m,2023,11.22,11.15,0.07,4,0.1054,-0.07,19.2
Kynnedy FLANNEL,USA,women_100m,2021,11.22,11.15,0.07,3,0.0608,0.0,21.8
Kynnedy FLANNEL,USA,women_100m,2022,11.24,11.15,0.09,7,0.0887,-0.02,21.8
Kynnedy FLANNEL,USA,women_100m,2023,11.15,11.15,0.0,4,0.1459,0.07,21.8
Nya BUSSEY,USA,women_100m,2022,11.23,11.15,0.08,8,0.0877,0.0,
Nya BUSSEY,USA,women_100m,2023,11.15,11.15,0.0,8,0.102,0.08,
Khamica BINGHAM,CAN,women_100m,2021,11.16,11.16,0.0,12,0.0899,0.0,28.0
Khamica BINGHAM,CAN,women_100m,2022,11.22,11.16,0.06,9,0.0694,-0.06,28.0
Khamica BINGHAM,CAN,women_100m,2023,11.19,11.16,0.03,7,0.1132,-0.03,28.0
Asha PHILIP,GBR,women_100m,2021,11.16,11.16,0.0,9,0.0923,0.0,31.2
Asha PHILIP,GBR,women_100m,2022,11.27,11.16,0.11,6,0.0669,-0.11,31.2
Asha PHILIP,GBR,women_100m,2023,11.26,11.16,0.1,3,0.1115,-0.1,31.2
Hana BASIC,AUS,women_100m,2021,11.16,11.16,0.0,13,0.1102,0.0,25.4
Hana BASIC,AUS,women_100m,2022,11.4,11.16,0.24,2,0.0141,-0.24,25.4
Hana BASIC,AUS,women_100m,2023,11.48,11.16,0.32,1,0.0,-0.32,25.4
Murielle AHOURÉ,CIV,women_100m,2021,11.16,11.16,0.0,5,0.1057,0.0,33.8
Kerrica HILL,JAM,women_100m,2021,11.43,11.16,0.27,1,0.0,0.0,17.2
Kerrica HILL,JAM,women_100m,2022,11.16,11.16,0.0,5,0.0634,0.27,17.2
Jadyn MAYS,USA,women_100m,2021,11.28,11.16,0.12,3,0.0971,0.0,20.1
Jadyn MAYS,USA,women_100m,2022,11.16,11.16,0.0,8,0.0947,0.12,20.1
Jadyn MAYS,USA,women_100m,2023,11.19,11.16,0.03,5,0.0532,-0.03,20.1
Fiordaliza COFIL,DOM,women_100m,2022,11.16,11.16,0.0,2,0.2192,0.0,22.2
Fiordaliza COFIL,DOM,women_100m,2023,11.37,11.16,0.21,2,0.0495,-0.21,22.2
Dutee CHAND,IND,women_100m,2021,11.17,11.17,0.0,2,0.1909,0.0,26.3
Dutee CHAND,IND,women_100m,2022,11.4,11.17,0.23,5,0.0451,-0.23,26.3
Orlann OMBISSA-DZANGUE,FRA,women_100m,2021,11.17,11.17,0.0,7,0.1049,0.0,30.1
Symone DARIUS,USA,women_100m,2021,11.44,11.17,0.27,3,0.0153,0.0,23.9
Symone DARIUS,USA,women_100m,2022,11.17,11.17,0.0,7,0.1097,0.27,23.9
Symone DARIUS,USA,women_100m,2023,11.44,11.17,0.27,2,0.0354,-0.27,23.9
Anavia BATTLE,USA,women_100m,2021,11.18,11.17,0.01,6,0.1035,0.0,23.1
Anavia BATTLE,USA,women_100m,2022,11.17,11.17,0.0,8,0.1162,0.01,23.1
Anavia BATTLE,USA,women_100m,2023,11.31,11.17,0.14,5,0.0612,-0.14,23.1
Arialis GANDULLA,POR,women_100m,2021,11.22,11.17,0.05,3,0.1401,0.0,27.2
Arialis GANDULLA,POR,women_100m,2022,11.39,11.17,0.22,5,0.0391,-0.17,27.2
Arialis GANDULLA,POR,women_100m,2023,11.17,11.17,0.0,7,0.0752,0.05,27.2
Autumn WILSON,USA,women_100m,2021,11.39,11.17,0.22,1,0.0,0.0,18.9
Autumn WILSON,USA,women_100m,2022,11.33,11.17,0.16,3,0.0819,0.06,18.9
Autumn WILSON,USA,women_100m,2023,11.17,11.17,0.0,4,0.1001,0.16,18.9
Camryn DICKSON,USA,women_100m,2023,11.17,11.17,0.0,8,0.0928,0.0,18.9
Natacha NGOYE AKAMABI,CGO,women_100m,2021,11.47,11.17,0.3,1,0.0,0.0,28.9
Natacha NGOYE AKAMABI,CGO,women_100m,2023,11.17,11.17,0.0,1,0.0,0.3,28.9
Xiaojing LIANG,CHN,women_100m,2021,11.29,11.18,0.11,14,0.0556,0.0,24.2
Xiaojing LIANG,CHN,women_100m,2022,11.18,11.18,0.0,5,0.1188,0.11,24.2
Xiaojing LIANG,CHN,women_100m,2023,11.34,11.18,0.16,2,0.1131,-0.16,24.2
Ashley HENDERSON,USA,women_100m,2021,11.39,11.18,0.21,2,0.0424,0.0,26.6
Ashley HENDERSON,USA,women_100m,2022,11.18,11.18,0.0,9,0.102,0.21,26.6
Ashley HENDERSON,USA,women_100m,2023,11.3,11.18,0.12,1,0.0,-0.12,26.6
Kelly-Ann BAPTISTE,TTO,women_100m,2021,11.19,11.19,0.0,2,0.2051,0.0,34.8
Jennifer MONTAG,GER,women_100m,2021,11.19,11.19,0.0,13,0.0755,0.0,23.4
Jennifer MONTAG,GER,women_100m,2022,11.36,11.19,0.17,6,0.0523,-0.17,23.4
Jennifer MONTAG,GER,women_100m,2023,11.42,11.19,0.23,3,0.0404,-0.23,23.4
Zaynab DOSSO,ITA,women_100m,2022,11.19,11.19,0.0,13,0.083,0.0,22.8
Zaynab DOSSO,ITA,women_100m,2023,11.45,11.19,0.26,1,0.0,-0.26,22.8
Jaël BESTUÉ,ESP,women_100m,2021,11.4,11.19,0.21,1,0.0,0.0,21.9
Jaël BESTUÉ,ESP,women_100m,2022,11.19,11.19,0.0,5,0.0914,0.21,21.9
Jaël BESTUÉ,ESP,women_100m,2023,11.25,11.19,0.06,3,0.0557,-0.06,21.9
Maximila IMALI,KEN,women_100m,2022,11.19,11.19,0.0,8,0.1006,0.0,26.3
Maximila IMALI,KEN,women_100m,2023,11.45,11.19,0.26,1,0.0,-0.26,26.3
Thelma DAVIES,USA,women_100m,2021,11.21,11.19,0.02,2,0.1344,0.0,22.0
Thelma DAVIES,USA,women_100m,2022,11.38,11.19,0.19,5,0.0482,-0.17,22.0
Thelma DAVIES,USA,women_100m,2023,11.19,11.19,0.0,5,0.103,0.02,22.0
Alyssa COLBERT,USA,women_100m,2022,11.42,11.19,0.23,2,0.0566,0.0,20.2
Alyssa COLBERT,USA,women_100m,2023,11.19,11.19,0.0,6,0.099,0.23,20.2
Veronica CAMPBELL-BROWN,JAM,women_100m,2021,11.2,11.2,0.0,4,0.0572,0.0,39.0
Taylor ANDERSON,USA,women_100m,2021,11.2,11.2,0.0,9,0.0934,0.0,27.5
Taylor ANDERSON,USA,women_100m,2022,11.45,11.2,0.25,2,0.0141,-0.25,27.5
Taylor ANDERSON,USA,women_100m,2023,11.22,11.2,0.02,8,0.0817,-0.02,27.5
Lisa NIPPGEN,GER,women_100m,2021,11.2,11.2,0.0,10,0.0813,0.0,24.8
Lisa NIPPGEN,GER,women_100m,2022,11.3,11.2,0.1,9,0.076,-0.1,24.8
Lisa NIPPGEN,GER,women_100m,2023,11.36,11.2,0.16,1,0.0,-0.16,24.8
Beatrice MASILINGI,NAM,women_100m,2021,11.2,11.2,0.0,3,0.1002,0.0,18.6
Beatrice MASILINGI,NAM,women_100m,2022,11.24,11.2,0.04,3,0.0751,-0.04,18.6
Léonie POINTET,SUI,women_100m,2021,11.2,11.2,0.0,5,0.1166,0.0,20.6
Léonie POINTET,SUI,women_100m,2022,11.38,11.2,0.18,2,0.0707,-0.18,20.6
Léonie POINTET,SUI,women_100m,2023,11.47,11.2,0.27,1,0.0,-0.27,20.6
Ana Claudia LEMOS,BRA,women_100m,2021,11.38,11.2,0.18,7,0.0454,0.0,32.6
Ana Claudia LEMOS,BRA,women_100m,2022,11.2,11.2,0.0,4,0.1219,0.18,32.6
LaSarah HARGROVE,USA,women_100m,2022,11.2,11.2,0.0,5,0.0783,0.0,
LaSarah HARGROVE,USA,women_100m,2023,11.49,11.2,0.29,1,0.0,-0.29,
Naa ANANG,AUS,women_100m,2022,11.29,11.2,0.09,4,0.0476,0.0,27.4
Naa ANANG,AUS,women_100m,2023,11.2,11.2,0.0,3,0.1429,0.09,27.4
Rani ROSIUS,BEL,women_100m,2021,11.33,11.2,0.13,11,0.038,0.0,22.2
Rani ROSIUS,BEL,women_100m,2022,11.28,11.2,0.08,11,0.0679,0.05,22.2
Rani ROSIUS,BEL,women_100m,2023,11.2,11.2,0.0,5,0.03,0.08,22.2
Krystsina TSIMANOUSKAYA,BLR,women_100m,2021,11.22,11.2,0.02,8,0.0913,0.0,25.6
Krystsina TSIMANOUSKAYA,BLR,women_100m,2022,11.31,11.2,0.11,6,0.0679,-0.09,25.6
Krystsina TSIMANOUSKAYA,BLR,women_100m,2023,11.2,11.2,0.0,6,0.0367,0.02,25.6
Cecilia TAMAYO-GARZA,MEX,women_100m,2021,11.21,11.21,0.0,5,0.1033,0.0,25.2
Cecilia TAMAYO-GARZA,MEX,women_100m,2022,11.4,11.21,0.19,6,0.0232,-0.19,25.2
Cecilia TAMAYO-GARZA,MEX,women_100m,2023,11.26,11.21,0.05,5,0.0979,-0.05,25.2
Kristina MAKARENKO,ANA,women_100m,2021,11.31,11.21,0.1,4,0.0822,0.0,25.4
Kristina MAKARENKO,ANA,women_100m,2022,11.21,11.21,0.0,8,0.0865,0.1,25.4
Kristina MAKARENKO,ANA,women_100m,2023,11.3,11.21,0.09,3,0.0416,-0.09,25.4
Lia LOVE,USA,women_100m,2022,11.33,11.21,0.12,1,0.0,0.0,
Lia LOVE,USA,women_100m,2023,11.21,11.21,0.0,6,0.0965,0.12,
Akilah LEWIS,TTO,women_100m,2022,11.46,11.21,0.25,2,0.0071,0.0,22.4
Akilah LEWIS,TTO,women_100m,2023,11.21,11.21,0.0,4,0.1192,0.25,22.4
Polyniki EMMANOUILIDOU,GRE,women_100m,2022,11.44,11.21,0.23,1,0.0,0.0,19.9
Polyniki EMMANOUILIDOU,GRE,women_100m,2023,11.21,11.21,0.0,5,0.1085,0.23,19.9
Caitland SMITH,USA,women_100m,2021,11.22,11.22,0.0,4,0.1121,0.0,25.2
Marije VAN HUNENSTIJN,NED,women_100m,2021,11.22,11.22,0.0,13,0.1012,0.0,26.4
Marije VAN HUNENSTIJN,NED,women_100m,2023,11.37,11.22,0.15,3,0.0153,-0.15,26.4
Viwe JINGQI,RSA,women_100m,2022,11.22,11.22,0.0,9,0.0948,0.0,17.4
Viwe JINGQI,RSA,women_100m,2023,11.47,11.22,0.25,1,0.0,-0.25,17.4
Iyana GRAY,USA,women_100m,2022,11.22,11.22,0.0,4,0.1078,0.0,20.1
Iyana GRAY,USA,women_100m,2023,11.25,11.22,0.03,7,0.092,-0.03,20.1
Anna KIEŁBASIŃSKA,POL,women_100m,2021,11.3,11.22,0.08,3,0.0781,0.0,31.6
Anna KIEŁBASIŃSKA,POL,women_100m,2022,11.22,11.22,0.0,2,0.0636,0.08,31.6
Anna KIEŁBASIŃSKA,POL,women_100m,2023,11.37,11.22,0.15,1,0.0,-0.15,31.6
Kasheika CAMERON,JAM,women_100m,2021,11.24,11.22,0.02,11,0.085,0.0,22.7
Kasheika CAMERON,JAM,women_100m,2022,11.24,11.22,0.02,5,0.1165,0.0,22.7
Kasheika CAMERON,JAM,women_100m,2023,11.22,11.22,0.0,4,0.1037,0.02,22.7
Jessika GBAI,CIV,women_100m,2022,11.26,11.22,0.04,5,0.0963,0.0,24.3
Jessika GBAI,CIV,women_100m,2023,11.22,11.22,0.0,6,0.0609,0.04,24.3
Géraldine FREY,SUI,women_100m,2022,11.23,11.22,0.01,13,0.0838,0.0,25.1
Géraldine FREY,SUI,women_100m,2023,11.22,11.22,0.0,5,0.0383,0.01,25.1
Maboundou KONÉ,CIV,women_100m,2023,11.22,11.22,0.0,7,0.0781,0.0,26.0
Kiana FOSTER,USA,women_100m,2021,11.23,11.23,0.0,1,0.0,0.0,
Ka'Tia SEYMOUR,USA,women_100m,2021,11.23,11.23,0.0,4,0.0748,0.0,24.6
Ka'Tia SEYMOUR,USA,women_100m,2022,11.31,11.23,0.08,6,0.0652,-0.08,24.6
Barbara PIERRE,USA,women_100m,2021,11.23,11.23,0.0,4,0.1153,0.0,34.1
Gabriela Anahi SUAREZ,ECU,women_100m,2021,11.23,11.23,0.0,6,0.0896,0.0,20.8
Gabriela Anahi SUAREZ,ECU,women_100m,2022,11.34,11.23,0.11,5,0.0589,-0.11,20.8
Kristal AWUAH,GBR,women_100m,2021,11.23,11.23,0.0,8,0.0828,0.0,22.8
Kristal AWUAH,GBR,women_100m,2022,11.3,11.23,0.07,7,0.0554,-0.07,22.8
Kristal AWUAH,GBR,women_100m,2023,11.38,11.23,0.15,4,0.0507,-0.15,22.8
Kamaya DUBOSE-EPPS,USA,women_100m,2021,11.31,11.23,0.08,7,0.0607,0.0,
Kamaya DUBOSE-EPPS,USA,women_100m,2022,11.23,11.23,0.0,3,0.0656,0.08,
Kamaya DUBOSE-EPPS,USA,women_100m,2023,11.43,11.23,0.2,3,0.0252,-0.2,
Torrie LEWIS,AUS,women_100m,2021,11.33,11.23,0.1,1,0.0,0.0,18.0
Torrie LEWIS,AUS,women_100m,2022,11.35,11.23,0.12,4,0.067,-0.02,18.0
Torrie LEWIS,AUS,women_100m,2023,11.23,11.23,0.0,7,0.0922,0.1,18.0
Bree MASTERS,AUS,women_100m,2021,11.47,11.23,0.24,1,0.0,0.0,27.1
Bree MASTERS,AUS,women_100m,2022,11.29,11.23,0.06,11,0.0555,0.18,27.1
Bree MASTERS,AUS,women_100m,2023,11.23,11.23,0.0,8,0.0819,0.06,27.1
Tia CLAYTON,JAM,women_100m,2022,11.25,11.23,0.02,8,0.1029,0.0,17.8
Tia CLAYTON,JAM,women_100m,2023,11.23,11.23,0.0,5,0.096,0.02,17.8
Boglárka TAKÁCS,HUN,women_100m,2022,11.31,11.23,0.08,10,0.0595,0.0,21.0
Boglárka TAKÁCS,HUN,women_100m,2023,11.23,11.23,0.0,6,0.0893,0.08,21.0
Ayla STANISCLAUS,TTO,women_100m,2021,11.24,11.24,0.0,4,0.1059,0.0,21.1
Ayla STANISCLAUS,TTO,women_100m,2022,11.49,11.24,0.25,1,0.0,-0.25,21.1
Gloria HOOPER,ITA,women_100m,2021,11.24,11.24,0.0,4,0.083,0.0,29.5
Gloria HOOPER,ITA,women_100m,2022,11.44,11.24,0.2,3,0.0321,-0.2,29.5
Melissa GUTSCHMIDT,SUI,women_100m,2021,11.37,11.24,0.13,6,0.0506,0.0,20.5
Melissa GUTSCHMIDT,SUI,women_100m,2022,11.24,11.24,0.0,6,0.0929,0.13,20.5
Melissa GUTSCHMIDT,SUI,women_100m,2023,11.24,11.24,0.0,6,0.0949,0.0,20.5
Mei KODAMA,JPN,women_100m,2021,11.46,11.24,0.22,3,0.0058,0.0,23.0
Mei KODAMA,JPN,women_100m,2022,11.24,11.24,0.0,9,0.0714,0.22,23.0
Lorraine MARTINS,BRA,women_100m,2022,11.26,11.24,0.02,8,0.0665,0.0,22.6
Lorraine MARTINS,BRA,women_100m,2023,11.24,11.24,0.0,8,0.073,0.02,22.6
Sedrickia WYNN,USA,women_100m,2023,11.24,11.24,0.0,7,0.0697,0.0,
Yongli WEI,CHN,women_100m,2021,11.48,11.24,0.24,2,0.0071,0.0,31.7
Yongli WEI,CHN,women_100m,2023,11.24,11.24,0.0,5,0.0853,0.24,31.7
Ella CONNOLLY,AUS,women_100m,2021,11.25,11.25,0.0,3,0.1389,0.0,21.7
Ella CONNOLLY,AUS,women_100m,2022,11.25,11.25,0.0,8,0.0607,0.0,21.7
Ella CONNOLLY,AUS,women_100m,2023,11.3,11.25,0.05,5,0.063,-0.05,21.7
Tsaone Bakani SEBELE,BOT,women_100m,2022,11.25,11.25,0.0,3,0.0902,0.0,28.5
Tsaone Bakani SEBELE,BOT,women_100m,2023,11.28,11.25,0.03,1,0.0,-0.03,28.5
Rosângela SANTOS,BRA,women_100m,2021,11.33,11.25,0.08,3,0.0757,0.0,31.0
Rosângela SANTOS,BRA,women_100m,2022,11.25,11.25,0.0,2,0.1626,0.08,31.0
Rosângela SANTOS,BRA,women_100m,2023,11.29,11.25,0.04,1,0.0,-0.04,31.0
Sydney WASHINGTON,USA,women_100m,2021,11.35,11.25,0.1,1,0.0,0.0,23.6
Sydney WASHINGTON,USA,women_100m,2022,11.25,11.25,0.0,2,0.1626,0.1,23.6
Dominique CLARKE,JAM,women_100m,2022,11.25,11.25,0.0,2,0.1202,0.0,21.0
Mia BRAHE-PEDERSEN,USA,women_100m,2022,11.25,11.25,0.0,5,0.0718,0.0,16.7
Jassani CARTER,USA,women_100m,2023,11.25,11.25,0.0,5,0.0783,0.0,19.5
Magdalena STEFANOWICZ,POL,women_100m,2022,11.35,11.25,0.1,10,0.053,0.0,21.9
Magdalena STEFANOWICZ,POL,women_100m,2023,11.25,11.25,0.0,6,0.1007,0.1,21.9
Brandee PRESLEY,USA,women_100m,2021,11.28,11.25,0.03,6,0.0703,0.0,21.0
Brandee PRESLEY,USA,women_100m,2023,11.25,11.25,0.0,4,0.1049,0.03,21.0
Patience Knowledge OMOVOH,NGR,women_100m,2021,11.26,11.26,0.0,2,0.1344,0.0,20.7
Sina MAYER,GER,women_100m,2021,11.26,11.26,0.0,6,0.0539,0.0,26.7
Sina MAYER,GER,women_100m,2022,11.38,11.26,0.12,2,0.0778,-0.12,26.7
Sina MAYER,GER,women_100m,2023,11.36,11.26,0.1,4,0.0497,-0.1,26.7
Nadine VISSER,NED,women_100m,2021,11.26,11.26,0.0,2,0.0424,0.0,26.6
Nadine VISSER,NED,women_100m,2023,11.38,11.26,0.12,1,0.0,-0.12,26.6
Jayla JAMISON,USA,women_100m,2022,11.26,11.26,0.0,3,0.11,0.0,18.8
Jayla JAMISON,USA,women_100m,2023,11.44,11.26,0.18,1,0.0,-0.18,18.8
Micayah HOLLAND,USA,women_100m,2022,11.26,11.26,0.0,4,0.0922,0.0,
Dhanalakshmi SEKAR,IND,women_100m,2021,11.38,11.26,0.12,2,0.0071,0.0,22.8
Dhanalakshmi SEKAR,IND,women_100m,2022,11.26,11.26,0.0,1,0.0,0.12,22.8
Delphine NKANSA,BEL,women_100m,2022,11.26,11.26,0.0,11,0.0688,0.0,20.8
Delphine NKANSA,BEL,women_100m,2023,11.26,11.26,0.0,5,0.0434,0.0,20.8
Mallory LECONTE,FRA,women_100m,2021,11.49,11.26,0.23,1,0.0,0.0,21.7
Mallory LECONTE,FRA,women_100m,2022,11.26,11.26,0.0,7,0.0863,0.23,21.7
Chante CLINKSCALE,USA,women_100m,2022,11.47,11.26,0.21,1,0.0,0.0,
Chante CLINKSCALE,USA,women_100m,2023,11.26,11.26,0.0,4,0.0874,0.21,
Melicia MOUZZON,USA,women_100m,2022,11.33,11.26,0.07,2,0.099,0.0,
Melicia MOUZZON,USA,women_100m,2023,11.26,11.26,0.0,1,0.0,0.07,
Faith BOSTICK,USA,women_100m,2023,11.26,11.26,0.0,1,0.0,0.0,
Veronica Shanti PEREIRA,SGP,women_100m,2022,11.48,11.26,0.22,1,0.0,0.0,26.6
Veronica Shanti PEREIRA,SGP,women_100m,2023,11.26,11.26,0.0,12,0.0652,0.22,26.6
Jura LEVY,JAM,women_100m,2022,11.28,11.26,0.02,4,0.0556,0.0,32.6
Jura LEVY,JAM,women_100m,2023,11.26,11.26,0.0,6,0.0741,0.02,32.6
Karolína MAŇASOVÁ,CZE,women_100m,2023,11.26,11.26,0.0,6,0.0709,0.0,19.6
Cassondra HALL,USA,women_100m,2021,11.27,11.27,0.0,7,0.0723,0.0,23.6
Anglerne ANNELUS,USA,women_100m,2021,11.27,11.27,0.0,1,0.0,0.0,25.5
Anglerne ANNELUS,USA,women_100m,2022,11.33,11.27,0.06,2,0.0778,-0.06,25.5
Anglerne ANNELUS,USA,women_100m,2023,11.35,11.27,0.08,2,0.0424,-0.08,25.5
Jasmine MONTGOMERY,USA,women_100m,2021,11.27,11.27,0.0,3,0.1153,0.0,
Jasmine MONTGOMERY,USA,women_100m,2022,11.35,11.27,0.08,4,0.0675,-0.08,
Brianne BETHEL,BAH,women_100m,2021,11.27,11.27,0.0,2,0.1556,0.0,22.9
Carolle ZAHI,FRA,women_100m,2021,11.27,11.27,0.0,7,0.0896,0.0,27.0
Carolle ZAHI,FRA,women_100m,2023,11.4,11.27,0.13,1,0.0,-0.13,27.0
Shian HYDE,JAM,women_100m,2021,11.27,11.27,0.0,6,0.1105,0.0,24.4
Anna BONGIORNI,ITA,women_100m,2021,11.27,11.27,0.0,7,0.0509,0.0,27.8
Anna BONGIORNI,ITA,women_100m,2023,11.47,11.27,0.2,2,0.0071,-0.2,27.8
Talitha DIGGS,USA,women_100m,2022,11.27,11.27,0.0,1,0.0,0.0,19.7
Jodean WILLIAMS,JAM,women_100m,2021,11.44,11.27,0.17,4,0.0287,0.0,28.6
Jodean WILLIAMS,JAM,women_100m,2022,11.4,11.27,0.13,3,0.0231,0.04,28.6
Jodean WILLIAMS,JAM,women_100m,2023,11.27,11.27,0.0,4,0.0548,0.13,28.6
Kendra HARRISON,USA,women_100m,2021,11.36,11.27,0.09,1,0.0,0.0,29.6
Kendra HARRISON,USA,women_100m,2023,11.27,11.27,0.0,1,0.0,0.09,29.6
Sade MCCREATH,CAN,women_100m,2022,11.43,11.27,0.16,2,0.0212,0.0,26.8
Sade MCCREATH,CAN,women_100m,2023,11.27,11.27,0.0,4,0.1014,0.16,26.8
Gabriela MOURÃO,BRA,women_100m,2021,11.46,11.27,0.19,1,0.0,0.0,24.0
Gabriela MOURÃO,BRA,women_100m,2022,11.48,11.27,0.21,2,0.0071,-0.02,24.0
Gabriela MOURÃO,BRA,women_100m,2023,11.27,11.27,0.0,10,0.0735,0.19,24.0
Gabriele CUNNINGHAM,USA,women_100m,2021,11.28,11.28,0.0,2,0.1556,0.0,23.1
Kristina Marie KNOTT,PHI,women_100m,2021,11.28,11.28,0.0,5,0.0804,0.0,25.5
Cynthia BOLINGO,BEL,women_100m,2021,11.28,11.28,0.0,1,0.0,0.0,28.4
Lilly KADEN,GER,women_100m,2021,11.28,11.28,0.0,9,0.0573,0.0,19.8
Lilly KADEN,GER,women_100m,2022,11.36,11.28,0.08,1,0.0,-0.08,19.8
Lilly KADEN,GER,women_100m,2023,11.43,11.28,0.15,1,0.0,-0.15,19.8
Janyah JASPER,USA,women_100m,2022,11.48,11.28,0.2,1,0.0,0.0,
Janyah JASPER,USA,women_100m,2023,11.28,11.28,0.0,1,0.0,0.2,
Paméra LOSANGE,FRA,women_100m,2023,11.28,11.28,0.0,2,0.1344,0.0,20.8
Tionna BROWN,USA,women_100m,2021,11.29,11.29,0.0,4,0.0927,0.0,
Tionna BROWN,USA,women_100m,2022,11.29,11.29,0.0,7,0.0774,0.0,
Janeek BROWN,JAM,women_100m,2021,11.29,11.29,0.0,2,0.0778,0.0,22.9
Lisa Marie KWAYIE,GER,women_100m,2021,11.29,11.29,0.0,3,0.0611,0.0,25.1
Lisa Marie KWAYIE,GER,women_100m,2022,11.37,11.29,0.08,3,0.0208,-0.08,25.1
Alexa ROSSUM,USA,women_100m,2021,11.29,11.29,0.0,2,0.0707,0.0,22.2
Alexa ROSSUM,USA,women_100m,2023,11.42,11.29,0.13,4,0.0208,-0.13,22.2
Rayniah JONES,USA,women_100m,2021,11.29,11.29,0.0,3,0.1044,0.0,
Rayniah JONES,USA,women_100m,2022,11.32,11.29,0.03,5,0.0356,-0.03,
Rayniah JONES,USA,women_100m,2023,11.47,11.29,0.18,1,0.0,-0.18,
Jamile SAMUEL,NED,women_100m,2021,11.29,11.29,0.0,4,0.0935,0.0,30.2
Jamile SAMUEL,NED,women_100m,2022,11.29,11.29,0.0,10,0.0617,0.0,30.2
Jamile SAMUEL,NED,women_100m,2023,11.37,11.29,0.08,3,0.0265,-0.08,30.2
Leonie VAN VLIET,NED,women_100m,2021,11.29,11.29,0.0,6,0.0768,0.0,28.1
Leonie VAN VLIET,NED,women_100m,2022,11.37,11.29,0.08,2,0.0212,-0.08,28.1
Leonie VAN VLIET,NED,women_100m,2023,11.47,11.29,0.18,1,0.0,-0.18,28.1
Karimah DAVIS,USA,women_100m,2021,11.5,11.29,0.21,1,0.0,0.0,23.8
Karimah DAVIS,USA,women_100m,2022,11.29,11.29,0.0,1,0.0,0.21,23.8
Karimah DAVIS,USA,women_100m,2023,11.32,11.29,0.03,2,0.1061,-0.03,23.8
Anna Jade KEEFER,USA,women_100m,2022,11.29,11.29,0.0,3,0.0917,0.0,23.4
Jacqueline MADOGO,CAN,women_100m,2021,11.37,11.29,0.08,2,0.0636,0.0,22.1
Jacqueline MADOGO,CAN,women_100m,2022,11.29,11.29,0.0,6,0.0637,0.08,22.1
