Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat.1,Venue,Date,Results Score,discipline,year,ProfileURL,source
70.0,13.3,0.9,Elena MITEVA,18 JUL 1992,BUL,1,,"Vasil Levski National Stadium, Sofia (BUL)",08 AUG 2020,1109.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14377570,toplist
70.0,13.3,0.3,Miho SUZUKI,18 NOV 1996,JPN,5,,"National Stadium, Tokyo (JPN)",23 AUG 2020,1109.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14766835,toplist
72.0,13.31,0.5,Anne WEIGOLD,24 APR 1998,GER,2,,"Eintracht-Stadion, Braunschweig (GER)",08 AUG 2020,1108.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14564295,toplist
72.0,13.31,0.5,Anais KARAGIANNI,05 DEC 1999,GRE,1f2,,Patra (GRE),08 AUG 2020,1108.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14759319,toplist
72.0,13.31,-0.6,Xuelin DENG,22 FEB 1998,CHN,1h2,,"Shangyu Stadium, Shaoxing (CHN)",15 SEP 2020,1111.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14714347,toplist
75.0,13.32,1.7,Anni SIIRTOLA,12 SEP 1998,FIN,5h,,"Leppävaaran Stadion, Espoo (FIN)",27 JUN 2020,1107.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14566699,toplist
75.0,13.32,0.1,Hyelim JUNG,01 JUL 1987,KOR,1h1,,Yecheon (KOR),28 JUL 2020,1107.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14289676,toplist
75.0,13.32,1.0,Lucie ČUDA KOUDELOVÁ,06 JUL 1994,CZE,2,,"Atletický stadion města Plzně, Plzeň (CZE)",08 AUG 2020,1107.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14380778,toplist
75.0,13.32,0.6,Fanny QUENOT,02 OCT 1990,FRA,1h1,,"Stadium Municipal, Albi (FRA)",12 SEP 2020,1107.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14675656,toplist
75.0,13.32,-0.5,Anamaria NESTERIUC,29 NOV 1993,ROU,2f1,,"Cluj Arena, Cluj-Napoca (ROU)",20 SEP 2020,1110.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14380566,toplist
75.0,13.32,-1.2,Hsi-En HSIEH,29 SEP 1994,TPE,3,,New Taipei City (TPE),04 DEC 2020,1114.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14671031,toplist
81.0,13.33,0.5,Monika ZAPALSKA,24 MAY 1994,GER,3,,"Eintracht-Stadion, Braunschweig (GER)",08 AUG 2020,1105.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14390265,toplist
81.0,13.33,0.3,Mako FUKUBE,28 OCT 1995,JPN,6,,"National Stadium, Tokyo (JPN)",23 AUG 2020,1105.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14521635,toplist
83.0,13.34,1.8,Na YOU,27 SEP 1993,CHN,1,,"Xinzhuang Training Base, Shanghai (CHN)",23 AUG 2020,1104.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14488709,toplist
83.0,13.34,1.5,Anja LUKIĆ,30 MAY 1999,SRB,1,,"Atletski stadion, Novi Pazar (SRB)",05 SEP 2020,1104.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14623790,toplist
83.0,13.34,-0.1,Micaela Rosa DE MELLO,07 MAR 2000,BRA,2,,"COTP Stadium, São Paulo (BRA)",11 DEC 2020,1104.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14720717,toplist
86.0,13.35,0.0,Nika GLOJNARIČ,29 NOV 2000,SLO,1f2,,"Atletski stadion Poljane, Maribor (SLO)",23 JUN 2020,1103.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14594240,toplist
86.0,13.35,-0.3,Kim FLATTICH,17 JAN 1998,SUI,1sf1,,"Stadion Schützenmatte, Basel (SUI)",12 SEP 2020,1104.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14461865,toplist
88.0,13.36,1.5,Laeticia BAPTÉ,08 FEB 1999,FRA,1,,"Stade L. Achille, Fort-de-France (FRA)",25 JUL 2020,1102.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14639107,toplist
88.0,13.36,0.3,Natalia CHRISTOFI,10 FEB 1997,CYP,f1,,"Strovolos, GPS Stadium, Nicosia (CYP)",28 JUL 2020,1102.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14578518,toplist
88.0,13.36,1.7,Hitomi NAKAJIMA,13 JUL 1995,JPN,3h3,,"Prefectural Stadium, Fukui (JPN)",29 AUG 2020,1102.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14444487,toplist
88.0,13.36,1.3,Miku FUJIWARA,07 DEC 1992,JPN,1,,"Prefectural Stadium, Fujiyoshida (JPN)",06 SEP 2020,1102.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14433362,toplist
88.0,13.36,0.6,Mao SHIMANO,02 OCT 2001,JPN,1,,"Denka Big Swan Stadium, Niigata (JPN)",13 SEP 2020,1102.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14855647,toplist
93.0,13.37,0.1,Petra RÉPÁSI,30 JAN 1996,HUN,3,,"Lantos Mihály Sportközpont, Budapest (HUN)",08 AUG 2020,1100.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14398428,toplist
93.0,13.37,-2.4,Yanique THOMPSON,12 MAR 1996,JAM,2,,"National Stadium, Kingston (JAM)",08 AUG 2020,1114.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14469999,toplist
93.0,13.37,1.3,Meg HEMPHILL,23 MAY 1996,JPN,2,,"Prefectural Stadium, Fujiyoshida (JPN)",06 SEP 2020,1100.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14594788,toplist
96.0,13.38,0.4,Adelly OLIVEIRA BRITO,08 JUL 1987,BRA,1,,"Centro de Atletismo Professor Oswaldo Terra, Sao Bernardo do Campo (BRA)",07 MAR 2020,1099.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14268927,toplist
96.0,13.38,0.8,Giulia LATINI,01 SEP 1991,ITA,1,,"Campo Coni, Pavia (ITA)",08 AUG 2020,1099.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14284572,toplist
98.0,13.39,1.3,Zuzanna HULISZ,15 JUL 1999,POL,5,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",19 AUG 2020,1098.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14651039,toplist
98.0,13.39,0.1,Abigail ADJEI,10 JAN 1997,GER,1,,"Michael-Hoffmann-Stadion, Mannheim (GER)",30 AUG 2020,1098.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14506271,toplist
100.0,13.4,0.7,Carolin SCHÄFER,05 DEC 1991,GER,1ce4,,"Sportzentrum, Vaterstetten (GER)",22 AUG 2020,1096.0,women_100h,2020,https://worldathletics.org/athletes/athlete=14279515,toplist
1.0,12.26,-0.2,Jasmine CAMACHO-QUINN,21 AUG 1996,PUR,1sf3,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1253.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14494234,toplist
2.0,12.4,0.0,Britany ANDERSON,03 JAN 2001,JAM,1sf2,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1232.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14630593,toplist
3.0,12.42,0.4,Tobi AMUSAN,23 APR 1997,NGR,1,,"Letzigrund, Zürich (SUI)",09 SEP 2021,1230.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14579526,toplist
4.0,12.44,0.8,Tonea MARSHALL,17 OCT 1998,USA,1h1,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 MAY 2021,1227.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14564128,toplist
5.0,12.47,0.8,Kendra HARRISON,18 SEP 1992,USA,1,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1223.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14425415,toplist
6.0,12.5,1.7,Danielle WILLIAMS,14 SEP 1992,JAM,1,,"Stade Charléty, Paris (FRA)",28 AUG 2021,1218.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14450995,toplist
7.0,12.51,1.2,Christina CLEMONS,29 MAY 1990,USA,2sf1,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1217.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14363368,toplist
7.0,12.51,0.4,Nadine VISSER,09 FEB 1995,NED,2,,"Letzigrund, Zürich (SUI)",09 SEP 2021,1217.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14451249,toplist
9.0,12.53,2.0,Cindy SEMBER,05 AUG 1994,GBR,2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1214.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14477974,toplist
9.0,12.53,0.8,Gabriele CUNNINGHAM,22 FEB 1998,USA,3,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1214.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14533396,toplist
9.0,12.53,0.3,Megan TAPPER,18 MAR 1994,JAM,2h5,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1214.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14413569,toplist
12.0,12.54,1.1,Anna COCKRELL,28 AUG 1997,USA,2sf2,,"Hayward Field, Eugene, OR (USA)",10 JUN 2021,1213.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14486939,toplist
13.0,12.61,2.0,Devynne CHARLTON,26 NOV 1995,BAH,4,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1203.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14414505,toplist
13.0,12.61,0.8,Taliyah BROOKS,08 FEB 1995,USA,1h2,,"Hayward Field, Eugene, OR (USA)",19 JUN 2021,1203.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14437075,toplist
15.0,12.62,1.7,Tiffany PORTER,13 NOV 1987,GBR,2,,"Percy Beard Track, Gainesville, FL (USA)",17 APR 2021,1202.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14318196,toplist
15.0,12.62,1.3,Elvira HERMAN,09 JAN 1997,BLR,1f1,,"Cluj Arena, Cluj-Napoca (ROU)",20 JUN 2021,1202.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14579406,toplist
15.0,12.62,0.4,Payton CHADWICK,29 NOV 1995,USA,4,,"Letzigrund, Zürich (SUI)",09 SEP 2021,1202.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14519041,toplist
18.0,12.64,1.0,Rayniah JONES,28 SEP 2001,USA,2h3,,"Hayward Field, Eugene, OR (USA)",19 JUN 2021,1199.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14794344,toplist
19.0,12.65,2.0,Sydney MCLAUGHLIN,07 AUG 1999,USA,5,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1198.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14624749,toplist
19.0,12.65,1.2,Alia ARMSTRONG,28 DEC 2000,USA,4sf1,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1198.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14824306,toplist
19.0,12.65,1.3,TeJyrica ROBINSON,27 AUG 1998,USA,4sf2,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1198.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14717356,toplist
22.0,12.69,-0.8,Andrea Carolina VARGAS,28 MAY 1996,CRC,3sf1,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1196.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14532764,toplist
23.0,12.71,1.3,Chanel BRISSETT,10 AUG 1999,USA,6sf2,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1189.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14596878,toplist
23.0,12.71,0.0,Liz CLAY,09 MAY 1995,AUS,3sf2,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1189.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14455195,toplist
25.0,12.73,0.1,Grace STARK,06 MAY 2001,USA,1sf3,,"Hayward Field, Eugene, OR (USA)",10 JUN 2021,1187.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14716925,toplist
25.0,12.73,1.3,Yanique THOMPSON,12 MAR 1996,JAM,2h2,,"National Stadium, Kingston (JAM)",26 JUN 2021,1187.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14469999,toplist
27.0,12.74,-0.2,Ebony MORRISON,28 DEC 1994,LBR,6sf3,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1186.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14438640,toplist
28.0,12.75,-0.3,Tara DAVIS,20 MAY 1999,USA,2f1,,"Mike A. Myers Stadium, Austin, TX (USA)",01 MAY 2021,1185.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14596561,toplist
28.0,12.75,0.9,Cyréna SAMBA-MAYELA,31 OCT 2000,FRA,1h2,,"Stade Josette et Roger Mikulak, Angers (FRA)",27 JUN 2021,1184.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14735030,toplist
28.0,12.75,0.4,Pia SKRZYSZOWSKA,20 APR 2001,POL,3h3,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1184.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14736349,toplist
28.0,12.75,0.0,Luminosa BOGLIOLO,03 JUL 1995,ITA,4sf2,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1184.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14469408,toplist
32.0,12.76,1.2,Ackera NUGENT,29 APR 2002,JAM,1h2,,"Cushing Stadium, College Station, TX (USA)",29 MAY 2021,1182.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14685249,toplist
33.0,12.78,1.3,Queen CLAYE,10 SEP 1988,USA,7sf2,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1180.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14312088,toplist
33.0,12.78,-0.2,Anne ZAGRÉ,13 MAR 1990,BEL,8sf3,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1181.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14270082,toplist
35.0,12.8,1.7,Evonne BRITTON,28 JUL 1991,USA,1,,"Prairie View, TX (USA)",06 JUN 2021,1177.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14306456,toplist
35.0,12.8,0.2,Sharika NELVIS,10 MAY 1990,USA,4f1,,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,1177.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14376876,toplist
37.0,12.81,1.7,Luca KOZÁK,01 JUN 1996,HUN,1,,"Centro Sportivo Fontanassa, Savona (ITA)",13 MAY 2021,1176.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14397893,toplist
37.0,12.81,1.3,Marthe KOALA,08 MAR 1994,BUR,1,,"Stade Senghor, Dakar (SEN)",23 MAY 2021,1176.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14426462,toplist
39.0,12.82,1.3,Daszay FREEMAN,25 JAN 2000,JAM,3h2,,"National Stadium, Kingston (JAM)",26 JUN 2021,1174.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14576534,toplist
40.0,12.83,0.4,Shimayra WILLIAMS,02 DEC 1995,JAM,1,,"National Stadium, Kingston (JAM)",22 MAY 2021,1173.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14413660,toplist
40.0,12.83,1.5,Zoë SEDNEY,15 DEC 2001,NED,1,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 AUG 2021,1173.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14739383,toplist
42.0,12.84,1.0,Madeleine AKOBUNDU,22 APR 1998,USA,2h3,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 MAY 2021,1171.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14677852,toplist
42.0,12.84,1.2,Kristi CASTLIN,07 JUL 1988,USA,7sf1,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1171.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14307379,toplist
42.0,12.84,-0.8,Klaudia SICIARZ,15 MAR 1998,POL,5sf1,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1175.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14484568,toplist
45.0,12.85,0.1,Yuwei LIN,02 MAY 1999,CHN,1h3,,Xi'an (CHN),21 SEP 2021,1170.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14702465,toplist
46.0,12.87,1.5,Laura VALETTE,16 FEB 1997,FRA,1f1,,"Stade Josette et Roger Mikulak, Angers (FRA)",15 MAY 2021,1167.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14501335,toplist
46.0,12.87,0.6,Asuka TERADA,14 JAN 1990,JPN,1h1,,"Yanmar Stadium Nagai, Osaka (JPN)",01 JUN 2021,1167.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14288172,toplist
46.0,12.87,1.8,Masumi AOKI,16 APR 1994,JPN,1f1,,"Athletic Stadium, Tottori (JPN)",06 JUN 2021,1167.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14444469,toplist
46.0,12.87,1.7,Yanni WU,28 JUL 1997,CHN,1,,Chongqing (CHN),25 JUN 2021,1167.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14585472,toplist
50.0,12.88,2.0,Pedrya SEYMOUR,29 MAY 1995,BAH,4h2,,"Ansin Sports Complex, Miramar, FL (USA)",10 APR 2021,1166.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14414571,toplist
51.0,12.89,0.9,Jasmine JONES,30 NOV 2001,USA,2f2,,"Jack Rose Track, Long Beach, CA (USA)",17 APR 2021,1165.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14715835,toplist
51.0,12.89,0.8,Paula SALMON,13 MAY 1999,USA,2h1,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 MAY 2021,1165.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14655772,toplist
53.0,12.9,1.7,Elisa Maria DI LAZZARO,05 JUN 1998,ITA,3,,"Centro Sportivo Fontanassa, Savona (ITA)",13 MAY 2021,1163.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14625437,toplist
53.0,12.9,1.0,Masai RUSSELL,17 JUN 2000,USA,3h3,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 MAY 2021,1163.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14659011,toplist
55.0,12.91,0.5,Hannah JONES,05 OCT 1995,AUS,1,,"Performance Centre, Gold Coast (AUS)",05 JUN 2021,1162.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14411163,toplist
55.0,12.91,0.7,Annimari KORTE,08 APR 1988,FIN,2,,"Paavo Nurmen Stadion, Turku (FIN)",08 JUN 2021,1162.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14259379,toplist
55.0,12.91,0.5,Michelle ATHERLEY,09 DEC 1995,USA,2ce1,,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1162.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14616355,toplist
58.0,12.92,0.8,Tiara MCMINN,23 FEB 1999,USA,3,,"Percy Beard Track, Gainesville, FL (USA)",03 APR 2021,1161.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14662315,toplist
58.0,12.92,0.5,Erica BOUGARD,26 JUL 1993,USA,3ce1,,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1161.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14443534,toplist
60.0,12.93,1.0,Faith ROSS,07 MAR 1998,USA,4h3,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 MAY 2021,1159.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14592171,toplist
61.0,12.94,-0.7,Amber HUGHES,23 SEP 1994,USA,1,,"Marietta HS, Marietta, GA (USA)",23 MAY 2021,1162.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14618390,toplist
61.0,12.94,-1.6,Trishauna HEMMINGS,17 NOV 1997,JAM,3h2,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 MAY 2021,1167.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14508524,toplist
61.0,12.94,1.5,Ditaji KAMBUNDJI,20 MAY 2002,SUI,3,,"Centre sportif Bout-du-Monde, Genève (SUI)",12 JUN 2021,1158.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14739461,toplist
61.0,12.94,1.8,Micaela Rosa DE MELLO,07 MAR 2000,BRA,1h1,,"COTP Stadium, São Paulo (BRA)",27 JUN 2021,1158.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14720717,toplist
65.0,12.95,1.6,Milan YOUNG,22 JUN 1999,USA,1f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",17 APR 2021,1156.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14596376,toplist
65.0,12.95,0.9,Yoveinny MOTA,20 JUN 2000,VEN,3f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",01 MAY 2021,1156.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14719367,toplist
65.0,12.95,0.8,Cha'Mia ROTHWELL,18 APR 1998,USA,3h1,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 MAY 2021,1156.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14536998,toplist
65.0,12.95,0.0,Sarah LAVIN,28 MAY 1994,IRL,2,,"Estadio Vallehermoso, Madrid (ESP)",19 JUN 2021,1156.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14373496,toplist
65.0,12.95,0.5,Kendell WILLIAMS,14 JUN 1995,USA,4ce1,,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1156.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14411362,toplist
65.0,12.95,0.9,Vitoria ALVES,11 MAR 1998,BRA,1,,"COTP Stadium, São Paulo (BRA)",27 JUN 2021,1156.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14583981,toplist
71.0,12.96,-0.4,Reetta HURSKE,15 MAY 1995,FIN,2,,"Harjun stadion, Jyväskylä (FIN)",02 JUN 2021,1157.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14405506,toplist
72.0,12.97,-0.7,Fanny QUENOT,02 OCT 1990,FRA,3,,"Stade Josette et Roger Mikulak, Angers (FRA)",27 JUN 2021,1158.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14675656,toplist
72.0,12.97,-0.9,Klaudia WOJTUNIK,15 MAY 1999,POL,3,,"Kadrioru staadion, Tallinn (EST)",10 JUL 2021,1159.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14606524,toplist
72.0,12.97,-0.4,Sviatlana PARAKHONKA,12 JUN 1997,BLR,1,,"RTSOP, Minsk (BLR)",15 JUL 2021,1156.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14579408,toplist
75.0,12.98,1.3,Celeste MUCCI,11 AUG 1999,AUS,2,,"AIS Athletics Track, Canberra (AUS)",13 FEB 2021,1152.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14555113,toplist
75.0,12.98,1.0,Rosealee COOPER,04 NOV 2000,JAM,5h3,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 MAY 2021,1152.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14630580,toplist
77.0,12.99,2.0,Jayla HOLLIS,03 SEP 2002,USA,2pr6,,"Cushing Stadium, College Station, TX (USA)",27 MAY 2021,1151.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14715728,toplist
77.0,12.99,-0.5,Adriana RODRÍGUEZ,12 JUL 1999,CUB,1ce,,"Estadio Panamericano, La Habana (CUB)",18 JUN 2021,1154.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14637150,toplist
77.0,12.99,0.1,Dior HALL,02 JAN 1996,USA,4h4,,"Hayward Field, Eugene, OR (USA)",19 JUN 2021,1151.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14336438,toplist
77.0,12.99,0.4,Mulern JEAN,25 SEP 1992,HAI,5h2,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1151.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14440848,toplist
81.0,13.0,1.2,Ketiley BATISTA,13 JUL 1999,BRA,1,,Bragança Paulista (BRA),24 APR 2021,1150.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14697693,toplist
81.0,13.0,1.5,Miho SUZUKI,18 NOV 1996,JPN,1h1,,"Athletic Stadium, Tottori (JPN)",06 JUN 2021,1150.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14766835,toplist
81.0,13.0,0.1,Dou WANG,18 MAY 1993,CHN,3,,Xi'an (CHN),22 SEP 2021,1150.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14420739,toplist
84.0,13.01,1.6,Jeanine WILLIAMS,28 JAN 1997,JAM,2h1,,"Marietta HS, Marietta, GA (USA)",23 MAY 2021,1148.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14574693,toplist
84.0,13.01,1.2,Stanislava ŠKVARKOVÁ,20 APR 1996,SVK,1h2,,"Leichtathletikarena, Eisenstadt (AUT)",09 JUN 2021,1148.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14475572,toplist
84.0,13.01,1.1,Mecca MCGLASTON,23 JUL 1998,USA,6sf2,,"Hayward Field, Eugene, OR (USA)",10 JUN 2021,1148.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14579186,toplist
84.0,13.01,1.7,Jiamin CHEN,01 MAY 1996,CHN,2,,Chongqing (CHN),25 JUN 2021,1148.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14663884,toplist
88.0,13.03,1.5,Destiny HUVEN,10 MAR 2001,USA,1h2,,"Demirjian Park, Champaign, IL (USA)",15 MAY 2021,1146.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14808422,toplist
88.0,13.03,1.4,Ricarda LOBE,13 APR 1994,GER,2,,"Allmend, Meilen (SUI)",29 MAY 2021,1146.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14360690,toplist
88.0,13.03,1.6,Noemi ZBÄREN,12 MAR 1994,SUI,1h1,,"Allmend, Meilen (SUI)",29 MAY 2021,1146.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14362224,toplist
88.0,13.03,0.6,Isabelle PEDERSEN,27 JAN 1992,NOR,2f2,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2021,1146.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14292761,toplist
92.0,13.04,1.0,Emily SLOAN,26 MAY 2000,USA,1f1,,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",01 MAY 2021,1144.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14678642,toplist
92.0,13.04,1.5,Brittley HUMPHREY,06 MAR 1998,USA,1pr5,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",27 MAY 2021,1144.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14492152,toplist
92.0,13.04,0.0,Teresa ERRANDONEA,15 NOV 1994,ESP,5,,"Estadio Vallehermoso, Madrid (ESP)",19 JUN 2021,1144.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14417347,toplist
92.0,13.04,0.9,Beate SCHROTT,15 APR 1988,AUT,1h1,,"Stadion Eggenberg, Graz (AUT)",24 JUN 2021,1144.0,women_100h,2021,https://worldathletics.org/athletes/athlete=14270767,toplist
