Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat,Venue,Date,Results Score,discipline,year,ProfileURL,source
77,72.96,,Dmytro MIKOLAYCHUK,30 JAN 1987,UKR,4,,Yalta (UKR),23 FEB 2012,1093,men_HT,2012,https://worldathletics.org/athletes/athlete=14230301,toplist
77,72.96,,Steffen NERDAL,22 FEB 1985,NOR,1,,Bærum (NOR),17 JUN 2012,1093,men_HT,2012,https://worldathletics.org/athletes/athlete=14215410,toplist
79,72.90,,Yevhen VINOHRADOV,30 APR 1984,UKR,1,,Yalta (UKR),04 JUN 2012,1092,men_HT,2012,https://worldathletics.org/athletes/athlete=14230758,toplist
80,72.78,,Wagner José Alberto DOMINGOS,26 MAR 1983,BRA,1,,Varaždin (CRO),29 APR 2012,1091,men_HT,2012,https://worldathletics.org/athletes/athlete=14175762,toplist
81,72.74,,Roberto SAWYERS,17 OCT 1986,CRC,1f1,,"West Point, NY (USA)",07 MAY 2012,1090,men_HT,2012,https://worldathletics.org/athletes/athlete=14169916,toplist
82,72.72,,Juha KAUPPINEN,16 AUG 1986,FIN,4,,Kaustinen (FIN),16 JUN 2012,1090,men_HT,2012,https://worldathletics.org/athletes/athlete=14182019,toplist
83,72.66,,Benjamin BORUSCHEWSKI,23 APR 1980,GER,9f1,,Halle (GER),19 MAY 2012,1089,men_HT,2012,https://worldathletics.org/athletes/athlete=14191634,toplist
84,72.63,,Andy FRYMAN,03 FEB 1985,USA,6,,"Hayward Field, Eugene, OR (USA)",21 JUN 2012,1088,men_HT,2012,https://worldathletics.org/athletes/athlete=14238282,toplist
85,72.55,,Arkadiusz MILKIEWICZ,13 AUG 1987,POL,1,,Toruń (POL),09 JUN 2012,1087,men_HT,2012,https://worldathletics.org/athletes/athlete=14217202,toplist
86,72.30,,Aleksey KOCHNEV,06 APR 1990,RUS,1,,"Adler, Sochi (RUS)",28 FEB 2012,1083,men_HT,2012,https://worldathletics.org/athletes/athlete=14377216,toplist
87,72.25,,Pavel BAREISHA,16 FEB 1991,BLR,6,,Minsk (BLR),24 FEB 2012,1082,men_HT,2012,https://worldathletics.org/athletes/athlete=14407047,toplist
88,71.95,,Alaa EL ASHRY,06 JAN 1991,EGY,2,,Cairo (EGY),25 JUN 2012,1078,men_HT,2012,https://worldathletics.org/athletes/athlete=14334876,toplist
89,71.75,,Peter SMITH,20 JUL 1990,GBR,1,,Hull (GBR),15 APR 2012,1075,men_HT,2012,https://worldathletics.org/athletes/athlete=14360119,toplist
90,71.72,,Garland PORTER,10 FEB 1982,USA,2f1,,"Tucson, AZ (USA)",19 MAY 2012,1074,men_HT,2012,https://worldathletics.org/athletes/athlete=14248694,toplist
91,71.71,,Dário MANSO,01 JUL 1982,POR,1,,Lisboa (POR),17 JUN 2012,1074,men_HT,2012,https://worldathletics.org/athletes/athlete=14218505,toplist
92,71.54,,Ywunchul LEE,28 MAR 1982,KOR,1,,Mokpo (KOR),06 SEP 2012,1071,men_HT,2012,https://worldathletics.org/athletes/athlete=14210424,toplist
93,71.48,,Simone FALLONI,26 JUL 1991,ITA,3,,Lucca (ITA),25 FEB 2012,1070,men_HT,2012,https://worldathletics.org/athletes/athlete=14371566,toplist
94,71.36,,Andrew FROST,17 APR 1981,GBR,2,,Hull (GBR),22 APR 2012,1069,men_HT,2012,https://worldathletics.org/athletes/athlete=14189290,toplist
95,71.30,,Alexandros PAPADIMITRIOU,18 JUN 1973,GRE,1,,Athina (GRE),15 JUL 2012,1068,men_HT,2012,https://worldathletics.org/athletes/athlete=14195385,toplist
96,71.29,,Michal FIALA,22 JUN 1985,CZE,1,,Pardubice (CZE),04 JUL 2012,1068,men_HT,2012,https://worldathletics.org/athletes/athlete=14168952,toplist
97,71.22,,Hiroshi NOGUCHI,03 MAY 1983,JPN,2,,Osaka (JPN),08 JUN 2012,1066,men_HT,2012,https://worldathletics.org/athletes/athlete=14205047,toplist
98,71.21,,Yevgeniy AYDAMIROV,11 MAY 1987,RUS,6,,"Adler, Sochi (RUS)",28 FEB 2012,1066,men_HT,2012,https://worldathletics.org/athletes/athlete=14221713,toplist
99,71.12,,Dakai QI,23 MAY 1987,CHN,1,,Tianjin (CHN),18 SEP 2012,1065,men_HT,2012,https://worldathletics.org/athletes/athlete=14171663,toplist
100,70.86,,Juan Ignacio CERRA,16 OCT 1976,ARG,3,,Barquisimeto (VEN),09 JUN 2012,1061,men_HT,2012,https://worldathletics.org/athletes/athlete=14180483,toplist
1,82.40,,Krisztián PARS,18 FEB 1982,HUN,1,,Dubnica nad Váhom (SVK),21 AUG 2013,1240,men_HT,2013,https://worldathletics.org/athletes/athlete=14197122,toplist
2,82.27,,Paweł FAJDEK,04 JUN 1989,POL,2,,Dubnica nad Váhom (SVK),21 AUG 2013,1238,men_HT,2013,https://worldathletics.org/athletes/athlete=14329266,toplist
3,80.28,,Lukáš MELICH,16 SEP 1980,CZE,2,,Szczecin (POL),15 JUN 2013,1207,men_HT,2013,https://worldathletics.org/athletes/athlete=14168549,toplist
4,79.70,,Primož KOZMUS,30 SEP 1979,SLO,1,,Celje (SLO),28 JUL 2013,1198,men_HT,2013,https://worldathletics.org/athletes/athlete=14225094,toplist
5,79.61,,Denis LUKYANOV,14 JUL 1989,RUS,1,,Moskva (RUS),15 JUL 2013,1197,men_HT,2013,https://worldathletics.org/athletes/athlete=14363686,toplist
6,79.26,,Aleksey ZAGORNIY,31 MAY 1978,RUS,2,,Moskva (RUS),15 JUL 2013,1191,men_HT,2013,https://worldathletics.org/athletes/athlete=14224623,toplist
7,79.18,,Mostafa ELGAMEL,01 OCT 1988,EGY,1,,Cairo (EGY),23 MAR 2013,1190,men_HT,2013,https://worldathletics.org/athletes/athlete=14167545,toplist
8,79.16,,Valeri SVYATOKHA,20 JUL 1981,BLR,1,,Minsk (BLR),18 JUN 2013,1190,men_HT,2013,https://worldathletics.org/athletes/athlete=14176521,toplist
9,79.06,,Anatoliy POZDNYAKOV,01 FEB 1987,RUS,3,,Moskva (RUS),15 JUL 2013,1188,men_HT,2013,https://worldathletics.org/athletes/athlete=14223633,toplist
10,78.99,,Yury SHAYUNOU,22 OCT 1987,BLR,1,,Staiki (BLR),03 FEB 2013,1187,men_HT,2013,https://worldathletics.org/athletes/athlete=14176573,toplist
11,78.79,,Szymon ZIÓŁKOWSKI,01 JUL 1976,POL,4,,Szczecin (POL),15 JUN 2013,1184,men_HT,2013,https://worldathletics.org/athletes/athlete=14217958,toplist
12,78.73,,Marcel LOMNICKÝ,06 JUL 1987,SVK,2,,"Central Stadium, Kazan (RUS)",08 JUL 2013,1183,men_HT,2013,https://worldathletics.org/athletes/athlete=14227025,toplist
13,78.21,,Hassan Mohamed MAHMOUD,10 FEB 1984,EGY,1,,Ceská Lípa (CZE),28 JUL 2013,1175,men_HT,2013,https://worldathletics.org/athletes/athlete=14167486,toplist
14,78.19,,Aleksey KOROLYOV,05 APR 1982,RUS,4,,Moskva (RUS),15 JUL 2013,1175,men_HT,2013,https://worldathletics.org/athletes/athlete=14222781,toplist
15,78.03,,Koji MUROFUSHI,08 OCT 1974,JPN,5,,"Luzhniki Stadion, Moskva (RUS)",12 AUG 2013,1172,men_HT,2013,https://worldathletics.org/athletes/athlete=14204741,toplist
16,77.99,,Markus ESSER,03 FEB 1980,GER,1,,Split (CRO),11 MAY 2013,1171,men_HT,2013,https://worldathletics.org/athletes/athlete=14192010,toplist
17,77.68,,Yevhen VINOHRADOV,30 APR 1984,UKR,1,,Nikiti (GRE),14 JUL 2013,1167,men_HT,2013,https://worldathletics.org/athletes/athlete=14230758,toplist
18,77.61,,Nicola VIZZONI,04 NOV 1973,ITA,6,,"Luzhniki Stadion, Moskva (RUS)",12 AUG 2013,1166,men_HT,2013,https://worldathletics.org/athletes/athlete=14201711,toplist
19,77.38,,Aleksey SOKIRSKIY,16 MAR 1985,UKR,2,,Kyiv (UKR),21 MAY 2013,1162,men_HT,2013,https://worldathletics.org/athletes/athlete=14230628,toplist
20,77.10,,Alfred G. KRUGER,18 FEB 1979,USA,1,,"Tucson, AZ (USA)",18 MAY 2013,1158,men_HT,2013,https://worldathletics.org/athletes/athlete=14243395,toplist
21,76.97,,Quentin BIGOT,01 DEC 1992,FRA,1,,Metz (FRA),06 JUL 2013,1156,men_HT,2013,https://worldathletics.org/athletes/athlete=14375843,toplist
22,76.94,,Eşref APAK,03 JAN 1982,TUR,1,,Izmir (TUR),01 JUN 2013,1155,men_HT,2013,https://worldathletics.org/athletes/athlete=14229316,toplist
23,76.93,,Ákos HUDI,10 AUG 1991,HUN,2,,Budapest (HUN),21 JUL 2013,1155,men_HT,2013,https://worldathletics.org/athletes/athlete=14196499,toplist
24,76.77,,Igors SOKOLOVS,17 AUG 1974,LAT,1,,Alytus (LTU),30 JUL 2013,1152,men_HT,2013,https://worldathletics.org/athletes/athlete=14211084,toplist
25,76.75,,Roberto JANET,29 AUG 1986,CUB,1,,La Habana (CUB),25 MAY 2013,1152,men_HT,2013,https://worldathletics.org/athletes/athlete=14169488,toplist
26,76.71,,Javier CIENFUEGOS,15 JUL 1990,ESP,1,,Leganes (ESP),17 JUL 2013,1152,men_HT,2013,https://worldathletics.org/athletes/athlete=14327967,toplist
27,76.68,,Ali Mohamed AL ZENKAWI,27 FEB 1984,KUW,2,,Palembang (INA),27 SEP 2013,1151,men_HT,2013,https://worldathletics.org/athletes/athlete=14210830,toplist
28,76.48,,Dmitriy MARSHIN,15 SEP 1972,AZE,,,Brest (BLR),24 MAY 2013,1148,men_HT,2013,https://worldathletics.org/athletes/athlete=14176722,toplist
29,76.43,,Markus JOHANSSON,08 MAY 1990,SWE,1f2,,Karlstad (SWE),24 AUG 2013,1147,men_HT,2013,https://worldathletics.org/athletes/athlete=14227681,toplist
30,76.39,,Mattias JONS,19 NOV 1982,SWE,1,,Stockholm (SWE),07 SEP 2013,1147,men_HT,2013,https://worldathletics.org/athletes/athlete=14227697,toplist
31,76.37,,Ashraf ELSEIFY,20 FEB 1995,QAT,1,,Doha (QAT),10 APR 2013,1146,men_HT,2013,https://worldathletics.org/athletes/athlete=14523902,toplist
32,76.28,,Kibwé JOHNSON,17 JUL 1981,USA,1,,"Walnut, CA (USA)",20 APR 2013,1145,men_HT,2013,https://worldathletics.org/athletes/athlete=14242154,toplist
33,76.08,,Zakhar MAKHROSENKA,10 OCT 1991,BLR,1,,Staiki (BLR),03 FEB 2013,1142,men_HT,2013,https://worldathletics.org/athletes/athlete=14407048,toplist
34,75.98,,Reinier MEJÍAS,22 SEP 1990,CUB,1,,La Habana (CUB),09 MAR 2013,1140,men_HT,2013,https://worldathletics.org/athletes/athlete=14365669,toplist
35,75.87,,Wojciech NOWICKI,22 FEB 1989,POL,2,,Bydgoszcz (POL),08 JUN 2013,1139,men_HT,2013,https://worldathletics.org/athletes/athlete=14941404,toplist
36,75.67,,David SÖDERBERG,11 AUG 1979,FIN,2,,Kuortane (FIN),03 AUG 2013,1135,men_HT,2013,https://worldathletics.org/athletes/athlete=14182572,toplist
37,75.66,,Siarhei KALAMOYETS,11 AUG 1989,BLR,2,,Brest (BLR),27 APR 2013,1135,men_HT,2013,https://worldathletics.org/athletes/athlete=14176865,toplist
38,75.62,,Pavel BAREISHA,16 FEB 1991,BLR,3,,Minsk (BLR),18 JUN 2013,1135,men_HT,2013,https://worldathletics.org/athletes/athlete=14407047,toplist
39,75.20,,Shizhu WANG,20 FEB 1989,CHN,1,,Shenyang (CHN),08 SEP 2013,1128,men_HT,2013,https://worldathletics.org/athletes/athlete=14171260,toplist
40,75.14,,Andras HAKLITS,23 SEP 1977,CRO,1,,Veszprém (HUN),18 APR 2013,1127,men_HT,2013,https://worldathletics.org/athletes/athlete=14169860,toplist
41,75.11,,Dmytro MIKOLAYCHUK,30 JAN 1987,UKR,3,,Kyiv (UKR),21 MAY 2013,1127,men_HT,2013,https://worldathletics.org/athletes/athlete=14230301,toplist
42,74.72,,Kristóf NÉMETH,17 SEP 1987,HUN,2,,Szombathely (HUN),15 MAY 2013,1121,men_HT,2013,https://worldathletics.org/athletes/athlete=14197046,toplist
43,74.63,,Drew LOFTIN,15 SEP 1980,USA,2,,"Walnut, CA (USA)",20 APR 2013,1119,men_HT,2013,https://worldathletics.org/athletes/athlete=14244281,toplist
44,74.58,,Marco LINGUA,04 JUN 1978,ITA,4,,Ponce (PUR),18 MAY 2013,1118,men_HT,2013,https://worldathletics.org/athletes/athlete=14200655,toplist
45,74.55,,Chris CRALLE,13 JUN 1988,USA,2,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1118,men_HT,2013,https://worldathletics.org/athletes/athlete=14235521,toplist
46,74.46,,Mark DRY,11 OCT 1987,GBR,3,,"Walnut, CA (USA)",20 APR 2013,1117,men_HT,2013,https://worldathletics.org/athletes/athlete=14189096,toplist
47,74.41,,Serghei MARGHIEV,06 NOV 1992,MDA,1,,Chisinau (MDA),01 JUN 2013,1116,men_HT,2013,https://worldathletics.org/athletes/athlete=14375816,toplist
48,74.35,,Lorenzo POVEGLIANO,11 NOV 1984,ITA,1,,Savona (ITA),22 MAY 2013,1115,men_HT,2013,https://worldathletics.org/athletes/athlete=14201205,toplist
49,74.27,,Alexander ZIEGLER,07 JUL 1987,GER,4,,Halle (GER),25 MAY 2013,1114,men_HT,2013,https://worldathletics.org/athletes/athlete=14194836,toplist
50,74.19,,Dakai QI,23 MAY 1987,CHN,2,,Pune (IND),06 JUL 2013,1112,men_HT,2013,https://worldathletics.org/athletes/athlete=14171663,toplist
51,74.14,,Tuomas SEPPÄNEN,16 MAY 1986,FIN,4,,Kuortane (FIN),03 AUG 2013,1112,men_HT,2013,https://worldathletics.org/athletes/athlete=14182544,toplist
52,74.01,,Mergen MAMMEDOV,24 DEC 1990,TKM,1,,Almaty (KAZ),16 JUN 2013,1110,men_HT,2013,https://worldathletics.org/athletes/athlete=14376894,toplist
53,73.63,,Libor CHARFREITAG,11 SEP 1977,SVK,4,,"Walnut, CA (USA)",20 APR 2013,1104,men_HT,2013,https://worldathletics.org/athletes/athlete=14226786,toplist
54,73.60,,Alaa EL ASHRY,06 JAN 1991,EGY,2,,Cairo (EGY),26 APR 2013,1103,men_HT,2013,https://worldathletics.org/athletes/athlete=14334876,toplist
55,73.50,,Valeriy PRONKIN,15 JUN 1994,RUS,4,,Sochi (RUS),25 MAY 2013,1102,men_HT,2013,https://worldathletics.org/athletes/athlete=14408884,toplist
56,73.49,,Yong WAN,22 JUL 1987,CHN,2,,Shenyang (CHN),08 SEP 2013,1102,men_HT,2013,https://worldathletics.org/athletes/athlete=14170763,toplist
57,73.40,,Aleh DUBITSKI,19 OCT 1990,BLR,4,,Staiki (BLR),03 FEB 2013,1100,men_HT,2013,https://worldathletics.org/athletes/athlete=14372921,toplist
58,73.35,,James STEACY,29 MAY 1984,CAN,1,,Calgary (CAN),26 JUL 2013,1099,men_HT,2013,https://worldathletics.org/athletes/athlete=14173449,toplist
59,73.15,,Jérôme BORTOLUZZI,20 MAY 1982,FRA,1,,La Roche-sur-Yon (FRA),24 JUL 2013,1096,men_HT,2013,https://worldathletics.org/athletes/athlete=14183420,toplist
60,73.10,,Sven MÖHSNER,30 JAN 1986,GER,5,,Halle (GER),25 MAY 2013,1096,men_HT,2013,https://worldathletics.org/athletes/athlete=14193435,toplist
61,72.98,,Ywunchul LEE,28 MAR 1982,KOR,3,,Pune (IND),06 JUL 2013,1094,men_HT,2013,https://worldathletics.org/athletes/athlete=14210424,toplist
62,72.72,,Rudy WINKLER,06 DEC 1994,USA,1,,"Princeton, NJ (USA)",19 APR 2013,1090,men_HT,2013,https://worldathletics.org/athletes/athlete=14436941,toplist
63,72.57,,Bruno BOCCALATTE,10 NOV 1988,FRA,1,,Bertrix (BEL),10 AUG 2013,1087,men_HT,2013,https://worldathletics.org/athletes/athlete=14330157,toplist
64,72.49,,Yevgeniy AYDAMIROV,11 MAY 1987,RUS,3,,Yerino (RUS),02 JUN 2013,1086,men_HT,2013,https://worldathletics.org/athletes/athlete=14221713,toplist
65,72.45,,Alex SMITH,06 MAR 1988,GBR,1,,Loughborough (GBR),19 MAY 2013,1085,men_HT,2013,https://worldathletics.org/athletes/athlete=14190797,toplist
66,72.43,,Simone FALLONI,26 JUL 1991,ITA,4,,"Ratinan Stadion, Tampere (FIN)",13 JUL 2013,1085,men_HT,2013,https://worldathletics.org/athletes/athlete=14371566,toplist
66,72.43,,Hiroshi NOGUCHI,03 MAY 1983,JPN,1,,Chofu (JPN),07 OCT 2013,1085,men_HT,2013,https://worldathletics.org/athletes/athlete=14205047,toplist
68,72.40,,Chris HARMSE,31 MAY 1973,RSA,1,,Stellenbosch (RSA),12 APR 2013,1085,men_HT,2013,https://worldathletics.org/athletes/athlete=14220122,toplist
69,72.31,,Andrew FROST,17 APR 1981,GBR,1,,Livingston (GBR),07 SEP 2013,1083,men_HT,2013,https://worldathletics.org/athletes/athlete=14189290,toplist
70,72.19,,Thomas Jacob FREEMAN,05 NOV 1980,USA,2,,"Princeton, NJ (USA)",19 APR 2013,1081,men_HT,2013,https://worldathletics.org/athletes/athlete=14238208,toplist
71,72.16,,Eivind HENRIKSEN,14 SEP 1990,NOR,1,,Tønsberg (NOR),25 AUG 2013,1081,men_HT,2013,https://worldathletics.org/athletes/athlete=14215311,toplist
72,72.07,,Andy FRYMAN,03 FEB 1985,USA,1f3,,"Charlotte, NC (USA)",15 MAR 2013,1080,men_HT,2013,https://worldathletics.org/athletes/athlete=14238282,toplist
73,72.05,,Frédéric POUZY,18 FEB 1983,FRA,3,,Castres (FRA),30 JUN 2013,1079,men_HT,2013,https://worldathletics.org/athletes/athlete=14187147,toplist
74,72.03,,Yevgeniy KOROTOVSKIY,01 JUN 1992,RUS,1,,"Adler, Sochi (RUS)",27 FEB 2013,1079,men_HT,2013,https://worldathletics.org/athletes/athlete=14375839,toplist
75,71.95,,Arno LAITINEN,09 MAR 1988,FIN,3,,Vaasa (FIN),27 JUL 2013,1078,men_HT,2013,https://worldathletics.org/athletes/athlete=14182165,toplist
76,71.92,,Mohsen ANANI,21 MAY 1985,EGY,4,,Doha (QAT),22 MAY 2013,1077,men_HT,2013,https://worldathletics.org/athletes/athlete=14167530,toplist
77,71.60,,Nick MILLER,01 MAY 1993,GBR,1f3,,"Austin, TX (USA)",24 MAY 2013,1072,men_HT,2013,https://worldathletics.org/athletes/athlete=14443847,toplist
78,71.53,,Fatih ERYILDIRIM,01 MAR 1979,TUR,1,,Ankara (TUR),11 MAY 2013,1071,men_HT,2013,https://worldathletics.org/athletes/athlete=14229378,toplist
79,71.49,,Conor MCCULLOUGH,31 JAN 1991,IRL,6,,"Ratinan Stadion, Tampere (FIN)",13 JUL 2013,1071,men_HT,2013,https://worldathletics.org/athletes/athlete=14378084,toplist
80,71.43,,Kaveh MOUSAVI,27 MAY 1985,IRI,4,,Pune (IND),06 JUL 2013,1070,men_HT,2013,https://worldathletics.org/athletes/athlete=14198685,toplist
81,71.36,,Wagner José Alberto DOMINGOS,26 MAR 1983,BRA,1,,Cartagena de Indias (COL),06 JUL 2013,1069,men_HT,2013,https://worldathletics.org/athletes/athlete=14175762,toplist
82,71.24,,Chris BENNETT,17 DEC 1989,GBR,1,,Grangemouth (GBR),21 JUL 2013,1067,men_HT,2013,https://worldathletics.org/athletes/athlete=14335805,toplist
83,71.14,,Nicolas FIGERE,19 MAY 1979,FRA,1,,Antony (FRA),28 APR 2013,1065,men_HT,2013,https://worldathletics.org/athletes/athlete=14184757,toplist
84,71.01,,Amir WILLIAMSON,10 APR 1987,GBR,1,,Abingdon (GBR),21 JUL 2013,1063,men_HT,2013,https://worldathletics.org/athletes/athlete=14191268,toplist
85,70.90,,Michael BOMBA,10 OCT 1986,GBR,1,,Wakefield (GBR),06 APR 2013,1061,men_HT,2013,https://worldathletics.org/athletes/athlete=14188595,toplist
86,70.84,,Tomáš KRUŽLIAK,09 FEB 1992,SVK,1,,"Raleigh, NC (USA)",20 APR 2013,1061,men_HT,2013,https://worldathletics.org/athletes/athlete=14371510,toplist
86,70.84,,Roberto SAWYERS,17 OCT 1986,CRC,6,,Ponce (PUR),18 MAY 2013,1061,men_HT,2013,https://worldathletics.org/athletes/athlete=14169916,toplist
88,70.82,,James BEDFORD,29 DEC 1988,GBR,3,,Loughborough (GBR),19 MAY 2013,1060,men_HT,2013,https://worldathletics.org/athletes/athlete=14188512,toplist
89,70.76,,Sukhrob KHODJAEV,21 MAY 1993,UZB,1,,Tashkent (UZB),08 JUN 2013,1059,men_HT,2013,https://worldathletics.org/athletes/athlete=14427108,toplist
89,70.76,,Dário MANSO,01 JUL 1982,POR,1,,Vila Nova de Cerveira (POR),18 JUL 2013,1059,men_HT,2013,https://worldathletics.org/athletes/athlete=14218505,toplist
91,70.73,,Idriss BARID,12 DEC 1986,MAR,1,,Rabat (MAR),01 JUN 2013,1059,men_HT,2013,https://worldathletics.org/athletes/athlete=14211859,toplist
92,70.63,,Juha KAUPPINEN,16 AUG 1986,FIN,1,,Pori (FIN),05 JUN 2013,1057,men_HT,2013,https://worldathletics.org/athletes/athlete=14182019,toplist
92,70.63,,Liang MA,22 JUL 1984,CHN,4,,Shenyang (CHN),08 SEP 2013,1057,men_HT,2013,https://worldathletics.org/athletes/athlete=14171772,toplist
94,70.61,,Özkan BALTACI,13 FEB 1994,TUR,1,,Ankara (TUR),24 AUG 2013,1057,men_HT,2013,https://worldathletics.org/athletes/athlete=14421225,toplist
95,70.55,,Garland PORTER,10 FEB 1982,USA,2,,"Tucson, AZ (USA)",18 MAY 2013,1056,men_HT,2013,https://worldathletics.org/athletes/athlete=14248694,toplist
96,70.49,,Garrett GREY,22 FEB 1990,USA,1,,"Pueblo, CO (USA)",23 MAY 2013,1055,men_HT,2013,https://worldathletics.org/athletes/athlete=14385694,toplist
97,70.48,,Mike FLOYD,26 SEP 1976,GBR,1,,Manchester (GBR),22 JUN 2013,1055,men_HT,2013,https://worldathletics.org/athletes/athlete=14189255,toplist
98,70.44,,Colin DUNBAR,27 JUN 1988,USA,1,,"Los Angeles, CA (USA)",05 APR 2013,1054,men_HT,2013,https://worldathletics.org/athletes/athlete=14367364,toplist
99,70.41,,Adonson SHALLON,17 AUG 1986,VIN,1,,"Hammond, LA (USA)",19 APR 2013,1054,men_HT,2013,https://worldathletics.org/athletes/athlete=14256381,toplist
100,70.38,,Aurelien BOISROND,17 FEB 1985,FRA,1,,Aubière (FRA),08 MAY 2013,1053,men_HT,2013,https://worldathletics.org/athletes/athlete=14183382,toplist
1,83.48,,Paweł FAJDEK,04 JUN 1989,POL,1,,"Stadion PGE Narodowy, Warszawa (POL)",23 AUG 2014,1257,men_HT,2014,https://worldathletics.org/athletes/athlete=14329266,toplist
2,82.69,,Krisztián PARS,18 FEB 1982,HUN,1,,"Letzigrund, Zürich (SUI)",16 AUG 2014,1244,men_HT,2014,https://worldathletics.org/athletes/athlete=14197122,toplist
3,81.27,,Mostafa ELGAMEL,01 OCT 1988,EGY,1,,Cairo (EGY),21 MAR 2014,1222,men_HT,2014,https://worldathletics.org/athletes/athlete=14167545,toplist
4,80.62,,Dilshod NAZAROV,06 MAY 1982,TJK,2,,"Mestský Stadion, Ostrava (CZE)",16 JUN 2014,1212,men_HT,2014,https://worldathletics.org/athletes/athlete=14228612,toplist
5,79.16,,Marcel LOMNICKÝ,06 JUL 1987,SVK,1,,Nové Zámky (SVK),02 AUG 2014,1190,men_HT,2014,https://worldathletics.org/athletes/athlete=14227025,toplist
6,78.58,,Quentin BIGOT,01 DEC 1992,FRA,1,,Chateauroux (FRA),08 MAR 2014,1181,men_HT,2014,https://worldathletics.org/athletes/athlete=14375843,toplist
7,78.50,,Pavel KRYVITSKI,17 APR 1984,BLR,3,,"Letzigrund, Zürich (SUI)",16 AUG 2014,1179,men_HT,2014,https://worldathletics.org/athletes/athlete=14176788,toplist
8,78.41,,Szymon ZIÓŁKOWSKI,01 JUL 1976,POL,4,,"Letzigrund, Zürich (SUI)",16 AUG 2014,1178,men_HT,2014,https://worldathletics.org/athletes/athlete=14217958,toplist
9,78.27,,Serghei MARGHIEV,06 NOV 1992,MDA,1,,Chisinau (MDA),31 MAY 2014,1176,men_HT,2014,https://worldathletics.org/athletes/athlete=14375816,toplist
10,77.86,,Aleksey SOKIRSKIY,16 MAR 1985,UKR,1,,Kyiv (UKR),03 JUN 2014,1169,men_HT,2014,https://worldathletics.org/athletes/athlete=14230628,toplist
11,77.57,,David SÖDERBERG,11 AUG 1979,FIN,3,,Karlstad (SWE),16 JUL 2014,1165,men_HT,2014,https://worldathletics.org/athletes/athlete=14182572,toplist
12,77.46,,Primož KOZMUS,30 SEP 1979,SLO,5,,"Letzigrund, Zürich (SUI)",16 AUG 2014,1163,men_HT,2014,https://worldathletics.org/athletes/athlete=14225094,toplist
13,77.20,,Conor MCCULLOUGH,31 JAN 1991,IRL,1,,Edmonton (CAN),06 JUL 2014,1159,men_HT,2014,https://worldathletics.org/athletes/athlete=14378084,toplist
14,77.03,,Denis LUKYANOV,14 JUL 1989,RUS,2,,"Luzhniki, South Arena, Moskva (RUS)",11 JUN 2014,1157,men_HT,2014,https://worldathletics.org/athletes/athlete=14363686,toplist
15,77.01,,Yevhen VINOHRADOV,30 APR 1984,UKR,2,,Kyiv (UKR),03 JUN 2014,1156,men_HT,2014,https://worldathletics.org/athletes/athlete=14230758,toplist
16,76.86,,Pavel BAREISHA,16 FEB 1991,BLR,1,,Minsk (BLR),18 JUN 2014,1154,men_HT,2014,https://worldathletics.org/athletes/athlete=14407047,toplist
16,76.86,,Yury SHAYUNOU,22 OCT 1987,BLR,1,,Novopolotsk (BLR),28 NOV 2014,1154,men_HT,2014,https://worldathletics.org/athletes/athlete=14176573,toplist
18,76.64,,Markus ESSER,03 FEB 1980,GER,3,,Bydgoszcz (POL),02 JUN 2014,1150,men_HT,2014,https://worldathletics.org/athletes/athlete=14192010,toplist
19,76.55,,Siarhei KALAMOYETS,11 AUG 1989,BLR,1,,Minsk (BLR),12 FEB 2014,1149,men_HT,2014,https://worldathletics.org/athletes/athlete=14176865,toplist
20,76.43,,Aleksey KOROLYOV,05 APR 1982,RUS,1,,Sochi (RUS),29 MAY 2014,1147,men_HT,2014,https://worldathletics.org/athletes/athlete=14222781,toplist
21,76.29,,Alexander ZIEGLER,07 JUL 1987,GER,1,,Schönebeck (GER),27 JUN 2014,1145,men_HT,2014,https://worldathletics.org/athletes/athlete=14194836,toplist
22,76.25,,Alfred G. KRUGER,18 FEB 1979,USA,1,,"Columbia, SC (USA)",28 MAR 2014,1144,men_HT,2014,https://worldathletics.org/athletes/athlete=14243395,toplist
23,76.14,,Wojciech NOWICKI,22 FEB 1989,POL,2,,Szczecin (POL),30 JUL 2014,1143,men_HT,2014,https://worldathletics.org/athletes/athlete=14941404,toplist
24,75.99,,Roberto JANET,29 AUG 1986,CUB,1,,La Habana (CUB),24 MAY 2014,1140,men_HT,2014,https://worldathletics.org/athletes/athlete=14169488,toplist
24,75.99,,Nicola VIZZONI,04 NOV 1973,ITA,1,,Rovereto (ITA),20 JUL 2014,1140,men_HT,2014,https://worldathletics.org/athletes/athlete=14201711,toplist
26,75.89,,Lukáš MELICH,16 SEP 1980,CZE,4,,Halle (GER),17 MAY 2014,1139,men_HT,2014,https://worldathletics.org/athletes/athlete=14168549,toplist
27,75.76,,Markus JOHANSSON,08 MAY 1990,SWE,5,,Halle (GER),17 MAY 2014,1137,men_HT,2014,https://worldathletics.org/athletes/athlete=14227681,toplist
28,75.73,,Ali Mohamed AL ZENKAWI,27 FEB 1984,KUW,1,,Doha (QAT),28 APR 2014,1136,men_HT,2014,https://worldathletics.org/athletes/athlete=14210830,toplist
