Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat.1,Venue,Date,Results Score,discipline,year,ProfileURL,source
89.0,19.6,,Josh JOHNSON,18 OCT 1999,USA,2,,"Dempsey Indoor, Seattle, WA (USA) (i)",29 FEB 2020,1097.0,men_SP,2020,https://worldathletics.org/athletes/athlete=14832810,toplist
90.0,19.57,,Eldred HENRY,18 SEP 1994,IVB,1,,"Sports Performance Center, Lubbock, TX (USA) (i)",24 JAN 2020,1095.0,men_SP,2020,https://worldathletics.org/athletes/athlete=14532571,toplist
90.0,19.57,,Alex TALLEY,,USA,2,,"Hilliard Gates Center, Fort Wayne, IN (USA) (i)",28 FEB 2020,1095.0,men_SP,2020,https://worldathletics.org/athletes/athlete=14769812,toplist
92.0,19.54,,Issac ODUGBESAN,,NGR,4,,"Gilliam Indoor Track, College Station, TX (USA) (i)",28 FEB 2020,1093.0,men_SP,2020,https://worldathletics.org/athletes/athlete=14753459,toplist
93.0,19.53,,Tomaš ĐUROVIĆ,14 FEB 1994,MNE,1,,Bar (MNE),13 JUN 2020,1093.0,men_SP,2020,https://worldathletics.org/athletes/athlete=14469837,toplist
93.0,19.53,,Ignacio CARBALLO,12 AUG 1994,ARG,2,,"Estadio Municipal Jorge Newbery, Rosario (ARG)",19 DEC 2020,1093.0,men_SP,2020,https://worldathletics.org/athletes/athlete=14705096,toplist
95.0,19.51,,Willian DOURADO,06 JAN 1994,BRA,2,,"CNDA, Bragança Paulista (BRA)",14 MAR 2020,1092.0,men_SP,2020,https://worldathletics.org/athletes/athlete=14497005,toplist
95.0,19.51,,Zizhong TIAN,15 DEC 1992,CHN,1,,"Shangyu Stadium, Shaoxing (CHN)",18 SEP 2020,1092.0,men_SP,2020,https://worldathletics.org/athletes/athlete=14420726,toplist
97.0,19.5,,Jalil BREWER,21 MAY 1998,USA,3,,"Nutter Fieldhouse, Lexington, KY (USA) (i)",25 JAN 2020,1091.0,men_SP,2020,https://worldathletics.org/athletes/athlete=14720297,toplist
97.0,19.5,,Dzmitry KARPUK,05 NOV 1999,BLR,2,,"Athletics Hall, Gomel (BLR) (i)",08 FEB 2020,1091.0,men_SP,2020,https://worldathletics.org/athletes/athlete=14700807,toplist
99.0,19.49,,Zack SHORT,29 OCT 1997,HON,1,,"Idaho-Kibbe ASUI Activity Center, Moscow, ID (USA) (i)",07 FEB 2020,1090.0,men_SP,2020,https://worldathletics.org/athletes/athlete=14709102,toplist
99.0,19.49,,Eric FAVORS,16 NOV 1996,IRL,5,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",14 FEB 2020,1090.0,men_SP,2020,https://worldathletics.org/athletes/athlete=14655006,toplist
1.0,23.37,,Ryan CROUSER,18 DEC 1992,USA,1,,"Hayward Field, Eugene, OR (USA)",18 JUN 2021,1323.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14369211,toplist
2.0,22.72,,Joe KOVACS,28 JUN 1989,USA,1,,"Jesse Owens Stadium, Columbus, OH (USA)",01 MAY 2021,1284.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14243308,toplist
3.0,22.47,,Tom WALSH,01 MAR 1992,NZL,3,,"National Stadium, Tokyo (JPN)",05 AUG 2021,1269.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14413007,toplist
4.0,22.34,,Darrell HILL,17 AUG 1993,USA,1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1261.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14463877,toplist
5.0,22.17,,Michał HARATYK,10 APR 1992,POL,1,,"Stadion Zygmunta Szelesta, Warszawa (POL)",15 MAY 2021,1251.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14471190,toplist
6.0,22.0,,Josh AWOTUNDE,12 JUN 1995,USA,1,,"Stadio Colbachini, Padova (ITA)",05 SEP 2021,1240.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14522818,toplist
7.0,21.94,,Filip MIHALJEVIĆ,31 JUL 1994,CRO,1,,"Stadion Branko Čavlović-Čavlek, Karlovac (CRO)",05 JUN 2021,1237.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14523988,toplist
8.0,21.92,,Payton OTTERDAHL,02 APR 1996,USA,3,,"Hayward Field, Eugene, OR (USA)",18 JUN 2021,1236.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14674710,toplist
9.0,21.88,,Armin SINANČEVIĆ,14 AUG 1996,SRB,1,,"Stadion Topolica, Bar (MNE)",01 MAY 2021,1233.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14709517,toplist
9.0,21.88,,Darlan ROMANI,09 APR 1991,BRA,4,,"National Stadium, Tokyo (JPN)",05 AUG 2021,1233.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14377465,toplist
11.0,21.85,,Turner WASHINGTON,10 FEB 1999,USA,1,,"Sports Performance Center, Lubbock, TX (USA) (i)",13 FEB 2021,1231.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14754926,toplist
12.0,21.74,,Adrian PIPERI,20 JAN 1999,USA,1,,"Gilliam Indoor Track, College Station, TX (USA) (i)",06 FEB 2021,1225.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14713124,toplist
13.0,21.71,,Bob BERTEMES,24 MAY 1993,LUX,1,,"Bungertstadion, Rehlingen (GER)",23 MAY 2021,1223.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14558608,toplist
13.0,21.71,,Leonardo FABBRI,15 APR 1997,ITA,3,,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1223.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14567432,toplist
15.0,21.66,,Zane WEIR,07 SEP 1995,ITA,1,,"Giovanni Chiggiato Stadium, Caorle (ITA)",19 SEP 2021,1220.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14544053,toplist
16.0,21.62,,Tomáš STANĚK,13 JUN 1991,CZE,1,,"Arena Toruń, Toruń (POL) (i)",05 MAR 2021,1218.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14379859,toplist
17.0,21.55,,Jacko GILL,20 DEC 1994,NZL,1,,"AUT Millennium, Auckland (NZL)",10 JUL 2021,1214.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14382701,toplist
18.0,21.53,,Chukwuebuka ENEKWECHI,28 JAN 1993,NGR,1,,"Prairie View, TX (USA)",06 JUN 2021,1212.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14463876,toplist
19.0,21.49,,Tajinderpal Singh TOOR,13 NOV 1994,IND,1,,Patiala (IND),21 JUN 2021,1210.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14624702,toplist
20.0,21.45,,McKay JOHNSON,15 APR 1998,USA,2,,"Sports Performance Center, Lubbock, TX (USA) (i)",13 FEB 2021,1208.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14783461,toplist
21.0,21.4,,Nick PONZIO,04 JAN 1995,ITA,2,,"Irvine, CA (USA)",15 MAY 2021,1205.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14521979,toplist
22.0,21.35,,Mesud PEZER,27 AUG 1994,BIH,2,,"Stadion Kamberovića polje, Zenica (BIH)",17 JUL 2021,1202.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14409892,toplist
23.0,21.31,,Asmir KOLAŠINAC,15 OCT 1984,SRB,1,,"Partizan Stadion, Beograd (SRB)",29 JUN 2021,1199.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14225338,toplist
24.0,21.29,,Andrei Rares TOADER,26 MAY 1997,ROU,1,,"Sports Stadium CESA VUT, Brno (CZE)",13 JUN 2021,1198.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14516137,toplist
25.0,21.28,,Francisco BELO,27 MAR 1991,POR,4,,"Arena Toruń, Toruń (POL) (i)",05 MAR 2021,1197.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14380784,toplist
25.0,21.28,,Scott LINCOLN,07 MAY 1993,GBR,2,,"Sports Stadium CESA VUT, Brno (CZE)",13 JUN 2021,1197.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14443881,toplist
27.0,21.23,,Mostafa Amr HASSAN,16 DEC 1995,EGY,3q1,,"National Stadium, Tokyo (JPN)",03 AUG 2021,1194.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14643432,toplist
28.0,21.21,,Kyle BLIGNAUT,09 NOV 1999,RSA,1,,"UJ Stadium, Johannesburg (RSA)",15 MAY 2021,1193.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14694594,toplist
29.0,21.18,,Andrew LISKOWITZ,22 MAY 1997,USA,2,,"Marietta HS, Marietta, GA (USA)",09 JUL 2021,1191.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14720829,toplist
30.0,21.15,,Ihor MUSIYENKO,22 AUG 1993,UKR,,,"Dinamo Stadium, Chisinau (MDA)",30 MAY 2021,1190.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14571930,toplist
30.0,21.15,,Abdelrahman MAHMOUD,01 JAN 2001,BRN,1,,"Stadion Radés, Radés (TUN)",16 JUN 2021,1190.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14847215,toplist
32.0,21.14,,Jason VAN ROOYEN,04 FEB 1997,RSA,1,,"McArthur Stadium, Potchefstroom (RSA)",29 APR 2021,1189.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14576718,toplist
33.0,21.13,,Aleksandr LESNOY,28 JUL 1988,RUS,1,,"Olimpiyets Arena, Slavyansk-na-Kubani (RUS) (i)",31 JAN 2021,1188.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14363684,toplist
33.0,21.13,,Wictor PETERSSON,01 MAY 1998,SWE,1,,"Atleticum, Malmö (SWE) (i)",19 FEB 2021,1188.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14481190,toplist
35.0,21.11,,Tim NEDOW,16 OCT 1990,CAN,1,,"Andre Reed Stadium, Kutztown, PA (USA)",10 APR 2021,1187.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14364723,toplist
35.0,21.11,,Benik ABRAMYAN,31 JUL 1985,GEO,,,Artashat (ARM),18 MAY 2021,1187.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14191348,toplist
37.0,21.09,,Marcus THOMSEN,07 JAN 1998,NOR,1,,"Telekonsult Arena, Växjö (SWE) (i)",01 FEB 2021,1186.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14593954,toplist
38.0,20.89,,Mohamed KHALIFA,30 AUG 1996,EGY,1,,"Olympic Sports Center, El Maadi (EGY)",23 DEC 2021,1174.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14579484,toplist
39.0,20.87,,T'Mond JOHNSON,29 JUL 1997,USA,1,,"Andre Reed Stadium, Kutztown, PA (USA)",08 MAY 2021,1173.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14716314,toplist
40.0,20.83,,David STORL,27 JUL 1990,GER,1,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",20 FEB 2021,1170.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14194393,toplist
41.0,20.8,,Jordan GEIST,21 JUL 1998,USA,7,,"Hayward Field, Eugene, OR (USA)",18 JUN 2021,1169.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14713125,toplist
42.0,20.77,,Dotun OGUNDEJI,24 FEB 1996,NGR,4,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1167.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14654440,toplist
43.0,20.76,,Matthew KATNIK,10 OCT 1996,USA,1,,"Drake Stadium, Los Angeles, CA (USA)",02 MAY 2021,1166.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14654563,toplist
44.0,20.75,,Frédéric DAGEE,11 DEC 1992,FRA,1,,"Stade Josette et Roger Mikulak, Angers (FRA)",26 JUN 2021,1166.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14376029,toplist
45.0,20.69,,Daniel MCARTHUR,17 MAR 1998,USA,1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",27 FEB 2021,1162.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14780467,toplist
46.0,20.68,,Uziel MUÑOZ,08 SEP 1995,MEX,1,,"Pista del CARE, Monterrey (MEX)",12 MAR 2021,1162.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14593049,toplist
47.0,20.66,,Mehrdelan SHAHIN,21 JUN 1995,IRI,1,,Shahrekod (IRI),28 JUN 2021,1160.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14549280,toplist
48.0,20.65,,Tsanko ARNAUDOV,14 MAR 1992,POR,2,,"Estadio Universitario, Lisboa (POR)",10 JUN 2021,1160.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14428121,toplist
49.0,20.62,,Curtis JENSEN,01 NOV 1990,USA,8,,"Hayward Field, Eugene, OR (USA)",18 JUN 2021,1158.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14418959,toplist
50.0,20.61,,Ivan IVANOV,03 JAN 1992,KAZ,1,,"Central Stadium, Almaty (KAZ)",27 JUN 2021,1157.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14375337,toplist
51.0,20.6,,Tomaš ĐUROVIĆ,14 FEB 1994,MNE,1,,"Stadion Topolica, Bar (MNE)",29 MAY 2021,1157.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14469837,toplist
52.0,20.57,,Dzmitry KARPUK,05 NOV 1999,BLR,1,,"Regional Sport Complex, Brest (BLR)",29 APR 2021,1155.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14700807,toplist
53.0,20.54,,Alex TALLEY,,USA,1,,"North Dakota-High Performance Center, Grand Forks, ND (USA) (i)",30 JAN 2021,1153.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14769812,toplist
53.0,20.54,,Konrad BUKOWIECKI,17 MAR 1997,POL,4,,"Arena Toruń, Toruń (POL) (i)",17 FEB 2021,1153.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14500229,toplist
53.0,20.54,,Burger LAMBRECHTS JR.,06 AUG 1998,RSA,1,,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA) (i)",27 FEB 2021,1153.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14639203,toplist
56.0,20.52,,Roger STEEN,17 MAY 1992,USA,2,,"Christian Brothers HS, Memphis, TN (USA)",15 AUG 2021,1152.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14515622,toplist
57.0,20.5,,Issac ODUGBESAN,,NGR,1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",27 FEB 2021,1151.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14753459,toplist
58.0,20.48,,Damien BIRKINHEAD,08 APR 1993,AUS,1,,"Lakeside Stadium, Melbourne (AUS)",20 FEB 2021,1150.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14375177,toplist
58.0,20.48,,John MEYER,01 DEC 1999,USA,1,,"Michigan University U-M Indoor Track, Ann Arbor, MI (USA)",08 MAY 2021,1150.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14848141,toplist
60.0,20.47,,Aleh TAMASHEVICH,31 MAY 2000,BLR,2,,"Regional Sport Complex, Brest (BLR)",29 APR 2021,1149.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14793729,toplist
60.0,20.47,,O'Dayne RICHARDS,14 DEC 1988,JAM,1,,"National Stadium, Kingston (JAM)",27 JUN 2021,1149.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14329696,toplist
62.0,20.45,,Maksim AFONIN,06 JAN 1992,RUS,2,,"LFK CSKA, Moskva (RUS) (i)",07 FEB 2021,1148.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14376014,toplist
62.0,20.45,,Jakub SZYSZKOWSKI,21 AUG 1991,POL,2,,"Arena Toruń, Toruń (POL) (i)",21 FEB 2021,1148.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14374534,toplist
62.0,20.45,,Christian ZIMMERMANN,09 JUL 1994,GER,1,,"Waldstadion, Walldorf (GER)",07 AUG 2021,1148.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14473563,toplist
65.0,20.4,,Yang LIU,29 OCT 1986,CHN,1,,Xi'an (CHN),23 SEP 2021,1145.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14941401,toplist
66.0,20.35,,Zizhong TIAN,15 DEC 1992,CHN,2,,Xi'an (CHN),23 SEP 2021,1142.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14420726,toplist
67.0,20.33,,Nicholas SCARVELIS,02 FEB 1993,GRE,7,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1141.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14429953,toplist
68.0,20.3,,Simon BAYER,23 NOV 1995,GER,1,,"Schul-und Sportzentrum, Bad Boll (GER)",09 MAY 2021,1139.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14481084,toplist
69.0,20.28,,Welington MORAIS,06 SEP 1996,BRA,1,,Concepción del Uruguay (ARG),26 MAR 2021,1138.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14543298,toplist
70.0,20.25,,Kyriakos ZOTOS,17 JAN 1996,GRE,1,,"Kaftanzoglio throws auxiliary field, Thessaloniki (GRE)",08 MAY 2021,1136.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14535437,toplist
70.0,20.25,,Konstantin LYADUSOV,02 MAR 1988,RUS,2,,"Olympic Stadium, Cheboksary (RUS)",26 JUN 2021,1136.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14223069,toplist
72.0,20.22,,Sven POELMANN,05 JUN 1997,NED,1,,"FBK Stadium, Hengelo (NED)",06 JUN 2021,1134.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14739379,toplist
73.0,20.2,,Giorgi MUJARIDZE,22 MAR 1998,GEO,1,,"Sports Palace, Tbilisi (GEO) (i)",19 FEB 2021,1133.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14595829,toplist
73.0,20.2,,Mohammad Reza TAYEBI,25 MAR 1997,IRI,1,,Tehran (IRI),17 JUL 2021,1133.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14813812,toplist
73.0,20.2,,Valentin MOLL,24 AUG 1999,GER,1,,"Bungertstadion, Rehlingen (GER)",24 AUG 2021,1133.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14709092,toplist
76.0,20.19,,Pavel DERKACH,02 NOV 1993,RUS,3,,"LFK CSKA, Moskva (RUS) (i)",07 FEB 2021,1132.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14385929,toplist
77.0,20.14,,Darius KING,,USA,1,,"Gibson Track & Field Complex, Terre Haute, IN (USA)",17 APR 2021,1129.0,men_SP,2021,https://worldathletics.org/athletes/united-states/darius-king-014778463,toplist
78.0,20.08,,Nazareno SASIA,05 JAN 2001,ARG,1,,"Pascual Guerrero Stadium, Cali (COL)",01 DEC 2021,1126.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14763847,toplist
79.0,20.07,,Alperen KARAHAN,27 OCT 2000,TUR,1,,Bursa (TUR),18 APR 2021,1125.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14701330,toplist
79.0,20.07,,Aliaksei NICHYPAR,10 APR 1993,BLR,2,,"Regional Sport Complex, Brest (BLR)",02 JUN 2021,1125.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14567182,toplist
81.0,20.06,,Carlos TOBALINA,02 AUG 1985,ESP,1,,Soria (ESP),15 MAY 2021,1124.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14164861,toplist
82.0,20.04,,Maksim SIDOROV,13 MAY 1986,RUS,1,,"Znamenskikh Stadion, Moskva (RUS)",11 MAY 2021,1123.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14224002,toplist
83.0,20.01,,Garrett APPIER,15 JAN 1992,USA,1,,"Hughes Fieldhouse, Maryville, MO (USA) (i)",06 FEB 2021,1121.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14515775,toplist
83.0,20.01,,Roman KOKOSHKO,16 AUG 1996,UKR,2,,"Pista Municipal de Faro, Faro (POR)",15 MAY 2021,1121.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14685394,toplist
83.0,20.01,,Franck ELEMBA,21 JUL 1990,CGO,1,,"Stade Jean Lancray, St-Florentin (FRA)",12 JUN 2021,1121.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14381771,toplist
86.0,20.0,,Lucas WARNING,03 FEB 1995,USA,1,,"Collegeville, PA (USA)",10 JUN 2021,1121.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14621014,toplist
86.0,20.0,,Karanveer SINGH,24 JUL 1997,IND,2,,Patiala (IND),21 JUN 2021,1121.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14734581,toplist
88.0,19.99,,Jonathan THARALDSEN,,USA,1,,"Florida State University - Mike Long Track, Tallahassee, FL (USA)",25 MAR 2021,1120.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14736590,toplist
88.0,19.99,,Rajindra CAMPBELL,29 FEB 1996,JAM,1,,"GVSU Track/Lacrosse Stadium, Allendale, MI (USA)",29 MAY 2021,1120.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14687604,toplist
90.0,19.98,,Jordan WEST,27 JUN 1999,USA,2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",27 FEB 2021,1120.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14708293,toplist
90.0,19.98,,Tyler BLALOCK,,USA,1,,"Cardinal Park, Louisville, KY (USA)",23 APR 2021,1120.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14825382,toplist
90.0,19.98,,Marius Constantin MUSTEAȚĂ,11 JAN 1997,ROU,3,,"Atletski stadion, Smederevo (SRB)",26 JUN 2021,1120.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14573627,toplist
93.0,19.95,,Willian DOURADO,06 JAN 1994,BRA,2,,"CNDA, Bragança Paulista (BRA)",20 JUN 2021,1118.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14497005,toplist
94.0,19.94,,Dennis LEWKE,23 JUL 1993,GER,4,,"Sportovní Hala, Nehvizdy (CZE) (i)",05 FEB 2021,1117.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14376015,toplist
95.0,19.93,,Vanam SHARMA,13 APR 1998,IND,3,,Patiala (IND),21 JUN 2021,1117.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14740903,toplist
96.0,19.92,,Odysseas MOUZENIDIS,30 JUN 1999,GRE,1,,"Kaftanzoglio throws auxiliary field, Thessaloniki (GRE)",17 APR 2021,1116.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14655310,toplist
97.0,19.91,,Adam KESSLER,,USA,2,,"Lew Hartzog T&F Complex, Carbondale, IL (USA)",15 MAY 2021,1116.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14734099,toplist
98.0,19.9,,Christopher LICATA,13 JUL 1999,USA,3,,"Andre Reed Stadium, Kutztown, PA (USA)",14 MAY 2021,1115.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14873944,toplist
99.0,19.88,,Josh JOHNSON,18 OCT 1999,USA,1,,"USC Cromwell Field at Loker Track Stadium, Los Angeles, CA (USA)",20 MAR 2021,1114.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14832810,toplist
100.0,19.85,,Eric FAVORS,16 NOV 1996,IRL,2,,"Cushing Stadium, College Station, TX (USA)",14 MAY 2021,1112.0,men_SP,2021,https://worldathletics.org/athletes/athlete=14655006,toplist
1.0,23.23,,Joe KOVACS,28 JUN 1989,USA,1,,"Sechseläutenplatz, Zürich (SUI)",07 SEP 2022,1314.0,men_SP,2022,https://worldathletics.org/athletes/athlete=14243308,toplist
2.0,23.12,,Ryan CROUSER,18 DEC 1992,USA,1,,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1308.0,men_SP,2022,https://worldathletics.org/athletes/athlete=14369211,toplist
3.0,22.53,,Darlan ROMANI,09 APR 1991,BRA,1,,"Štark Arena, Beograd (SRB) (i)",19 MAR 2022,1272.0,men_SP,2022,https://worldathletics.org/athletes/athlete=14377465,toplist
4.0,22.31,,Tom WALSH,01 MAR 1992,NZL,3,,"Štark Arena, Beograd (SRB) (i)",19 MAR 2022,1259.0,men_SP,2022,https://worldathletics.org/athletes/athlete=14413007,toplist
5.0,22.29,,Josh AWOTUNDE,12 JUN 1995,USA,3,,"Hayward Field, Eugene, OR (USA)",17 JUL 2022,1258.0,men_SP,2022,https://worldathletics.org/athletes/athlete=14522818,toplist
6.0,21.99,,Zane WEIR,07 SEP 1995,ITA,1f1,,"Centro Nacional de Lançamentos, Leiria (POR)",13 MAR 2022,1240.0,men_SP,2022,https://worldathletics.org/athletes/athlete=14544053,toplist
7.0,21.94,,Tomáš STANĚK,13 JUN 1991,CZE,1,,"Stade Jean Jacoby, Schifflange (LUX)",31 JUL 2022,1237.0,men_SP,2022,https://worldathletics.org/athletes/athlete=14379859,toplist
8.0,21.91,,Konrad BUKOWIECKI,17 MAR 1997,POL,1,,"Gallur, Madrid (ESP) (i)",02 MAR 2022,1235.0,men_SP,2022,https://worldathletics.org/athletes/athlete=14500229,toplist
9.0,21.9,,Jacko GILL,20 DEC 1994,NZL,2,,"Alexander Stadium, Birmingham (GBR)",05 AUG 2022,1234.0,men_SP,2022,https://worldathletics.org/athletes/athlete=14382701,toplist
10.0,21.88,,Filip MIHALJEVIĆ,31 JUL 1994,CRO,1,,"Olympiastadion, München (GER)",15 AUG 2022,1233.0,men_SP,2022,https://worldathletics.org/athletes/athlete=14523988,toplist
11.0,21.84,,Darrell HILL,17 AUG 1993,USA,4,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1231.0,men_SP,2022,https://worldathletics.org/athletes/athlete=14463877,toplist
12.0,21.83,,Nick PONZIO,04 JAN 1995,ITA,2f1,,"Centro Nacional de Lançamentos, Leiria (POR)",13 MAR 2022,1230.0,men_SP,2022,https://worldathletics.org/athletes/athlete=14521979,toplist
13.0,21.82,,Armin SINANČEVIĆ,14 AUG 1996,SRB,1q1,,"Olympiastadion, München (GER)",15 AUG 2022,1230.0,men_SP,2022,https://worldathletics.org/athletes/athlete=14709517,toplist
14.0,21.65,,Turner WASHINGTON,10 FEB 1999,USA,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",12 MAR 2022,1219.0,men_SP,2022,https://worldathletics.org/athletes/athlete=14754926,toplist
15.0,21.58,,Adrian PIPERI,20 JAN 1999,USA,2,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",12 MAR 2022,1215.0,men_SP,2022,https://worldathletics.org/athletes/athlete=14713124,toplist
16.0,21.51,,Daniel MCARTHUR,17 MAR 1998,USA,1,,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",26 FEB 2022,1211.0,men_SP,2022,https://worldathletics.org/athletes/athlete=14780467,toplist
17.0,21.47,,Roger STEEN,17 MAY 1992,USA,2,,"Marietta, GA (USA)",02 JUL 2022,1209.0,men_SP,2022,https://worldathletics.org/athletes/athlete=14515622,toplist
18.0,21.39,,Mohamed KHALIFA,30 AUG 1996,EGY,1,,"Olympic Sports Center, El Maadi (EGY)",27 MAR 2022,1204.0,men_SP,2022,https://worldathletics.org/athletes/athlete=14579484,toplist
19.0,21.32,,Maksim AFONIN,06 JAN 1992,RUS,1,,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",27 AUG 2022,1200.0,men_SP,2022,https://worldathletics.org/athletes/athlete=14376014,toplist
20.0,21.27,,Jordan GEIST,21 JUL 1998,USA,3,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",12 MAR 2022,1197.0,men_SP,2022,https://worldathletics.org/athletes/athlete=14713125,toplist
