Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat.1,Venue,Date,Results Score,discipline,year,ProfileURL,source
69.0,13.56,,Lexi ELLIS,15 OCT 1999,USA,2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",01 FEB 2020,1072.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14554473,toplist
69.0,13.56,1.9,Rebecka ABRAHAMSSON,26 APR 1994,SWE,1,,"Uppsala Friidrottsarena, Uppsala (SWE)",16 AUG 2020,1072.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14456805,toplist
69.0,13.56,-1.2,Dariya DERKACH,27 MAR 1993,ITA,1,,"Stadio Colbachini, Padova (ITA)",30 AUG 2020,1079.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14363463,toplist
72.0,13.55,-0.2,Karolina MŁODAWSKA,04 OCT 1996,POL,1,,"Stadion OSiR, Wloclawek (POL)",28 AUG 2020,1072.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14507777,toplist
72.0,13.55,1.3,Ilionis GUILLAUME,13 JAN 1998,FRA,2,,"Stadium Municipal, Albi (FRA)",13 SEP 2020,1071.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14516275,toplist
74.0,13.54,,Aliaksandra MALAFEYEVA,12 SEP 1998,BLR,3,,"Olimpiyets Arena, Mogilyov (BLR) (i)",21 FEB 2020,1070.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14647216,toplist
75.0,13.52,-0.1,Adrianna SZÓSTAK,02 MAR 1996,POL,2,,"Stadion OSiR, Wloclawek (POL)",28 AUG 2020,1068.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14436867,toplist
76.0,13.51,,Cristina-Ioana BUJIN,12 APR 1988,ROU,2,,"Sala de Atletism Ioan Soter, Bucureşti (ROU) (i)",28 FEB 2020,1067.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14295465,toplist
77.0,13.5,,Yekaterina SARIYEVA,18 DEC 1995,AZE,3,,"Ataköy Arena, Istanbul (TUR) (i)",15 FEB 2020,1066.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14476658,toplist
77.0,13.5,,Oda Utsi ONSTAD,12 MAY 1990,NOR,1,,"Leikvang Friidrettshall, Bergen (NOR) (i)",16 FEB 2020,1066.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14292747,toplist
77.0,13.5,0.8,Sandisha ANTOINE,05 NOV 1991,LCA,2,,"National Stadium, Kingston (JAM)",08 AUG 2020,1066.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14258746,toplist
77.0,13.5,-0.7,Wupin WANG,18 JAN 1991,CHN,5,,"Shangyu Stadium, Shaoxing (CHN)",18 SEP 2020,1070.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14941411,toplist
81.0,13.49,,Ruth USORO,08 OCT 1997,NGR,1,,"Sports Performance Center, Lubbock, TX (USA) (i)",24 JAN 2020,1065.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14636870,toplist
81.0,13.49,,Ciynamon STEVENSON,09 APR 1998,USA,2,,"Sports Performance Center, Lubbock, TX (USA) (i)",31 JAN 2020,1065.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14579974,toplist
83.0,13.48,,Charisma TAYLOR,03 SEP 1999,BAH,1,,"Convention Center, Albuquerque, NM (USA) (i)",14 FEB 2020,1064.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14630926,toplist
84.0,13.47,,Alonie SUTTON,19 DEC 1999,USA,3,,"Sports Performance Center, Lubbock, TX (USA) (i)",31 JAN 2020,1063.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14695711,toplist
85.0,13.46,0.0,Yuyue CHAI,20 OCT 1999,CHN,1,,"Shanxi Athletics Administrative Center, Xi'an (CHN)",30 MAY 2020,1062.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14691784,toplist
86.0,13.45,,Lynnika PITTS,19 MAY 1992,USA,4,,"Convention Center, Albuquerque, NM (USA) (i)",14 FEB 2020,1061.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14452102,toplist
86.0,13.45,,Tiffany FLYNN,02 SEP 1995,USA,5,,"Convention Center, Albuquerque, NM (USA) (i)",14 FEB 2020,1061.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14591181,toplist
86.0,13.45,0.1,Agnieszka BEDNAREK,14 JUN 1998,POL,3,,"Stadion OSiR, Wloclawek (POL)",28 AUG 2020,1061.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14564261,toplist
89.0,13.44,,Zion LEWIS,1998,USA,1,,"Cornell-Barton Hall, Ithaca, NY (USA) (i)",01 MAR 2020,1060.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14489366,toplist
89.0,13.44,0.9,Tuğba AYDIN,25 AUG 1994,TUR,3,,"Cluj Arena, Cluj-Napoca (ROU)",19 SEP 2020,1060.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14514448,toplist
91.0,13.43,-0.2,Xiaohong LI,08 JAN 1995,CHN,2,,Fuzhou (CHN),24 MAY 2020,1060.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14462015,toplist
92.0,13.42,,Mariya OVCHINNIKOVA,19 OCT 1998,KAZ,1,,"Athletic Center Olga Rypakova, Ust-Kamenogorsk (KAZ) (i)",18 JAN 2020,1058.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14646811,toplist
92.0,13.42,,Bria MATTHEWS,22 JUL 1997,USA,1,,"Loftus Sports Center, Notre Dame, IN (USA) (i)",29 FEB 2020,1058.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14536511,toplist
92.0,13.42,1.1,Maja ÅSKAG,18 DEC 2002,SWE,2,,"Uppsala Friidrottsarena, Uppsala (SWE)",16 AUG 2020,1058.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14774822,toplist
95.0,13.4,,Mariya PRIVALOVA,25 DEC 2001,RUS,1,,"VGAFK Arena, Volgograd (RUS) (i)",08 FEB 2020,1056.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14817650,toplist
95.0,13.4,1.8,Irina PIMENOVA,19 DEC 1988,UKR,1,,"Avangard Stadium, Lutsk (UKR)",30 AUG 2020,1056.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14304027,toplist
95.0,13.4,1.4,Aleksandra SKOBEL,27 FEB 1999,RUS,2,,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",11 SEP 2020,1056.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14658642,toplist
95.0,13.4,0.9,Tessy EBOSELE,28 JUL 2002,ESP,,,"Estadio Vallehermoso, Madrid (ESP)",04 OCT 2020,1056.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14758987,toplist
99.0,13.39,1.2,Tetyana PTASHKINA,10 JAN 1993,UKR,2,,"Avangard Stadium, Lutsk (UKR)",30 AUG 2020,1055.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14483029,toplist
99.0,13.39,1.8,Mariia SINEY,29 MAR 1997,UKR,3,,"Avangard Stadium, Lutsk (UKR)",30 AUG 2020,1055.0,women_TJ,2020,https://worldathletics.org/athletes/athlete=14535147,toplist
1.0,15.67,0.7,Yulimar ROJAS,21 OCT 1995,VEN,1,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1290.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14436431,toplist
2.0,15.01,1.0,Patrícia MAMONA,21 NOV 1988,POR,2,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1221.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14294964,toplist
3.0,14.98,1.2,Shanieka RICKETTS,02 FEB 1992,JAM,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021,1218.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14413464,toplist
4.0,14.93,0.8,Liadagmis POVEA,06 FEB 1996,CUB,1,,"Estadio Panamericano, La Habana (CUB)",22 MAY 2021,1213.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14574170,toplist
5.0,14.91,1.1,Keturah ORJI,05 MAR 1996,USA,1,,"CVEATC, Chula Vista, CA (USA)",25 APR 2021,1211.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14503156,toplist
6.0,14.87,0.5,Ana PELETEIRO,02 DEC 1995,ESP,3,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1207.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14454805,toplist
7.0,14.69,1.6,Kimberly WILLIAMS,03 NOV 1988,JAM,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021,1188.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14285998,toplist
8.0,14.68,0.5,Nubia SOARES,26 MAR 1996,BRA,2,,Castellón (ESP),29 JUN 2021,1187.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14530395,toplist
9.0,14.63,1.0,Senni SALMINEN,29 JAN 1996,FIN,1f1,,"Cluj Arena, Cluj-Napoca (ROU)",19 JUN 2021,1182.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14454573,toplist
10.0,14.62,1.2,Yekaterina KONEVA,25 SEP 1988,RUS,1,,"Stadium Desna, Bryansk (RUS)",11 JUN 2021,1181.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14298189,toplist
11.0,14.6,,Paraskevi PAPACHRISTOU,17 APR 1989,GRE,1,,"Arena Toruń, Toruń (POL) (i)",17 FEB 2021,1179.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14280843,toplist
11.0,14.6,-0.1,Thea LAFOND,05 APR 1994,DMA,1q2,,"National Stadium, Tokyo (JPN)",30 JUL 2021,1179.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14416826,toplist
11.0,14.6,0.6,Hanna MINENKO,25 SEP 1989,ISR,6,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1179.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14303717,toplist
14.0,14.53,0.5,Leyanis PÉREZ HERNÁNDEZ,10 JAN 2002,CUB,3,,Castellón (ESP),29 JUN 2021,1172.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14828679,toplist
15.0,14.52,,Neele ECKHARDT-NOACK,02 JUL 1992,GER,3,,"Arena Toruń, Toruń (POL) (i)",07 MAR 2021,1171.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14277447,toplist
16.0,14.51,1.1,Rouguy DIALLO,05 FEB 1995,FRA,2,,"Estadio Vallehermoso, Madrid (ESP)",19 JUN 2021,1170.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14410309,toplist
17.0,14.5,2.0,Ruth USORO,08 OCT 1997,NGR,1,,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",10 APR 2021,1169.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14636870,toplist
18.0,14.49,0.9,Ana Lucia JOSE TIMA,10 OCT 1989,DOM,4,,Castellón (ESP),29 JUN 2021,1168.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14369521,toplist
19.0,14.47,0.5,Dariya DERKACH,27 MAR 1993,ITA,1,,"Stadio Quercia, Rovereto (ITA)",27 JUN 2021,1166.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14363463,toplist
20.0,14.42,1.1,Gabriela PETROVA,29 JUN 1992,BUL,1,,"Beroe Stadium, Stara Zagora (BUL)",19 JUN 2021,1160.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14268585,toplist
20.0,14.42,-1.4,Darya NIDBAYKINA,26 DEC 1994,RUS,1,,"Stadium Desna, Bryansk (RUS)",18 JUL 2021,1168.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14513831,toplist
22.0,14.41,1.4,Kristiina MÄKELÄ,20 NOV 1992,FIN,1,,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",26 JUN 2021,1159.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14365370,toplist
23.0,14.39,,Viyaleta SKVARTSOVA,15 APR 1998,BLR,2,,"Arena Toruń, Toruń (POL) (i)",17 FEB 2021,1157.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14687147,toplist
23.0,14.39,0.8,Jasmine MOORE,01 MAY 2001,USA,1,,"Cushing Stadium, College Station, TX (USA)",15 MAY 2021,1157.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14715853,toplist
25.0,14.38,1.8,Roksana KHUDOYAROVA,30 JAN 2001,UZB,1,,"AFU Athletics Stadium, Tashkent (UZB)",29 JUN 2021,1156.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14791399,toplist
26.0,14.37,0.9,Caterine IBARGUEN,12 FEB 1984,COL,3q1,,"National Stadium, Tokyo (JPN)",30 JUL 2021,1155.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14263994,toplist
26.0,14.37,-0.1,Neja FILIPIČ,22 APR 1995,SLO,2,,"Sports Park Mladost, Zagreb (CRO)",14 SEP 2021,1155.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14474496,toplist
28.0,14.36,1.4,Tori FRANKLIN,07 OCT 1992,USA,2,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1154.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14425445,toplist
29.0,14.34,1.8,Mariya OVCHINNIKOVA,19 OCT 1998,KAZ,1,,"Central Stadium, Almaty (KAZ)",07 JUN 2021,1152.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14646811,toplist
29.0,14.34,1.3,Irina EKTOVA,08 JAN 1987,KAZ,,,Almaty (KAZ),28 JUN 2021,1152.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14288653,toplist
29.0,14.34,0.6,Qiujiao TAN,28 MAY 2000,CHN,1,,Xi'an (CHN),21 SEP 2021,1152.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14795857,toplist
32.0,14.31,0.6,Davisleydi VELAZCO,04 SEP 1999,CUB,3,,"Estadio Panamericano, La Habana (CUB)",29 MAY 2021,1149.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14663467,toplist
33.0,14.27,,Deborah ACQUAH,23 MAY 1996,GHA,2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",13 MAR 2021,1145.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14757812,toplist
34.0,14.23,0.4,Rui ZENG,06 FEB 1998,CHN,1,,Zhaoqing (CHN),25 APR 2021,1141.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14714513,toplist
35.0,14.22,0.5,Naomi OGBETA,18 APR 1998,GBR,4,,"Paavo Nurmen Stadion, Turku (FIN)",08 JUN 2021,1140.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14590572,toplist
36.0,14.2,0.7,Rūta Kate LASMANE,17 DEC 2000,LAT,1,,"Paul Derr TF Facility, Raleigh, NC (USA)",14 MAY 2021,1138.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14734471,toplist
37.0,14.19,0.0,Spyridoula KARYDI,30 JAN 2001,GRE,1,,"Grigoris Lambrakis Stadium, Kallithea, Athina (GRE)",26 MAY 2021,1137.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14759227,toplist
37.0,14.19,-1.3,Kimberly WILLIAMSON,02 OCT 1993,JAM,2,,"National Stadium, Kingston (JAM)",26 JUN 2021,1144.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14367599,toplist
39.0,14.11,0.0,Kristin GIERISCH,20 AUG 1990,GER,2,,"Eintracht-Stadion, Braunschweig (GER)",05 JUN 2021,1129.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14277718,toplist
39.0,14.11,0.2,Maria PURTSA,18 AUG 1995,GER,3,,"Eintracht-Stadion, Braunschweig (GER)",05 JUN 2021,1129.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14485198,toplist
41.0,14.09,0.5,Ottavia CESTONARO,12 JAN 1995,ITA,2,,"Stadio Quercia, Rovereto (ITA)",27 JUN 2021,1127.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14406580,toplist
41.0,14.09,1.0,Tuğba DANIŞMAZ,01 SEP 1999,TUR,1,,"Kadrioru staadion, Tallinn (EST)",09 JUL 2021,1127.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14589446,toplist
43.0,14.08,1.8,Parinya CHUAIMAROENG,16 DEC 1997,THA,1,,"Supachalasai National Stadium, Bangkok (THA)",27 JUN 2021,1126.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14603339,toplist
44.0,14.07,1.0,Lynnika PITTS,19 MAY 1992,USA,4,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1125.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14452102,toplist
45.0,14.06,1.2,Susana COSTA,22 SEP 1984,POR,7,,Castellón (ESP),29 JUN 2021,1124.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14294840,toplist
46.0,14.05,,Yang YANG,23 AUG 2001,CHN,1,,Chengdu (CHN) (i),13 MAR 2021,1122.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14795854,toplist
46.0,14.05,0.8,Maja ÅSKAG,18 DEC 2002,SWE,1,,"Kadrioru staadion, Tallinn (EST)",16 JUL 2021,1122.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14774822,toplist
48.0,14.04,1.4,Michelle FOKAM,08 JUN 1998,USA,3,,"Hayward Field, Eugene, OR (USA)",12 JUN 2021,1121.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14616775,toplist
49.0,13.98,1.7,Tamara MYERS,27 JUL 1993,BAH,3,,"Ansin Sports Complex, Miramar, FL (USA)",05 JUN 2021,1115.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14469981,toplist
50.0,13.96,-0.2,Adrianna SZÓSTAK,02 MAR 1996,POL,3,,"Stadion Śląski, Chorzów (POL)",29 MAY 2021,1114.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14436867,toplist
51.0,13.95,1.5,Dovilė KILTY,14 JUL 1993,LTU,3,,"Beroe Stadium, Stara Zagora (BUL)",19 JUN 2021,1112.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14363902,toplist
51.0,13.95,0.8,Natalya YEVDOKIMOVA,07 SEP 1993,RUS,3,,"Olympic Stadium, Cheboksary (RUS)",25 JUN 2021,1112.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14513833,toplist
53.0,13.94,1.9,Jeanine ASSANI ISSOUF,17 AUG 1992,FRA,2,,"Stade Delort, Marseille (FRA)",09 JUN 2021,1111.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14334954,toplist
54.0,13.93,0.5,Evelise VEIGA,03 MAR 1996,POR,8q1,,"National Stadium, Tokyo (JPN)",30 JUL 2021,1110.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14509493,toplist
55.0,13.92,1.9,Natricia HOOPER,24 NOV 1998,GUY,,,"Cushing Stadium, College Station, TX (USA)",15 MAY 2021,1109.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14641923,toplist
55.0,13.92,1.5,Olha SALADUKHA,04 JUN 1983,UKR,,,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021,1109.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14304115,toplist
57.0,13.9,0.9,Bria MATTHEWS,22 JUL 1997,USA,6,,"Hayward Field, Eugene, OR (USA)",12 JUN 2021,1107.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14536511,toplist
58.0,13.88,2.0,Yekaterina SARIYEVA,18 DEC 1995,AZE,1,,Baku (AZE),03 JUN 2021,1105.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14476658,toplist
59.0,13.87,,Florentina Costina IUSCO,08 APR 1996,ROU,1,,"Sala de Atletism Ioan Soter, Bucureşti (ROU) (i)",22 JAN 2021,1104.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14436399,toplist
60.0,13.85,1.0,Jessie MADUKA,23 APR 1996,GER,4,,"Eintracht-Stadion, Braunschweig (GER)",05 JUN 2021,1102.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14450062,toplist
61.0,13.84,,Iryna VASKOUSKAYA,02 APR 1991,BLR,1,,"Olimpiyets Arena, Mogilyov (BLR) (i)",12 FEB 2021,1101.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14404033,toplist
61.0,13.84,1.6,Sabina ALLEN,27 DEC 1994,JAM,1,,"Irwin Belk Track, Greensboro, NC (USA)",16 MAY 2021,1101.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14520302,toplist
61.0,13.84,0.7,Imani OLIVER,07 MAR 1993,USA,4,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1101.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14440164,toplist
64.0,13.81,0.4,Jie CHEN,02 MAR 1998,CHN,3,,Xi'an (CHN),21 SEP 2021,1098.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14691876,toplist
65.0,13.79,0.8,Keila COSTA,06 FEB 1983,BRA,1,,"COTP Stadium, São Paulo (BRA)",11 JUN 2021,1096.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14269284,toplist
65.0,13.79,1.2,Karolina MŁODAWSKA,04 OCT 1996,POL,1,,"Stadion MOSiR, Lublin (POL)",03 SEP 2021,1096.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14507777,toplist
67.0,13.78,-0.4,Aina GRIKŠAITĖ,23 NOV 1994,LTU,1,,"Jāņa Daliņa Stadium, Valmiera (LAT)",13 AUG 2021,1097.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14448358,toplist
68.0,13.77,,Patricia SARRAPIO,16 NOV 1982,ESP,2,,"Gallur, Madrid (ESP) (i)",20 FEB 2021,1094.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14260478,toplist
69.0,13.76,0.1,Ying LI,29 MAR 1994,CHN,4,,Xi'an (CHN),21 SEP 2021,1093.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14441107,toplist
70.0,13.72,-0.4,Mikeisha WELCOME,06 AUG 2000,VIN,1f2,,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",01 MAY 2021,1091.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14707720,toplist
71.0,13.71,0.1,Victoria JOSSE,29 OCT 2000,FRA,1,,"Stade Josette et Roger Mikulak, Angers (FRA)",27 JUN 2021,1088.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14701598,toplist
72.0,13.69,,Olga RYPAKOVA,30 NOV 1984,KAZ,,,"Athletic Center Olga Rypakova, Ust-Kamenogorsk (KAZ) (i)",30 JAN 2021,1086.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14288693,toplist
72.0,13.69,1.9,Crystal MANNING,15 APR 1986,USA,1,,"CVEATC, Chula Vista, CA (USA)",06 JUN 2021,1086.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14315962,toplist
72.0,13.69,-2.4,Eva PEPELNAK,04 OCT 2000,SLO,4,,"Kadrioru staadion, Tallinn (EST)",09 JUL 2021,1100.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14589381,toplist
75.0,13.68,,Diana Ana Maria ION,27 NOV 2000,ROU,2,,"Sala de Atletism Ioan Soter, Bucureşti (ROU) (i)",05 FEB 2021,1085.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14629838,toplist
75.0,13.68,,Diana ZAGAINOVA,20 JUN 1997,LTU,1,,"LAM, Klaipėda (LTU) (i)",21 FEB 2021,1085.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14565366,toplist
75.0,13.68,2.0,Anne-Suzanna FOSTHER-KATTA,13 NOV 1998,FRA,2,,"Stade Philippides, Montpellier (FRA)",08 MAY 2021,1085.0,women_TJ,2021,https://worldathletics.org/athletes/cameroon/anne-suzanna-fosther-katta-14645336,toplist
75.0,13.68,0.5,Titiana MARSH,13 DEC 1999,USA,7,,"Hayward Field, Eugene, OR (USA)",12 JUN 2021,1085.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14596396,toplist
79.0,13.67,-1.6,Sandisha ANTOINE,05 NOV 1991,LCA,2,,"National Stadium, Kingston (JAM)",17 APR 2021,1093.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14258746,toplist
79.0,13.67,-0.4,Ariana KUZMANOVA,15 NOV 2000,BUL,4,,"Grigoris Lambrakis Stadium, Kallithea, Athina (GRE)",26 MAY 2021,1086.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14703416,toplist
79.0,13.67,2.0,Gabriele SANTOS,23 FEB 1995,BRA,1,,"CNDA, Bragança Paulista (BRA)",20 JUN 2021,1084.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14496363,toplist
79.0,13.67,1.8,Ana Margarida OLIVEIRA,18 JUL 1995,POR,1,,Santa Cruz de Tenerife (ESP),21 JUL 2021,1084.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14435135,toplist
83.0,13.66,-0.3,Dominque RUOTOLO,19 APR 2000,USA,1,,"Katherine B. Loker Stadium, Los Angeles, CA (USA)",16 MAY 2021,1084.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14769059,toplist
83.0,13.66,1.7,Anastasiya BELOVA,20 FEB 2001,RUS,,,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",20 JUN 2021,1083.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14817647,toplist
85.0,13.65,0.5,Sohane AUCAGOS,17 MAR 2003,FRA,2,,"Stade Annexe Stade de France, St-Denis (FRA)",12 JUN 2021,1082.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14772714,toplist
85.0,13.65,-0.5,Tetyana PTASHKINA,10 JAN 1993,UKR,1,,"Avangard Stadium, Lutsk (UKR)",20 JUN 2021,1085.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14483029,toplist
85.0,13.65,0.8,Valeriya VOLOVLIKOVA,07 OCT 2002,ANA,2,,"Kadrioru staadion, Tallinn (EST)",16 JUL 2021,1082.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14913000,toplist
88.0,13.64,0.1,Liuba Maria ZALDÍVAR,05 APR 1993,ECU,2,,Ibagué (COL),11 APR 2021,1081.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14412596,toplist
88.0,13.64,1.6,Ilionis GUILLAUME,13 JAN 1998,FRA,3,,"Stade Philippides, Montpellier (FRA)",08 MAY 2021,1081.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14516275,toplist
88.0,13.64,1.1,Rebecka ABRAHAMSSON,26 APR 1994,SWE,2,,"Olympiastadion, Stockholm (SWE)",05 SEP 2021,1081.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14456805,toplist
91.0,13.63,2.0,Zinzi XULU,28 SEP 1996,RSA,1,,"Stadium, Boksburg (RSA)",27 MAR 2021,1080.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14544117,toplist
91.0,13.63,0.4,Charisma TAYLOR,03 SEP 1999,BAH,3q1,,"Cushing Stadium, College Station, TX (USA)",29 MAY 2021,1080.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14630926,toplist
91.0,13.63,2.0,Caroline JOYEUX,26 MAR 2001,GER,1q1,,"Kadrioru staadion, Tallinn (EST)",08 JUL 2021,1080.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14736473,toplist
91.0,13.63,0.4,Tessy EBOSELE,28 JUL 2002,ESP,2,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",20 AUG 2021,1080.0,women_TJ,2021,https://worldathletics.org/athletes/athlete=14758987,toplist
