Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat.1,Venue,Date,Results Score,discipline,year,ProfileURL,source
73.0,52.49,,Nadine GONSKA,23 JAN 1990,GER,5,,"Eintracht-Stadion, Braunschweig (GER)",09 AUG 2020,1107.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14374120,toplist
73.0,52.49,,Thi Huyen NGUYEN,19 MAY 1993,VIE,2,,Hanoi (VIE),11 NOV 2020,1107.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14524764,toplist
75.0,52.5,,Raevyn ROGERS,07 SEP 1996,USA,4,,"Bregyó Athletic Center, Székesfehérvár (HUN)",19 AUG 2020,1107.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14378260,toplist
76.0,52.51,,Iveta PUTALOVÁ,24 MAR 1988,SVK,2f1,,"Stadion Juliska, Praha (CZE)",04 JUL 2020,1107.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14301567,toplist
77.0,52.52,,Henriette JÆGER,30 JUN 2003,NOR,1,,"Trondheim Stadion, Trondheim (NOR)",22 AUG 2020,1106.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14780807,toplist
78.0,52.53,,Jaide STEPTER BAYNES,25 SEP 1994,USA,1f1,,"Convention Center, Albuquerque, NM (USA) (i)",15 FEB 2020,1140.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14378193,toplist
78.0,52.53,,Alyona MAMINA,30 MAY 1990,RUS,3,,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",09 SEP 2020,1106.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14299515,toplist
80.0,52.54,,Shamier LITTLE,20 MAR 1995,USA,1f7,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",21 FEB 2020,1139.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14443767,toplist
80.0,52.54,,Emma ZAPLETALOVÁ,24 MAR 2000,SVK,1f1,,"Vitkovice, Ostrava (CZE)",22 AUG 2020,1106.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14647721,toplist
82.0,52.55,,Camille LAUS,23 MAY 1993,BEL,1f1,,"Boudewijnstadion, Bruxelles (BEL)",09 AUG 2020,1105.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14363849,toplist
83.0,52.56,,Ayomide FOLORUNSO,17 OCT 1996,ITA,1f1,,"Messehalle, Karlsruhe (GER) (i)",31 JAN 2020,1139.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14484475,toplist
84.0,52.57,,Jessica TURNER,08 AUG 1995,GBR,2,,"Sportcity Regional Arena, Manchester (GBR)",05 SEP 2020,1104.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14470197,toplist
85.0,52.58,,Megan MOSS,22 MAR 2002,BAH,3f2,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",14 FEB 2020,1138.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14736547,toplist
86.0,52.61,,Bec BENNETT,01 MAR 1999,AUS,2f1,,"SOPAC, Sydney (AUS)",22 FEB 2020,1103.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14668490,toplist
87.0,52.62,,Alina LOHVYNENKO,18 JUL 1990,UKR,3,,"Avangard Stadium, Lutsk (UKR)",30 AUG 2020,1102.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14361178,toplist
87.0,52.62,,Anneliese RUBIE-RENSHAW,22 APR 1992,AUS,1f1,,"Olympic Park Warm Up Arena, Sydney (AUS)",21 NOV 2020,1102.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14370966,toplist
87.0,52.62,,Jennifer PADILLA GONZALEZ,01 JAN 1990,COL,1,,"COTP Stadium, São Paulo (BRA)",06 DEC 2020,1102.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14336067,toplist
90.0,52.64,,Ashlan BEST,11 FEB 1999,CAN,3f1,,"Dempsey Indoor, Seattle, WA (USA) (i)",29 FEB 2020,0.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14572624,toplist
91.0,52.65,,Phil HEALY,19 NOV 1994,IRL,2f1,,"Ferry-Dusika-Halle, Wien (AUT) (i)",01 FEB 2020,1135.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14483101,toplist
92.0,52.66,,Camella Florina GAL,18 OCT 1992,ROU,2f1,,"Ataköy Arena, Istanbul (TUR) (i)",16 FEB 2020,1135.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14330198,toplist
92.0,52.66,,Amandine BROSSIER,15 AUG 1995,FRA,2f1,,"Stadium Municipal, Albi (FRA)",13 SEP 2020,1101.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14678934,toplist
94.0,52.67,,Rushell CLAYTON,18 OCT 1992,JAM,2f2,,"Jamaica College Ashenheim Stadium, Kingston (JAM)",25 JUL 2020,1101.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14425208,toplist
94.0,52.67,,Huizhen YANG,13 AUG 1992,CHN,1,,"Shangyu Stadium, Shaoxing (CHN)",15 SEP 2020,1101.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14635020,toplist
96.0,52.68,,Amy HILLYARD,28 OCT 1995,GBR,2,,"Pingles Stadium, Nuneaton (GBR)",23 AUG 2020,1100.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14428066,toplist
97.0,52.7,,Ella CONNOLLY,13 JUL 2000,AUS,1f1,,"QSAC State Athletics Facility, Nathan, Brisbane (AUS)",11 JAN 2020,1099.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14517121,toplist
97.0,52.7,,Ellie BEER,03 JAN 2003,AUS,3f1,,"SOPAC, Sydney (AUS)",22 FEB 2020,1099.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14768392,toplist
97.0,52.7,,Cátia AZEVEDO,09 MAR 1994,POR,1,,"Estadio Universitario, Lisboa (POR)",08 AUG 2020,1099.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14428268,toplist
97.0,52.7,,Alice MANGIONE,19 JAN 1997,ITA,1,,"Stadio Colbachini, Padova (ITA)",29 AUG 2020,1099.0,women_400m,2020,https://worldathletics.org/athletes/athlete=14594823,toplist
1.0,48.36,,Shaunae MILLER-UIBO,15 APR 1994,BAH,1,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1272.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14368116,toplist
2.0,49.2,,Marileidy PAULINO,25 OCT 1996,DOM,2,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1238.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14749613,toplist
3.0,49.22,,Christine MBOMA,22 MAY 2003,NAM,1,,"Independence Stadium, Windhoek (NAM)",17 APR 2021,1237.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14913394,toplist
4.0,49.34,,Stephenie Ann MCPHERSON,25 NOV 1988,JAM,1sf3,,"National Stadium, Tokyo (JPN)",04 AUG 2021,1232.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14285809,toplist
5.0,49.46,,Allyson FELIX,18 NOV 1985,USA,3,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1227.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14309983,toplist
6.0,49.51,,Candice MCLEOD,15 NOV 1996,JAM,2sf1,,"National Stadium, Tokyo (JPN)",04 AUG 2021,1225.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14587165,toplist
7.0,49.53,,Beatrice MASILINGI,10 APR 2003,NAM,2f1,,"National Heroes Stadium, Lusaka (ZAM)",11 APR 2021,1224.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14873311,toplist
8.0,49.57,,Athing MU,08 JUN 2002,USA,1,,"Hayward Field, Eugene, OR (USA)",12 JUN 2021,1223.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14708132,toplist
9.0,49.71,,Roxana GÓMEZ,07 JAN 1999,CUB,3sf1,,"National Stadium, Tokyo (JPN)",04 AUG 2021,1217.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14637147,toplist
10.0,49.78,,Quanera HAYES,07 MAR 1992,USA,1,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1214.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14509544,toplist
11.0,49.91,,Shamier LITTLE,20 MAR 1995,USA,1,,"Ansin Sports Complex, Miramar, FL (USA)",10 APR 2021,1209.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14443767,toplist
12.0,49.97,,Jodie WILLIAMS,28 SEP 1993,GBR,2sf2,,"National Stadium, Tokyo (JPN)",04 AUG 2021,1207.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14276757,toplist
13.0,50.02,,Roneisha MCGREGOR,09 OCT 1997,JAM,3,,"National Stadium, Kingston (JAM)",27 JUN 2021,1205.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14574702,toplist
14.0,50.03,,Wadeline JONATHAS,19 FEB 1998,USA,3,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1204.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14756963,toplist
15.0,50.1,,Kendall ELLIS,08 MAR 1996,USA,4,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1201.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14443893,toplist
16.0,50.11,,Sada WILLIAMS,01 DEC 1997,BAR,3sf3,,"National Stadium, Tokyo (JPN)",04 AUG 2021,1201.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14592846,toplist
17.0,50.14,,Stacey Ann WILLIAMS,08 MAR 1999,JAM,4,,"National Stadium, Kingston (JAM)",27 JUN 2021,1200.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14630564,toplist
18.0,50.28,,Lynna IRBY,06 DEC 1998,USA,2,,"Hayward Field, Eugene, OR (USA)",24 APR 2021,1194.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14486888,toplist
19.0,50.29,,Kaylin WHITNEY,09 MAR 1998,USA,5,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1194.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14524719,toplist
19.0,50.29,,Cynthia BOLINGO,12 JAN 1993,BEL,1,,"Stade Raymond Petit, Tomblaine (FRA)",05 JUL 2021,1194.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14360768,toplist
21.0,50.37,,Femke BOL,23 FEB 2000,NED,1f1,,"Cluj Arena, Cluj-Napoca (ROU)",19 JUN 2021,1191.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14707010,toplist
22.0,50.38,,Jessica BEARD,08 JAN 1989,USA,3,,"Hayward Field, Eugene, OR (USA)",24 APR 2021,1190.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14305526,toplist
22.0,50.38,,Anna KIEŁBASIŃSKA,26 JUN 1990,POL,1f4,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 AUG 2021,1190.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14293852,toplist
24.0,50.59,,Cátia AZEVEDO,09 MAR 1994,POR,2f1,,"Estadio Iberoamericano, Huelva (ESP)",03 JUN 2021,1182.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14428268,toplist
25.0,50.68,,Tovea JENKINS,27 OCT 1992,JAM,5,,"National Stadium, Kingston (JAM)",27 JUN 2021,1178.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14523559,toplist
26.0,50.7,,Lea SPRUNGER,05 MAR 1990,SUI,2f4,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 AUG 2021,1178.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14301240,toplist
26.0,50.7,,Natalia KACZMAREK,17 JAN 1998,POL,1,,"Stadion Śląski, Chorzów (POL)",05 SEP 2021,1178.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14642563,toplist
28.0,50.74,,Talitha DIGGS,22 AUG 2002,USA,2,,"Hayward Field, Eugene, OR (USA)",12 JUN 2021,1176.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14773307,toplist
29.0,50.76,,Polina MILLER,09 JUN 2000,ANA,2,,"Stade Raymond Petit, Tomblaine (FRA)",05 JUL 2021,1175.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14677015,toplist
30.0,50.77,,Junelle BROMFIELD,08 FEB 1998,JAM,6,,"National Stadium, Kingston (JAM)",27 JUN 2021,1175.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14530443,toplist
31.0,50.79,,Taylor MANSON,29 SEP 1999,USA,7,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1174.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14596689,toplist
32.0,50.8,,Eleni ARTYMATA,16 MAY 1986,CYP,5sf1,,"National Stadium, Tokyo (JPN)",04 AUG 2021,1174.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14263333,toplist
33.0,50.82,,Kaelin ROBERTS,06 JAN 1999,USA,2h2,,"Cushing Stadium, College Station, TX (USA)",29 MAY 2021,1173.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14486773,toplist
34.0,50.84,,Chrisann GORDON-POWELL,18 SEP 1994,JAM,1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",24 APR 2021,1172.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14361183,toplist
34.0,50.84,,Shae ANDERSON,07 APR 1999,USA,8,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1172.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14691338,toplist
36.0,50.85,,Charokee YOUNG,21 AUG 2000,JAM,2h3,,"Cushing Stadium, College Station, TX (USA)",29 MAY 2021,1172.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14738839,toplist
37.0,50.87,,Kyra CONSTANTINE,01 AUG 1998,CAN,3,,"Hayward Field, Eugene, OR (USA)",12 JUN 2021,1171.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14575476,toplist
38.0,50.91,,Natassha MCDONALD,27 JAN 1997,CAN,2,,"Cushing Stadium, College Station, TX (USA)",15 MAY 2021,1169.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14607058,toplist
39.0,50.96,,Nicole YEARGIN,11 AUG 1997,GBR,1sf3,,"Hayward Field, Eugene, OR (USA)",10 JUN 2021,1167.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14745764,toplist
40.0,50.98,,Lieke KLAVER,20 AUG 1998,NED,1f1,,"Centre sportif Bout-du-Monde, Genève (SUI)",12 JUN 2021,1166.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14560483,toplist
41.0,51.02,,Bailey LEAR,17 MAR 2001,USA,2sf3,,"Hayward Field, Eugene, OR (USA)",10 JUN 2021,1165.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14659662,toplist
41.0,51.02,,Tiffany JAMES,31 JAN 1997,JAM,7,,"National Stadium, Kingston (JAM)",27 JUN 2021,1165.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14520417,toplist
43.0,51.04,,Justyna ŚWIĘTY-ERSETIC,03 DEC 1992,POL,2f1,,"Stadion Śląski, Chorzów (POL)",20 JUN 2021,1164.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14361154,toplist
44.0,51.06,,Paola MORÁN,25 FEB 1997,MEX,5sf2,,"National Stadium, Tokyo (JPN)",04 AUG 2021,1163.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14572815,toplist
45.0,51.08,,Ama PIPI,26 NOV 1995,GBR,1f1,,"Mestský Stadion Sletište, Kladno (CZE)",15 JUN 2021,1162.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14479776,toplist
45.0,51.08,,Aauri Lorena BOKESA,14 DEC 1988,ESP,1f1,,"Stadion Wankdorf, Bern (SUI)",21 AUG 2021,1162.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14373541,toplist
47.0,51.14,,Lada VONDROVÁ,06 SEP 1999,CZE,3h3,,"National Stadium, Tokyo (JPN)",03 AUG 2021,1160.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14684777,toplist
48.0,51.15,,Gabrielle THOMAS,07 DEC 1996,USA,3f3,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2021,1160.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14733520,toplist
49.0,51.16,,Sydney MCLAUGHLIN,07 AUG 1999,USA,1h1,,"Cougar Athletic Stadium, Azusa, CA (USA)",16 APR 2021,1159.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14624749,toplist
50.0,51.21,,Tiana WILSON,19 JUL 2000,USA,1f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",01 MAY 2021,1157.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14658808,toplist
50.0,51.21,,Jaide STEPTER BAYNES,25 SEP 1994,USA,3h1,,"Hayward Field, Eugene, OR (USA)",18 JUN 2021,1157.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14378193,toplist
50.0,51.21,,Anna RYZHYKOVA,24 NOV 1989,UKR,1,,"Avangard Stadium, Lutsk (UKR)",19 JUN 2021,1157.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14304336,toplist
53.0,51.23,,Barbora MALÍKOVÁ,30 DEC 2001,CZE,1,,"Stadion Mládeže, Zlín (CZE)",27 JUN 2021,1157.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14702587,toplist
54.0,51.25,,Amandine BROSSIER,15 AUG 1995,FRA,3f1,,"Centre sportif Bout-du-Monde, Genève (SUI)",12 JUN 2021,1156.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14678934,toplist
55.0,51.28,,Ronda WHYTE,06 NOV 1990,JAM,1f2,,"National Stadium, Kingston (JAM)",17 APR 2021,1155.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14515305,toplist
56.0,51.3,,Na'Asha ROBINSON,23 JAN 1997,USA,4h1,,"Hayward Field, Eugene, OR (USA)",18 JUN 2021,1154.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14689825,toplist
57.0,51.32,,Meleni RODNEY,27 JUN 1998,GRN,2,,"Katherine B. Loker Stadium, Los Angeles, CA (USA)",16 MAY 2021,1153.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14641925,toplist
57.0,51.32,,Antonina KRIVOSHAPKA,21 JUL 1987,RUS,2,,"Olympic Stadium, Cheboksary (RUS)",25 JUN 2021,1153.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14298308,toplist
59.0,51.34,,Stephanie DAVIS,07 FEB 1999,USA,1h2,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 MAY 2021,1152.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14536990,toplist
59.0,51.34,,Phyllis FRANCIS,04 MAY 1992,USA,4h3,,"Hayward Field, Eugene, OR (USA)",18 JUN 2021,1152.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14310414,toplist
61.0,51.41,,Ziyah HOLMAN,01 MAR 2002,USA,3h2,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 MAY 2021,1149.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14807239,toplist
62.0,51.42,,Laviai NIELSEN,13 MAR 1996,GBR,2,,"Stade Delort, Marseille (FRA)",09 JUN 2021,1149.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14599229,toplist
63.0,51.44,,Aliyah ABRAMS,03 APR 1997,GUY,4h1,,"National Stadium, Tokyo (JPN)",03 AUG 2021,1148.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14447688,toplist
64.0,51.45,,Hanna MIKHAILAVA,29 MAR 1998,BLR,1f3,,"Regional Sport Complex, Brest (BLR)",01 JUN 2021,1148.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14595576,toplist
64.0,51.45,,Natasha HASTINGS,23 JUL 1986,USA,1,,"Prairie View, TX (USA)",06 JUN 2021,1148.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14312172,toplist
64.0,51.45,,Małgorzata HOŁUB-KOWALIK,30 OCT 1992,POL,3f1,,"Stadion Śląski, Chorzów (POL)",20 JUN 2021,1148.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14389461,toplist
67.0,51.49,,Favour OFILI,31 DEC 2002,NGR,1f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",24 APR 2021,1146.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14756075,toplist
68.0,51.5,,Phil HEALY,19 NOV 1994,IRL,1f1,,"Mary Peters Track, Belfast (GBR)",29 MAY 2021,1146.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14483101,toplist
68.0,51.5,,Tierra ROBINSON-JONES,22 NOV 1999,USA,3h3,,"Cushing Stadium, College Station, TX (USA)",29 MAY 2021,1146.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14628313,toplist
70.0,51.51,,Corinna SCHWAB,05 APR 1999,GER,1,,"Olympiastadion, Berlin (GER)",12 SEP 2021,1146.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14584915,toplist
71.0,51.52,,Susanne WALLI,05 MAY 1996,AUT,6sf1,,"National Stadium, Tokyo (JPN)",04 AUG 2021,1145.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14446721,toplist
72.0,51.55,,Imaobong Nse UKO,20 FEB 2004,NGR,1,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",21 AUG 2021,1144.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14873576,toplist
73.0,51.57,,Aaliyah BIRMINGHAM,02 SEP 1997,USA,4h2,,"Cushing Stadium, College Station, TX (USA)",29 MAY 2021,1143.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14660136,toplist
73.0,51.57,,Floria GUEI,02 MAY 1990,FRA,3,,"Stade Delort, Marseille (FRA)",09 JUN 2021,1143.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14257210,toplist
75.0,51.6,,Brittany AVENI,18 JAN 1998,USA,1,,"Paul Derr TF Facility, Raleigh, NC (USA)",15 MAY 2021,1142.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14649666,toplist
75.0,51.6,,Hannah WILLIAMS,23 APR 1998,GBR,4,,"Sportcity Regional Arena, Manchester (GBR)",26 JUN 2021,1142.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14588089,toplist
77.0,51.61,,Bendere OBOYA,17 APR 2000,AUS,1,,"Olympic Stadium, Sydney (AUS)",07 MAR 2021,1142.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14764890,toplist
78.0,51.63,,Huizhen YANG,13 AUG 1992,CHN,1,,Xi'an (CHN),21 SEP 2021,1141.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14635020,toplist
79.0,51.64,,Margaret Vanessa BARRIE,29 MAY 1996,SLE,4f3,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2021,1140.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14539999,toplist
79.0,51.64,,Amalie IUEL,17 APR 1994,NOR,1,,"Letzigrund, Zürich (SUI)",09 SEP 2021,1140.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14481392,toplist
81.0,51.65,,Olivia BECHTEL,,USA,1,,"Miami of Ohio Track, Oxford, OH (USA)",08 MAY 2021,1140.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14589873,toplist
81.0,51.65,,Lisneidy VEITÍA,29 APR 1994,CUB,3f1,,Castellón (ESP),29 JUN 2021,1140.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14412591,toplist
83.0,51.67,,Paris PEOPLES,27 MAY 2000,USA,1,,"Mike A. Myers Stadium, Austin, TX (USA)",27 MAR 2021,1139.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14596391,toplist
84.0,51.68,,Lisanne DE WITTE,10 SEP 1992,NED,4h2,,"National Stadium, Tokyo (JPN)",03 AUG 2021,1139.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14361462,toplist
85.0,51.7,,Sharlene MAWDSLEY,10 AUG 1998,IRL,1f6,,"VITA Atletiek, Ninove (BEL)",17 JUL 2021,1138.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14589082,toplist
86.0,51.72,,Shafiqua MALONEY,27 FEB 1999,VIN,2,,"Mike A. Myers Stadium, Austin, TX (USA)",27 MAR 2021,1137.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14574729,toplist
86.0,51.72,,Sokhna LACOSTE,25 AUG 2000,FRA,4f4,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 AUG 2021,1137.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14708847,toplist
88.0,51.73,,Yasmin LIVERPOOL,15 JAN 1999,GBR,1f1,,"Pingles Stadium, Nuneaton (GBR)",16 MAY 2021,1137.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14709407,toplist
89.0,51.74,,Shiann SALMON,31 MAR 1999,JAM,2,,"Mike A. Myers Stadium, Austin, TX (USA)",27 MAR 2021,1137.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14574022,toplist
89.0,51.74,,Anabel MEDINA VENTURA,15 DEC 1996,DOM,3f1,,"Estadio Iberoamericano, Huelva (ESP)",03 JUN 2021,1137.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14654338,toplist
89.0,51.74,,Alice MANGIONE,19 JAN 1997,ITA,1f2,,"Centre sportif Bout-du-Monde, Genève (SUI)",12 JUN 2021,1137.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14594823,toplist
92.0,51.77,,Janieve RUSSELL,14 NOV 1993,JAM,1,,"National Stadium, Kingston (JAM)",20 MAR 2021,1135.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14334022,toplist
92.0,51.77,,Brianne BETHEL,05 JUL 1998,BAH,1,,"University of South Florida Track & Field Stadium, Tampa, FL (USA)",16 MAY 2021,1135.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14578484,toplist
94.0,51.78,,Amber ANNING,18 NOV 2000,GBR,3h1,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 MAY 2021,1135.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14632781,toplist
94.0,51.78,,Kennedy SIMON,12 FEB 2000,USA,4h1,,"Cushing Stadium, College Station, TX (USA)",29 MAY 2021,1135.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14708112,toplist
96.0,51.81,,Leni SHIDA,22 MAY 1994,UGA,5f1,,"Centre sportif Bout-du-Monde, Genève (SUI)",12 JUN 2021,1134.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14636764,toplist
97.0,51.82,,Rosey EFFIONG,08 MAY 2001,USA,3h3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",12 MAR 2021,1167.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14746488,toplist
97.0,51.82,,Emily DIAMOND,11 JUN 1991,GBR,1,,"Estadio Universitario, Lisboa (POR)",10 JUN 2021,1133.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14274886,toplist
97.0,51.82,,Alicia BROWN,21 JAN 1990,CAN,1,,"Complexe Sportif Claude-Robillard, Montréal (CAN)",29 JUN 2021,1133.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14377675,toplist
100.0,51.84,,Taiya SHELBY,16 AUG 2000,USA,4h2,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 MAY 2021,1133.0,women_400m,2021,https://worldathletics.org/athletes/athlete=14729444,toplist
1.0,48.99,,Marileidy PAULINO,25 OCT 1996,DOM,1,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1246.0,women_400m,2022,https://worldathletics.org/athletes/athlete=14749613,toplist
