Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat.1,Venue,Date,Results Score,discipline,year,ProfileURL,source
81.0,13:27.68,,Jordan MANN,12 JAN 1993,USA,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1159.0,men_5000m,2020,https://worldathletics.org/athletes/athlete=14569502,toplist
82.0,13:27.84,,Samuel KIBET,23 SEP 2001,UGA,4,,"Nyayo National Stadium, Nairobi (KEN)",03 OCT 2020,1110.0,men_5000m,2020,https://worldathletics.org/athletes/athlete=14885454,toplist
83.0,13:28.30,,Shu HASEGAWA,25 NOV 1997,JPN,3f1,,"Athletic Track, Abashiri (JPN)",15 JUL 2020,1108.0,men_5000m,2020,https://worldathletics.org/athletes/athlete=14768764,toplist
84.0,13:28.33,,Oliver HOARE,29 JAN 1997,AUS,3,,"Los Angeles, CA (USA)",22 AUG 2020,1108.0,men_5000m,2020,https://worldathletics.org/athletes/athlete=14667553,toplist
85.0,13:28.35,,Jacob THOMSON,29 NOV 1994,USA,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1157.0,men_5000m,2020,https://worldathletics.org/athletes/athlete=14530988,toplist
86.0,13:28.55,,Alex Chesiro MASAI,05 FEB 1997,KEN,3f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1156.0,men_5000m,2020,https://worldathletics.org/athletes/athlete=14829139,toplist
87.0,13:28.59,,Evans YEGO,05 SEP 1995,KEN,2f8,,"Kokushikan University Stadium, Tama (JPN)",03 OCT 2020,1107.0,men_5000m,2020,https://worldathletics.org/athletes/athlete=14792334,toplist
88.0,13:28.70,,Shoya KAWASE,19 JUL 1998,JPN,4,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1107.0,men_5000m,2020,https://worldathletics.org/athletes/athlete=14806940,toplist
89.0,13:28.98,,Joe KLECKER,16 NOV 1996,USA,4,,"Los Angeles, CA (USA)",22 AUG 2020,1106.0,men_5000m,2020,https://worldathletics.org/athletes/athlete=14576389,toplist
90.0,13:29.34,,Kiprono SITONIK,10 NOV 2001,KEN,2f19,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",15 NOV 2020,1104.0,men_5000m,2020,https://worldathletics.org/athletes/athlete=14798187,toplist
91.0,13:29.59,,Emil MILLÁN DE LA OLIVA,24 JUL 2001,SWE,7,,"Slottsskogsvallen, Göteborg (SWE)",29 AUG 2020,1104.0,men_5000m,2020,https://worldathletics.org/athletes/athlete=14825266,toplist
92.0,13:29.61,,Ryohei SAKAGUCHI,05 APR 1997,JPN,4f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1152.0,men_5000m,2020,https://worldathletics.org/athletes/athlete=14754372,toplist
93.0,13:30.15,,Alexander MUNYAO,10 SEP 1996,KEN,8f1,,"Athletics Stadium, Fukagawa (JPN)",08 JUL 2020,1102.0,men_5000m,2020,https://worldathletics.org/athletes/athlete=14590685,toplist
94.0,13:30.41,,Yuhei URANO,01 NOV 1997,JPN,7f4,,"Prefectural Stadium, Kumagaya (JPN)",20 SEP 2020,1101.0,men_5000m,2020,https://worldathletics.org/athletes/japan/yuhei-urano-14754378,toplist
95.0,13:30.79,,David NGURE,10 AUG 1998,KEN,7f1,,"Aoba Park Athletic Field, Chitose (JPN)",18 JUL 2020,1099.0,men_5000m,2020,https://worldathletics.org/athletes/athlete=14643548,toplist
96.0,13:31.07,,Benjamin FLANAGAN,11 JAN 1995,CAN,5f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1147.0,men_5000m,2020,https://worldathletics.org/athletes/athlete=14479051,toplist
97.0,13:31.24,,Jonathan DAVIES,28 OCT 1994,GBR,9,,"Slottsskogsvallen, Göteborg (SWE)",29 AUG 2020,1098.0,men_5000m,2020,https://worldathletics.org/athletes/athlete=14471630,toplist
98.0,13:31.25,,Brian BARRAZA,16 MAY 1995,USA,6f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1146.0,men_5000m,2020,https://worldathletics.org/athletes/athlete=14479795,toplist
99.0,13:31.44,,Mason FERLIC,05 AUG 1993,USA,7f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1145.0,men_5000m,2020,https://worldathletics.org/athletes/athlete=14522389,toplist
100.0,13:31.50,,Morgan BEADLESCOMB,01 JUN 1998,USA,1,,"Lied Recreation Center, Ames, IA (USA) (i)",14 FEB 2020,0.0,men_5000m,2020,https://worldathletics.org/athletes/athlete=14708130,toplist
1.0,12:48.45,,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,1,,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1252.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14653717,toplist
2.0,12:49.02,,Hagos GEBRHIWET,11 MAY 1994,ETH,2,,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1250.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14477352,toplist
3.0,12:50.12,,Mohammed AHMED,05 JAN 1991,CAN,3,,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1246.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14330105,toplist
4.0,12:50.79,,Mohamed KATIR,17 FEB 1998,ESP,4,,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1244.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14642046,toplist
5.0,12:51.93,,Justyn KNIGHT,19 JUL 1996,CAN,5,,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1239.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14603387,toplist
6.0,12:53.28,,Getnet WALE,16 JUL 2000,ETH,1,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1234.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14760253,toplist
7.0,12:54.22,,Nibret MELAK,09 OCT 1999,ETH,2,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1231.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14840778,toplist
8.0,12:54.69,,Joshua CHEPTEGEI,12 SEP 1996,UGA,6,,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1229.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14645612,toplist
9.0,12:55.60,,Jacob KIPLIMO,14 NOV 2000,UGA,1,,"Stadion Allmend, Luzern (SUI)",29 JUN 2021,1226.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14735365,toplist
10.0,12:55.88,,Daniel Simiu EBENYO,18 SEP 1995,KEN,2,,"Stadion Allmend, Luzern (SUI)",29 JUN 2021,1225.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14916366,toplist
11.0,12:57.71,,Birhanu BALEW,27 FEB 1996,BRN,7,,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1218.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14695983,toplist
12.0,12:58.28,,Milkesa MENGESHA,16 APR 2000,ETH,3,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1216.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14805798,toplist
13.0,12:58.99,,Addisu YIHUNE,17 MAR 2003,ETH,4,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1213.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14977660,toplist
14.0,12:59.05,,Paul CHELIMO,27 OCT 1990,USA,3,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1213.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14454958,toplist
15.0,12:59.17,,Nicholas KIPKORIR,29 SEP 1998,KEN,4,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1213.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14708978,toplist
16.0,13:01.68,,Mark Owon LOMUKET,10 JAN 1999,KEN,1,,"Campo Sportivo Putti, Bergamo (ITA)",12 MAY 2021,1203.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14909450,toplist
17.0,13:02.47,,Selemon BAREGA,20 JAN 2000,ETH,2,,"Campo Sportivo Putti, Bergamo (ITA)",12 MAY 2021,1201.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14751317,toplist
18.0,13:02.53,,Grant FISHER,22 APR 1997,USA,1,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2021,1200.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14591210,toplist
19.0,13:04.69,,Muktar EDRIS,14 JAN 1994,ETH,5,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1192.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14464221,toplist
20.0,13:05.13,,Marc SCOTT,21 DEC 1993,GBR,2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2021,1191.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14497504,toplist
21.0,13:05.60,,Emmanuel BOR,14 APR 1988,USA,1,,"Virginia Beach Sports Center, Virginia Beach, VA (USA) (i)",04 MAR 2021,1241.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14207433,toplist
22.0,13:05.62,,Yasin HAJI,22 JAN 1996,ETH,6,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1189.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14649283,toplist
23.0,13:05.87,,Stewart MCSWEYN,01 JUN 1995,AUS,1f1,,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",02 MAR 2021,1188.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14500488,toplist
24.0,13:06.26,,Boniface KIBIWOTT,1993,KEN,3,,"Stadion Allmend, Luzern (SUI)",29 JUN 2021,1187.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14921762,toplist
25.0,13:06.45,,Sean MCGORTY,08 MAR 1995,USA,3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2021,1186.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14463588,toplist
26.0,13:06.67,,Joe KLECKER,16 NOV 1996,USA,4,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2021,1185.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14576389,toplist
27.0,13:06.79,,Oscar CHELIMO,12 DEC 2001,UGA,3,,"Campo Sportivo Putti, Bergamo (ITA)",12 MAY 2021,1185.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14805793,toplist
28.0,13:08.07,,Solomon BERIHU,02 OCT 1999,ETH,7,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1180.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14756430,toplist
29.0,13:08.58,,Antipas Kibet KANDIE,02 APR 1996,KEN,1f20,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",03 OCT 2021,1178.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14808800,toplist
30.0,13:08.99,,Jimmy GRESSIER,04 MAY 1997,FRA,1,,"Estadio Iberoamericano, Huelva (ESP)",03 JUN 2021,1177.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14694062,toplist
31.0,13:09.96,,Oliver HOARE,29 JAN 1997,AUS,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1225.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14667553,toplist
32.0,13:09.97,,Andrew BUTCHART,14 OCT 1991,GBR,11,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1173.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14377202,toplist
33.0,13:10.09,,Luis GRIJALVA,10 APR 1999,GUA,12,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1173.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14749285,toplist
34.0,13:10.95,,Hugo HAY,28 MAR 1997,FRA,1f1,,"Slottsskogsvallen, Göteborg (SWE)",02 JUN 2021,1170.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14593376,toplist
35.0,13:11.02,,Emmanuel Kiprop KIPRUTO,16 OCT 1999,KEN,2f1,,"Slottsskogsvallen, Göteborg (SWE)",02 JUN 2021,1170.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14847970,toplist
36.0,13:11.65,,Precious Lesiba MASHELE,13 OCT 1990,RSA,1,,"Kings Park Athletics Stadium, Durban (RSA)",29 JUN 2021,1167.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14693529,toplist
37.0,13:11.72,,Samwel Chebolei MASAI,20 MAR 2001,KEN,1,,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2021,1167.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14798170,toplist
38.0,13:11.95,,Vladimir NIKITIN,05 AUG 1992,RUS,1,,"Salyut Stadion, Dolgoprudny (RUS)",24 JUL 2021,1166.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14442497,toplist
39.0,13:12.27,,Cooper TEARE,18 AUG 1999,USA,1,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1165.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14757466,toplist
40.0,13:12.53,,Geordie BEAMISH,24 OCT 1996,NZL,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1215.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14578186,toplist
41.0,13:12.56,,Robert Kiprop KOECH,25 FEB 1997,KEN,8,,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1164.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14802642,toplist
41.0,13:12.56,,Lucas BRUCHET,23 FEB 1991,CAN,1,,"Swangard Stadium, Burnaby (CAN)",12 JUN 2021,1164.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14373733,toplist
43.0,13:12.71,,Kirubel ERASSA,17 JUN 1993,USA,5,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2021,1163.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14411421,toplist
44.0,13:12.82,,David MCNEILL,06 OCT 1986,AUS,1,,"WA Athletics Stadium, Perth (AUS)",11 MAY 2021,1163.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14179165,toplist
45.0,13:13.47,,Athanas KIOKO,26 FEB 1995,KEN,3,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1161.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14923169,toplist
46.0,13:13.67,,Morgan MCDONALD,23 APR 1996,AUS,1,,"Parc des Sports C. Ehrmann, Nice (FRA)",12 JUN 2021,1160.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14496066,toplist
47.0,13:13.69,,Mike FOPPEN,29 NOV 1996,NED,2,,"Parc des Sports C. Ehrmann, Nice (FRA)",12 JUN 2021,1160.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14631296,toplist
48.0,13:14.10,,Justus SOGET,22 OCT 1999,KEN,1f13,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",06 JUN 2021,1158.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14798165,toplist
49.0,13:14.21,,Stanley Waithaka MBURU,09 APR 2000,KEN,2f20,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",03 OCT 2021,1158.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14802641,toplist
50.0,13:14.39,,Gemechu DIDA,12 SEP 1999,ETH,1f1,,"Stadion De Veen, Heusden-Zolder (BEL)",03 JUL 2021,1157.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14825107,toplist
51.0,13:14.47,,Abdelaati IGUIDER,25 MAR 1987,MAR,1,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",27 APR 2021,1157.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14212221,toplist
52.0,13:14.74,,Wesley KIPTOO,07 JUL 1999,KEN,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1207.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14586470,toplist
53.0,13:15.15,,Vincent Kibet YEGON,05 DEC 2000,KEN,1f10,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",09 MAY 2021,1155.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14847919,toplist
54.0,13:15.91,,Jonas RAESS,08 MAR 1994,SUI,4,,"Parc des Sports C. Ehrmann, Nice (FRA)",12 JUN 2021,1152.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14427180,toplist
55.0,13:16.40,,Hyuga ENDO,05 AUG 1998,JPN,2,,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2021,1150.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14671549,toplist
56.0,13:16.53,,Kazuya SHIOJIRI,08 NOV 1996,JPN,3,,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2021,1150.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14648834,toplist
57.0,13:16.67,,Narve Gilje NORDÅS,30 SEP 1998,NOR,4,,"Stadion Allmend, Luzern (SUI)",29 JUN 2021,1149.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14705412,toplist
58.0,13:16.80,,Henrik INGEBRIGTSEN,24 FEB 1991,NOR,1,,"Bislett Stadion, Oslo (NOR)",04 JUN 2021,1149.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14215338,toplist
59.0,13:17.04,,Mohamed ABDILAAHI,24 MAR 1999,GER,5,,"Stadion Allmend, Luzern (SUI)",29 JUN 2021,1148.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14753471,toplist
60.0,13:17.20,,William KINCAID,21 SEP 1992,USA,14,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1147.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14493258,toplist
61.0,13:17.23,,Yemaneberhan CRIPPA,15 OCT 1996,ITA,1,,"Stadion Śląski, Chorzów (POL)",29 MAY 2021,1147.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14513998,toplist
62.0,13:18.15,,Carlos MAYO,18 SEP 1995,ESP,3,,"Stadion Śląski, Chorzów (POL)",29 MAY 2021,1144.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14505828,toplist
63.0,13:18.27,,Stephen KISSA,01 DEC 1988,UGA,5,,"Parc des Sports C. Ehrmann, Nice (FRA)",12 JUN 2021,1144.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14677961,toplist
64.0,13:18.29,,Telahun Haile BEKELE,13 MAY 1999,ETH,10,,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1143.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14797485,toplist
65.0,13:18.74,,Razini LEMETEKI,21 DEC 1998,KEN,2f30,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",14 NOV 2021,1142.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14900002,toplist
66.0,13:18.75,,Daniel NDIRITU,06 JUN 2004,KEN,3f30,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",14 NOV 2021,1142.0,men_5000m,2021,https://worldathletics.org/athletes/kenya/daniel-ndiritu-15000912,toplist
67.0,13:18.78,,Tsegay KIDANU,28 DEC 2001,ETH,6,,"Stadion Allmend, Luzern (SUI)",29 JUN 2021,1142.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14848755,toplist
68.0,13:18.95,,Cole HOCKER,06 JUN 2001,USA,4,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1141.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14905834,toplist
69.0,13:19.11,,Robert BRANDT,02 NOV 1996,USA,5,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1141.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14708838,toplist
70.0,13:19.12,,Abbabiya SIMBASSA,30 JUN 1993,USA,6,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2021,1141.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14550395,toplist
71.0,13:19.47,,Muthoni MUIRU,27 MAR 1998,KEN,3f13,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",06 JUN 2021,1139.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14754374,toplist
72.0,13:19.52,,Matthew RAMSDEN,23 JUL 1997,AUS,2f1,,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",02 MAR 2021,1139.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14576384,toplist
73.0,13:19.85,,Patrick DEVER,05 SEP 1996,GBR,6,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1138.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14523465,toplist
74.0,13:19.92,,James KIMEU,14 DEC 2000,KEN,1f1,,"Aoba Park Athletic Field, Chitose (JPN)",17 JUL 2021,1138.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14747103,toplist
75.0,13:19.96,,Takuma SUNAOKA,23 MAR 2000,JPN,4,,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2021,1138.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14896272,toplist
76.0,13:20.02,,Jackson Kavesa MUEMA,03 SEP 2001,KEN,,,"Yanmar Stadium Nagai, Osaka (JPN)",24 JUN 2021,1137.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14847917,toplist
77.0,13:20.18,,Eric JENKINS,24 NOV 1991,USA,1f1,,"Griswold Stadium, Portland, OR (USA)",03 JUN 2021,1137.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14406813,toplist
78.0,13:20.23,,Abdessamad OUKHELFEN,18 DEC 1998,ESP,4f1,,"Stade L. Lagrange, Toulon (FRA)",26 FEB 2021,1137.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14708418,toplist
79.0,13:20.24,,Dawit FIKADU,29 DEC 1995,BRN,15,,"National Stadium, Tokyo (JPN)",06 AUG 2021,1137.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14648596,toplist
80.0,13:20.28,,Ali ABDILMANA,17 FEB 2002,ETH,9,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1136.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14923862,toplist
81.0,13:20.37,,Benson KIPLANGAT,17 JUN 2003,KEN,1,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",19 AUG 2021,1136.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14989931,toplist
82.0,13:20.46,,Patrick TIERNAN,11 SEP 1994,AUS,2f1,,"Griswold Stadium, Portland, OR (USA)",03 JUN 2021,1136.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14433154,toplist
83.0,13:20.48,,Edwin KURGAT,19 MAY 1996,KEN,3,,"Hayward Field, Eugene, OR (USA)",23 APR 2021,1136.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14401023,toplist
84.0,13:20.52,,Michael KIBET,03 SEP 1999,KEN,3,,"International Stadium, Gateshead (GBR)",23 MAY 2021,1136.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14808760,toplist
85.0,13:20.62,,Hillary KIPKOECH,20 DEC 1998,KEN,3f1,,"Slottsskogsvallen, Göteborg (SWE)",02 JUN 2021,1135.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14823019,toplist
86.0,13:20.65,,Tadese WORKU,20 JAN 2002,ETH,2,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",19 AUG 2021,1135.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14566477,toplist
87.0,13:20.67,,Benjamin FLANAGAN,11 JAN 1995,CAN,1,,"Bishop Feehan HS, Boston, MA (USA)",29 MAY 2021,1135.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14479051,toplist
88.0,13:20.88,,Thomas RATCLIFFE,03 SEP 1997,USA,7,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1134.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14629436,toplist
89.0,13:21.11,,Mohamed FARES,06 FEB 1991,MAR,1,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",27 JUN 2021,1133.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14793671,toplist
90.0,13:21.2h,,Gideon Kipkertich RONO,22 FEB 2003,KEN,1f2,,"Nyayo National Stadium, Nairobi (KEN)",27 FEB 2021,1133.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14858600,toplist
91.0,13:21.34,,Isaac KIMELI,09 MAR 1994,BEL,1f1,,"VITA Atletiek, Ninove (BEL)",17 JUL 2021,1133.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14482919,toplist
92.0,13:21.40,,Morgan BEADLESCOMB,01 JUN 1998,USA,8,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1132.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14708130,toplist
93.0,13:21.56,,Jonathan DAVIES,28 OCT 1994,GBR,6,,"Parc des Sports C. Ehrmann, Nice (FRA)",12 JUN 2021,1132.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14471630,toplist
94.0,13:21.68,,Awet HABTE,29 SEP 1997,ERI,3,,"Estadio Iberoamericano, Huelva (ESP)",03 JUN 2021,1131.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14647861,toplist
95.0,13:21.81,,Ryoma AOKI,16 JUN 1997,JPN,2f3,,"Yanmar Stadium Nagai, Osaka (JPN)",26 SEP 2021,1131.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14780168,toplist
96.0,13:21.90,,Anatoliy RYBAKOV,27 FEB 1985,RUS,2,,"Olympic Stadium, Cheboksary (RUS)",23 JUN 2021,1131.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14223763,toplist
97.0,13:21.92,,Robin HENDRIX,14 JAN 1995,BEL,2f1,,"VITA Atletiek, Ninove (BEL)",17 JUL 2021,1131.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14487481,toplist
98.0,13:22.00,,Jonathan Muia NDIKU,18 SEP 1991,KEN,3f3,,"Yanmar Stadium Nagai, Osaka (JPN)",26 SEP 2021,1130.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14209367,toplist
99.0,13:22.01,,Cosmas Mwangi BOI,12 MAR 2003,KEN,1f8,,"Municipal Stadium, Miyoshi (JPN)",02 OCT 2021,1130.0,men_5000m,2021,https://worldathletics.org/athletes/kenya/cosmas-mwangi-boi-14983165,toplist
100.0,13:22.08,,Eric SPEAKMAN,29 AUG 1990,NZL,3f1,,"Irvine, CA (USA)",15 MAY 2021,1130.0,men_5000m,2021,https://worldathletics.org/athletes/athlete=14365754,toplist
1.0,12:45.71,,Jacob KROP,04 JUN 2001,KEN,1,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1263.0,men_5000m,2022,https://worldathletics.org/athletes/athlete=14808798,toplist
2.0,12:46.33,,Nicholas KIPKORIR,29 SEP 1998,KEN,1,,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1260.0,men_5000m,2022,https://worldathletics.org/athletes/athlete=14708978,toplist
3.0,12:46.96,,Grant FISHER,22 APR 1997,USA,2,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1258.0,men_5000m,2022,https://worldathletics.org/athletes/athlete=14591210,toplist
4.0,12:50.05,,Berihu AREGAWI,28 FEB 2001,ETH,1,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1246.0,men_5000m,2022,https://worldathletics.org/athletes/athlete=14848753,toplist
